S_i,A_i
51,42
4,28
71,44
1,6
85,53
33,2
33,21
26,37
73,17
58,33
14,52
29,21
94,16
66,59
69,62
85,84
38,88
46,72
70,57
44,41
78,41
49,72
17,100
87,56
32,97
89,92
86,31
88,56
5,95
91,17
41,95
40,53
90,12
38,5
19,54
21,88
19,42
28,83
62,73
41,30
35,33
84,87
41,18
42,21
76,96
46,63
28,69
76,33
69,4
90,95
17,65
6,98
79,84
5,13
67,94
70,40
5,7
58,49
59,51
54,44
71,15
4,44
50,62
59,59
25,3
68,77
78,70
45,50
87,77
94,66
36,88
4,38
27,14
94,32
76,58
30,53
45,20
63,19
76,92
16,89
96,100
58,97
62,100
87,26
5,33
6,66
75,86
65,32
83,56
1,63
92,17
34,42
13,3
43,62
56,72
36,93
73,53
70,40
90,4
44,27
1,79
72,91
7,68
48,56
89,94
29,72
10,29
3,96
50,70
67,60
44,66
49,71
2,99
33,35
48,55
96,76
75,99
17,81
83,1
71,88
40,22
1,2
69,90
2,9
69,50
56,85
45,83
88,81
95,65
10,21
2,14
61,87
71,95
80,33
35,78
7,69
83,70
16,27
15,57
39,19
77,12
94,7
25,49
47,17
8,71
20,56
64,3
6,3
18,54
65,18
34,97
33,52
10,47
48,26
37,83
37,55
39,24
61,74
31,34
37,63
51,95
54,49
95,47
90,21
63,95
79,97
31,17
17,69
28,7
34,37
40,63
47,24
44,81
43,35
5,49
55,69
75,74
71,43
69,16
99,90
75,28
2,24
93,33
92,92
68,69
82,88
26,81
9,62
100,59
60,59
63,58
1,35
21,82
95,71
17,57
49,89
1,3
19,73
85,21
37,98
100,11
41,23
59,24
23,78
30,53
89,12
77,88
24,3
14,39
78,75
63,78
89,94
31,23
81,91
55,39
58,70
49,31
73,64
31,97
15,8
23,29
27,79
83,14
35,94
73,13
17,36
76,48
95,74
30,5
58,49
58,6
39,88
56,81
74,13
35,17
94,67
66,70
74,80
76,69
1,12
48,92
23,19
6,8
90,81
63,4
11,20
46,67
11,70
33,32
88,30
74,71
75,1
8,12
92,100
35,53
95,6
32,68
76,75
100,1
66,38
74,90
15,95
94,74
68,17
75,4
76,68
37,97
52,5
37,88
43,16
91,47
85,74
7,40
96,71
96,40
86,22
56,89
18,98
21,52
77,96
39,45
62,51
62,5
10,65
62,52
66,69
34,13
8,100
91,2
29,34
39,60
15,85
2,39
67,13
70,40
83,23
45,60
15,21
90,85
80,1
60,71
29,69
17,42
42,100
82,9
16,78
36,37
44,91
88,52
29,86
36,81
95,79
45,18
11,66
30,49
26,84
34,7
53,13
48,94
12,63
12,97
63,58
71,62
15,100
21,58
23,21
38,82
92,22
89,84
24,68
27,2
100,86
29,28
29,93
80,8
67,17
4,27
59,56
34,46
62,13
7,93
14,1
5,94
66,94
67,84
56,81
40,96
38,63
44,94
87,12
19,91
24,4
72,9
92,31
99,50
85,22
55,52
77,4
87,45
57,41
56,93
76,4
96,34
19,24
26,19
37,66
98,50
68,51
91,33
19,70
88,2
91,88
33,65
44,40
31,75
70,76
11,93
51,14
57,32
19,21
33,73
94,95
65,26
28,90
59,21
21,27
37,60
16,61
26,15
99,30
66,76
17,53
92,95
65,9
60,47
49,64
26,16
46,56
16,64
63,29
