S_i,A_i
40,91
41,62
35,66
79,99
87,90
98,59
1,71
40,50
79,70
82,16
96,27
37,86
38,6
39,74
31,32
63,27
59,62
81,20
17,19
87,58
48,68
84,20
70,89
5,45
24,71
24,17
41,80
36,34
98,17
96,31
31,51
65,25
4,8
9,100
63,52
57,64
40,9
16,25
91,30
4,58
45,44
23,86
48,77
87,91
80,68
35,83
18,95
89,7
92,29
85,93
54,76
43,72
33,13
26,22
92,15
54,51
50,48
75,4
45,7
33,73
1,5
39,91
25,73
88,47
79,67
60,84
69,33
60,74
99,38
22,37
81,82
24,34
48,12
75,6
3,90
18,49
49,81
37,66
2,92
31,84
67,85
31,99
23,40
7,39
1,40
62,72
98,58
95,39
48,9
78,73
24,74
80,81
36,83
51,60
68,93
51,73
17,82
72,66
5,13
54,83
61,80
57,71
46,78
92,15
46,62
32,22
97,100
36,91
72,98
92,61
64,60
83,63
23,24
9,6
93,13
65,17
26,53
66,85
14,45
51,11
39,92
90,13
2,52
46,69
68,93
59,3
73,47
6,69
50,53
64,96
5,53
41,11
88,41
41,9
6,91
32,56
35,72
1,49
8,73
2,31
54,83
42,39
66,70
84,59
51,49
45,7
20,5
80,18
1,69
36,83
88,79
52,46
100,58
60,81
38,14
93,50
23,31
46,80
46,12
1,58
94,52
33,64
40,55
80,6
68,87
57,94
74,86
89,65
58,16
28,78
50,21
16,100
27,2
43,27
18,50
4,15
12,79
73,41
83,44
67,8
72,59
22,29
81,73
1,62
15,28
61,62
30,22
41,28
98,30
95,49
100,95
80,13
76,64
19,45
92,46
19,47
64,83
72,64
44,37
85,49
27,35
43,61
27,60
73,5
42,3
43,33
75,15
41,90
42,26
94,34
10,57
19,86
34,7
91,94
65,90
24,64
32,35
47,38
16,70
94,36
89,68
73,82
33,99
93,7
22,19
67,83
41,4
13,75
57,26
11,6
71,12
8,5
89,65
40,67
38,9
4,88
15,44
37,60
15,59
75,57
65,10
100,98
59,23
59,50
11,48
63,100
27,61
32,89
55,36
40,51
68,79
20,40
83,44
25,7
77,7
8,45
26,39
84,43
58,9
1,15
83,15
95,26
87,77
27,64
83,81
10,28
46,92
32,38
86,16
11,26
12,68
64,43
72,24
10,76
22,89
36,12
30,9
16,24
64,82
66,71
98,83
30,75
91,78
58,63
32,38
21,16
83,71
87,46
8,75
100,60
53,86
89,33
63,71
8,54
61,4
98,48
48,99
50,32
90,53
11,79
67,17
45,4
57,33
14,46
95,17
54,85
36,22
33,60
89,58
37,51
87,71
74,17
38,95
16,1
91,72
11,5
87,28
99,78
45,78
5,61
77,93
38,17
58,33
17,97
92,11
76,61
42,37
88,24
41,86
50,55
21,4
55,35
2,96
38,46
82,19
59,76
50,27
73,50
30,100
51,96
11,57
22,60
35,65
15,27
66,92
67,3
11,99
84,70
87,15
10,81
4,95
40,35
46,1
58,95
79,96
63,94
99,64
68,10
21,82
79,48
67,26
65,23
26,90
88,30
13,79
99,29
81,79
85,7
34,63
52,37
97,42
32,33
9,36
49,68
83,77
77,59
5,17
33,75
72,86
23,99
91,49
38,7
27,26
82,77
96,41
4,26
87,45
87,98
84,10
11,4
35,68
12,25
55,37
31,85
81,64
31,37
51,72
4,47
100,81
71,12
11,39
4,24
39,13
32,93
2,92
4,78
58,33
21,7
2,89
7,61
38,52
99,2
50,25
85,58
25,19
57,19
74,8
94,40
63,78
46,25
4,55
31,21
64,74
17,76
2,54
66,80
60,29
57,5
8,89
76,52
58,85
39,63
45,19
19,14
19,58
26,39
80,39
48,38
50,91
13,15
46,98
82,29
23,95
93,84
96,55
26,12
34,25
72,42
24,69
95,78
97,18
37,66
72,63
5,18
11,75
11,5
48,69
77,98
19,95
70,92
49,63
82,94
23,15
95,21
1,82
90,59
69,5
25,97
65,69
82,31
77,3
27,55
90,86
78,84
17,90
45,34
88,78
34,83
63,12
11,53
43,4
64,88
34,9
91,38
92,84
8,67
47,7
44,6
1,75
53,54
21,9
4,21
76,51
38,73
81,11
71,68
81,14
12,85
39,83
30,55
49,46
35,19
62,73
57,14
27,24
88,62
65,57
90,55
22,76
50,73
4,79
17,43
94,71
81,84
48,10
95,65
25,31
60,11
50,15
64,70
23,82
58,94
36,28
3,83
60,75
13,38
82,13
35,41
54,25
83,75
58,45
22,44
36,15
80,20
54,66
15,1
42,42
33,11
79,71
37,99
43,35
40,83
99,27
50,76
35,76
7,16
25,100
92,21
34,12
46,97
36,87
17,14
4,76
57,36
97,58
95,20
97,51
71,99
100,30
73,37
36,6
61,64
15,6
30,81
95,14
11,51
9,48
76,58
94,36
37,54
34,69
90,13
65,56
53,71
55,23
97,50
89,95
16,13
71,29
41,79
67,57
15,2
47,68
62,49
58,40
31,34
26,25
97,28
76,21
11,96
56,33
80,78
4,30
28,29
8,90
14,71
90,29
88,56
18,44
88,74
65,79
1,86
45,87
99,65
19,24
37,9
83,15
79,88
6,30
22,69
60,62
69,82
47,90
38,69
63,46
55,15
37,6
65,97
32,53
2,15
76,66
14,40
26,71
90,32
68,18
64,46
31,11
73,20
61,47
89,40
25,85
4,52
58,35
67,49
77,86
93,22
39,34
40,3
89,39
8,12
63,21
40,53
12,17
83,72
31,42
32,92
90,98
98,95
67,15
3,51
52,34
41,72
52,30
38,31
73,86
7,35
15,93
60,3
55,27
23,18
28,11
31,75
95,41
72,57
9,4
71,86
11,87
15,32
83,53
28,82
74,41
85,68
96,22
92,79
73,40
97,50
41,89
92,58
53,84
4,29
85,26
89,33
42,21
34,18
59,12
88,81
95,77
60,41
31,8
99,5
96,62
96,47
15,54
19,40
16,93
88,57
92,4
37,88
14,93
83,86
5,45
3,10
99,45
30,14
44,59
81,60
26,94
87,83
10,50
90,94
96,38
23,75
86,86
34,37
71,75
100,59
61,12
70,96
46,27
94,18
86,78
92,1
62,72
6,21
19,48
70,38
27,74
24,62
12,7
68,76
6,8
72,35
37,98
6,66
74,97
34,19
100,50
85,97
9,65
49,57
21,37
24,38
2,13
63,42
91,11
48,13
4,3
46,33
42,8
73,70
18,65
49,54
62,28
98,85
25,57
72,31
82,55
8,60
13,9
47,12
31,81
30,13
76,72
99,87
99,80
82,100
99,78
96,27
68,83
72,89
1,95
38,21
80,67
59,77
77,17
55,37
47,52
77,4
23,47
90,79
76,39
52,97
19,53
83,70
81,58
76,91
3,77
60,83
23,66
35,68
4,46
2,65
24,83
88,35
9,14
45,78
87,46
23,46
56,40
62,35
59,39
51,14
30,32
63,90
67,82
2,48
50,38
52,90
41,24
20,83
44,8
96,22
28,30
41,75
14,40
3,42
61,31
13,99
11,83
41,26
86,63
53,69
88,78
43,62
58,69
50,47
50,100
97,34
78,53
1,43
68,41
76,34
80,59
78,20
45,31
98,63
42,42
69,4
100,88
74,83
44,82
4,61
4,82
31,76
65,3
33,37
19,40
36,99
96,26
54,92
87,85
75,19
76,59
35,82
80,74
20,46
11,20
82,23
16,44
52,76
85,14
90,90
21,92
54,67
77,78
62,42
12,39
95,93
36,33
100,86
34,60
90,31
13,11
8,94
67,35
19,95
2,91
57,79
65,20
1,26
19,32
34,11
33,50
69,50
78,68
70,17
22,58
26,11
24,73
82,58
29,90
96,98
61,75
25,42
7,68
84,69
46,7
25,19
54,72
95,36
29,29
83,26
68,13
27,59
34,64
24,30
43,69
58,3
31,18
71,75
9,17
32,29
39,26
50,18
22,35
77,46
92,51
69,82
83,89
79,35
75,14
44,73
51,72
23,68
44,57
20,63
59,4
31,73
67,84
6,30
13,75
44,21
3,83
92,68
62,88
33,40
13,80
32,1
96,35
77,57
74,22
24,58
94,31
90,6
75,60
47,7
25,20
40,80
44,27
52,68
74,91
63,49
89,7
70,97
58,47
2,13
97,55
29,29
78,27
89,91
10,63
50,9
97,44
13,78
13,25
25,20
1,70
21,73
55,80
9,45
52,31
67,62
98,6
6,39
96,14
75,41
6,53
92,73
52,18
32,60
82,26
100,90
76,83
53,97
63,28
17,48
5,19
19,18
64,9
28,75
48,41
45,55
89,42
2,24
76,93
40,61
72,94
16,73
43,42
86,17
79,29
56,32
94,87
7,2
62,47
17,2
18,66
99,4
2,23
57,68
16,65
77,27
52,30
65,78
68,31
26,27
8,36
100,13
69,62
60,64
81,86
26,12
15,62
25,19
5,30
62,33
37,82
25,16
30,49
82,57
54,62
80,96
51,4
82,98
58,64
48,25
55,26
12,61
54,23
89,85
45,69
42,1
55,4
79,31
10,100
97,57
92,65
95,50
93,2
37,12
95,30
36,59
37,92
65,88
98,57
42,68
72,31
46,31
29,99
42,43
40,91
4,6
16,11
47,54
19,16
24,64
3,68
36,98
53,76
86,66
52,25
95,59
12,52
44,61
60,76
67,82
14,30
21,45
59,51
64,1
1,100
86,89
14,19
96,89
81,48
13,85
23,73
75,3
28,22
54,74
90,75
17,73
82,12
99,68
25,11
53,37
33,52
100,97
50,94
1,90
73,22
63,34
42,34
53,21
43,87
12,12
95,75
96,19
57,68
3,15
7,67
84,60
48,30
64,1
99,87
54,74
52,91
40,77
80,49
23,34
59,95
95,92
46,3
58,84
68,82
28,34
62,69
74,67
7,76
88,19
57,57
8,62
82,46
46,94
35,52
54,96
53,40
55,16
63,95
9,14
43,91
45,84
4,20
37,24
82,80
25,19
92,1
98,24
65,98
45,90
96,36
13,21
51,61
61,96
11,2
86,71
22,60
85,97
99,82
19,12
48,53
5,67
94,100
4,18
25,96
71,69
38,20
29,19
97,27
44,71
30,64
80,28
34,94
21,66
44,92
19,92
44,87
57,99
34,29
10,60
79,7
99,12
81,29
73,2
14,83
13,41
83,85
45,64
80,75
14,45
13,5
63,55
27,65
29,76
42,34
100,69
55,4
46,89
89,67
54,3
89,26
87,87
21,56
12,24
49,62
91,78
79,34
40,79
59,54
6,55
53,99
26,94
90,83
24,87
10,20
50,40
10,44
45,83
43,47
25,4
46,67
53,15
55,89
15,49
31,17
23,54
1,88
5,52
90,78
19,67
17,53
40,14
67,30
96,60
14,57
6,32
77,33
95,72
59,43
90,40
9,21
45,23
95,98
16,18
6,14
18,16
54,73
3,71
18,36
68,39
44,84
42,22
71,100
5,4
48,49
60,11
15,23
72,24
87,86
100,93
78,25
61,58
98,86
43,79
61,35
69,94
78,33
92,28
21,33
87,63
13,28
44,5
35,92
6,47
19,73
51,54
45,20
76,59
23,6
76,66
14,9
71,6
67,63
4,40
81,9
16,70
43,37
45,70
47,84
12,87
69,1
24,25
13,74
93,45
10,89
34,84
68,49
68,35
25,66
97,60
62,75
5,53
41,99
23,82
42,45
50,28
17,4
50,17
8,64
81,96
25,34
12,2
73,25
12,86
95,32
17,59
84,7
42,6
98,70
20,92
59,73
75,88
51,57
59,40
56,40
39,91
9,52
55,3
90,46
15,19
32,6
1,8
69,91
2,86
100,51
43,98
42,69
3,82
77,74
68,15
57,37
15,54
93,29
31,31
2,67
16,35
87,69
77,86
1,84
82,3
99,83
94,20
93,84
2,87
50,28
93,40
50,76
80,67
9,69
47,59
59,7
88,2
17,75
11,31
2,70
90,22
41,98
95,55
81,15
21,95
26,82
83,19
43,28
31,51
48,56
84,38
6,8
29,49
60,66
16,65
86,99
71,17
82,70
95,34
41,12
92,3
32,14
98,68
70,26
61,54
67,76
42,14
53,15
95,70
4,11
23,4
92,18
70,16
25,10
77,20
42,69
93,38
22,94
29,35
51,49
15,94
53,89
93,83
38,15
66,11
100,54
71,46
30,90
7,30
79,97
75,95
77,34
25,82
14,74
22,82
52,41
12,94
62,23
79,70
100,34
96,91
61,86
5,12
6,57
29,21
43,6
66,40
81,22
20,31
70,29
59,66
33,76
17,91
18,96
83,28
25,19
5,65
86,79
93,90
50,34
48,14
3,14
44,61
60,60
32,38
63,64
50,32
31,51
19,50
60,58
3,81
64,52
38,21
48,16
89,3
43,4
51,46
13,84
56,37
60,1
21,41
16,30
47,33
54,32
75,24
74,92
5,18
57,9
82,87
10,3
66,2
94,48
41,75
31,79
89,13
93,8
3,58
88,19
7,84
2,82
54,15
93,79
23,72
54,61
24,56
84,9
35,63
34,45
30,100
88,49
7,66
20,15
23,51
3,26
49,52
55,50
75,87
18,16
80,93
4,92
13,76
40,84
11,59
32,46
26,31
34,62
6,32
19,63
87,69
33,8
98,48
48,43
18,95
47,66
98,55
73,56
54,63
51,26
66,63
65,48
83,8
65,62
41,53
84,96
76,29
50,19
12,95
85,75
41,98
43,98
54,16
36,13
80,39
8,36
68,5
95,10
98,47
3,79
89,62
5,30
62,24
74,100
46,20
74,11
40,17
92,61
59,33
33,15
58,56
12,34
35,30
19,69
39,30
15,10
32,66
63,96
11,87
6,49
36,49
16,62
97,15
93,66
10,7
20,61
37,30
75,96
18,94
9,83
17,14
6,17
20,83
54,57
89,82
54,53
85,60
72,23
53,28
58,24
13,38
16,69
48,66
3,50
20,52
51,56
18,13
84,60
90,62
75,28
79,28
96,21
87,41
88,39
56,69
52,66
31,98
38,73
13,2
23,48
98,34
23,67
99,52
77,20
2,76
54,91
72,83
22,56
21,72
90,14
15,22
19,84
24,67
5,5
63,94
43,95
3,79
70,61
64,70
80,87
5,38
5,48
36,28
86,9
97,6
34,51
76,97
8,59
82,68
2,20
59,80
37,52
92,5
79,65
38,71
57,15
39,39
3,82
30,25
40,31
6,66
58,48
32,54
90,98
33,26
17,40
83,76
35,21
79,84
65,73
64,80
24,87
8,38
39,13
1,55
64,69
51,7
72,2
84,22
79,43
19,43
46,23
48,48
39,65
52,71
79,68
33,99
39,68
94,79
5,24
69,25
53,8
94,38
14,51
12,20
36,53
69,24
54,12
56,71
19,86
78,50
47,36
76,42
11,21
47,60
16,4
61,100
23,29
17,65
41,60
85,63
19,64
78,50
54,11
18,37
42,33
99,77
96,7
49,80
52,47
27,72
64,59
63,41
7,97
87,38
57,30
80,21
23,33
72,9
38,75
56,14
35,49
11,23
72,47
35,60
80,33
94,75
41,48
14,19
92,60
38,5
22,35
59,76
29,37
2,39
72,30
32,80
4,49
21,4
99,78
6,31
30,12
93,35
56,44
53,53
98,74
12,95
42,54
58,81
52,23
74,62
18,78
66,85
54,83
36,78
5,99
42,14
1,23
85,56
27,99
91,88
37,42
45,66
70,14
92,16
8,15
63,91
12,26
40,54
64,92
17,86
83,94
9,27
51,39
58,92
19,36
9,60
80,91
64,44
50,75
15,88
60,80
32,5
15,36
34,7
52,70
81,43
49,15
84,31
92,87
33,56
71,51
50,96
80,69
15,28
58,50
96,81
96,100
89,12
5,10
21,8
43,14
45,92
69,33
11,13
18,10
29,50
93,8
44,24
15,36
96,97
14,40
15,30
75,14
59,51
73,40
8,20
47,63
12,51
35,55
25,75
52,6
97,5
12,10
30,90
89,99
34,33
7,67
10,60
59,39
69,9
69,37
20,56
38,44
59,30
26,9
23,95
59,23
9,93
51,11
97,80
32,63
21,62
82,48
13,91
75,23
67,92
13,98
74,100
48,56
38,71
75,65
35,41
100,93
86,9
89,59
12,38
74,19
64,58
19,99
27,31
30,44
5,69
42,90
87,85
35,77
74,27
48,74
57,89
97,51
25,34
51,88
88,67
19,100
72,41
61,95
32,25
23,61
81,88
93,86
27,48
75,25
48,27
21,68
53,89
11,69
20,21
45,88
99,19
99,4
76,67
70,53
24,3
62,66
24,18
44,55
84,28
10,16
67,91
17,55
77,19
41,52
23,82
7,43
20,67
10,19
29,23
70,63
97,43
23,48
47,68
2,50
99,10
75,48
41,88
34,30
77,33
90,16
23,97
94,22
57,59
30,95
100,83
18,3
30,57
7,49
76,27
9,2
58,75
65,51
15,7
47,45
29,8
46,51
59,29
62,55
41,65
37,73
29,89
43,94
1,50
2,48
45,17
6,72
32,91
85,62
55,62
68,84
54,71
34,94
