S_i,A_i
99,60
91,80
53,49
52,67
7,40
61,45
100,14
44,17
86,77
36,51
9,30
4,8
73,9
67,37
7,27
64,2
1,31
76,60
79,69
33,66
26,61
90,52
69,51
36,30
34,57
19,58
32,22
72,78
8,37
91,59
27,81
15,17
20,97
59,12
59,89
61,54
22,44
9,45
2,30
39,99
49,99
28,99
56,40
66,43
92,99
26,36
26,59
60,77
21,94
77,17
50,86
83,72
91,96
83,70
23,18
90,96
59,4
69,6
61,32
65,91
43,61
59,24
84,99
94,57
58,7
2,44
9,3
37,98
54,38
11,30
98,87
23,1
62,80
99,9
30,41
11,75
45,12
5,87
16,84
40,69
62,69
18,100
97,73
68,5
36,62
84,94
90,26
9,28
55,54
76,86
43,90
44,87
66,26
92,31
100,1
75,75
59,69
60,73
4,27
24,2
20,73
4,88
29,71
44,48
61,12
22,74
91,3
20,70
44,94
89,57
47,20
1,9
26,8
96,27
69,7
70,78
56,95
9,67
26,89
42,37
24,45
92,12
57,49
72,86
63,74
87,88
48,84
31,42
52,84
85,76
86,93
18,85
77,28
99,32
9,8
14,95
66,59
41,5
89,43
18,97
54,85
92,84
84,96
77,76
49,54
91,14
97,83
3,59
74,12
73,57
5,27
97,61
29,85
52,83
75,46
63,91
74,79
50,55
11,44
99,53
36,86
21,25
1,8
100,84
87,22
47,20
62,97
3,100
11,2
48,99
96,15
49,62
92,19
16,15
22,72
66,39
31,89
71,73
57,95
25,94
18,59
17,27
64,37
80,9
31,75
11,56
76,82
61,81
73,61
64,56
18,12
63,92
60,27
53,76
64,78
88,69
82,85
19,83
82,2
25,96
48,40
79,85
12,57
42,54
42,2
67,61
10,28
14,65
20,67
82,91
89,37
36,24
61,5
91,84
77,26
69,55
55,29
78,46
90,37
26,69
62,51
93,83
56,82
65,5
23,9
2,40
42,26
30,28
92,86
48,20
6,55
1,81
57,23
74,77
37,50
99,99
14,98
93,56
61,44
69,66
75,91
48,36
39,74
86,46
84,48
37,65
30,4
10,30
30,26
1,80
74,27
78,30
2,57
15,6
82,23
53,31
97,37
59,38
27,98
40,40
1,69
85,88
20,61
40,13
11,82
82,6
20,71
21,96
70,32
16,36
26,98
72,71
10,34
79,7
100,36
81,97
37,94
96,67
29,45
53,85
78,9
9,65
84,51
81,95
41,6
77,70
72,3
65,66
64,36
76,28
92,46
40,84
70,24
19,38
100,49
63,78
52,34
50,82
82,11
60,16
93,37
61,55
71,5
26,52
82,43
77,4
93,95
96,10
22,87
8,8
12,75
70,9
44,10
99,82
13,89
54,97
46,37
1,19
55,63
23,56
80,17
43,86
30,3
34,70
87,29
74,11
57,49
78,64
81,24
95,34
23,35
49,9
83,48
24,69
45,43
10,53
29,95
75,38
100,20
42,46
27,62
69,24
97,76
80,88
67,6
88,38
45,1
42,40
72,81
31,13
91,19
21,69
7,16
51,38
24,14
85,10
86,31
54,66
66,61
58,58
27,10
90,44
71,69
68,77
51,50
22,16
95,6
64,42
62,28
11,45
54,90
22,29
81,18
17,90
91,16
28,42
70,88
47,73
33,55
76,39
59,12
66,65
86,17
2,57
10,92
7,49
44,69
58,48
68,57
67,77
63,59
58,54
39,13
17,47
93,33
2,73
43,64
56,77
14,37
31,88
42,18
59,98
19,98
87,80
