S_i,A_i
57,11
63,14
38,86
83,51
34,37
22,78
62,39
55,69
84,55
21,14
55,98
34,68
50,11
73,69
35,92
93,69
38,12
8,41
35,71
46,16
44,15
63,17
11,63
51,51
53,15
4,33
31,1
1,75
78,15
31,24
60,60
33,92
23,96
99,33
67,27
53,91
70,48
26,56
54,23
23,3
66,20
13,43
74,50
54,25
60,94
94,32
97,53
93,53
53,11
5,55
87,100
35,72
44,18
85,94
35,12
10,22
31,84
72,7
47,44
8,6
25,83
47,22
3,54
59,87
25,29
71,91
15,92
14,29
58,16
25,64
70,60
79,92
66,24
29,74
37,30
40,13
96,22
98,30
41,24
14,98
55,26
54,15
23,88
11,48
23,88
47,57
64,98
35,22
39,45
14,96
24,56
39,62
17,4
8,78
90,21
40,34
96,62
4,74
77,87
88,79
59,2
94,55
21,38
71,61
5,71
85,27
88,2
70,24
69,10
92,85
92,29
12,73
31,95
82,22
41,20
45,70
96,85
75,25
53,15
31,87
93,35
32,38
57,27
14,20
56,93
19,41
53,12
13,71
79,96
82,83
20,85
42,32
58,8
33,94
70,19
61,8
76,62
93,9
36,15
16,11
80,40
92,8
35,19
49,13
26,29
16,66
77,68
48,52
79,78
34,88
18,70
37,79
36,24
11,56
9,8
48,85
72,81
23,86
78,92
92,50
87,3
27,4
39,19
15,66
98,60
91,90
39,84
46,23
20,53
14,81
41,96
70,21
11,21
22,5
69,26
42,22
65,21
98,53
76,87
80,2
29,11
41,84
5,97
17,19
86,99
12,45
66,79
94,79
93,49
50,94
32,41
63,4
22,2
39,85
22,45
66,25
42,63
24,72
63,56
43,90
57,82
58,100
25,72
31,64
47,14
48,55
54,52
70,59
15,21
99,87
51,35
91,17
98,41
26,20
26,58
79,10
15,73
20,87
98,96
57,96
34,97
6,38
35,86
68,92
45,9
66,14
22,73
85,18
77,53
67,47
13,98
86,65
34,68
63,92
34,4
52,66
91,17
13,4
45,96
75,100
3,42
40,15
51,61
18,27
96,35
1,68
77,16
9,46
89,13
3,67
12,98
74,67
40,60
65,79
14,55
7,89
4,17
92,49
59,23
68,48
12,4
73,33
21,26
53,54
32,96
30,96
87,38
27,86
82,14
18,12
22,82
7,37
75,23
85,74
58,71
6,49
10,36
71,79
58,42
61,58
3,62
64,3
94,30
19,82
66,31
83,72
26,25
18,63
88,27
24,44
46,5
8,69
80,37
25,20
50,98
51,37
88,7
68,76
70,47
62,2
78,96
35,9
34,76
44,68
44,96
5,89
43,80
22,29
29,65
88,43
44,60
36,88
37,88
96,66
58,90
79,37
5,80
33,13
40,19
68,70
90,23
37,76
41,28
60,15
20,21
8,71
76,52
81,68
66,78
60,1
86,84
27,63
16,31
16,8
63,23
68,90
97,94
18,70
4,26
74,3
2,50
89,100
11,14
17,68
4,52
6,71
36,67
7,32
14,85
24,70
4,75
57,23
60,72
3,4
32,55
92,14
28,86
71,77
56,79
27,80
19,41
41,46
62,10
84,79
88,89
41,78
80,9
5,63
24,100
28,20
84,76
67,39
73,98
48,44
91,6
86,4
40,56
25,15
22,74
63,95
38,70
79,69
59,10
77,57
67,32
75,70
100,99
70,43
93,91
77,11
42,62
88,21
45,17
93,83
8,31
9,74
37,85
6,84
52,32
8,38
27,72
17,48
73,26
8,21
79,100
54,6
8,32
20,18
87,72
59,74
85,40
31,46
84,83
2,52
33,8
77,20
50,89
21,92
95,49
5,14
20,73
67,20
37,50
91,32
85,7
19,96
85,47
2,65
68,49
10,68
75,98
9,87
80,55
22,77
87,54
67,47
55,74
80,69
33,50
4,86
30,92
32,73
2,18
2,7
24,53
55,65
59,79
95,81
79,57
56,9
23,23
74,29
21,4
29,39
61,3
40,73
1,5
19,72
92,35
92,22
99,94
35,33
31,38
79,25
59,6
63,59
40,16
17,69
2,27
14,9
15,26
13,67
25,43
72,71
35,9
95,35
97,85
41,71
13,36
60,13
74,83
37,72
55,96
24,23
66,67
46,73
43,58
88,58
17,52
79,82
4,11
71,8
41,71
75,80
55,4
41,20
68,54
96,17
46,48
18,36
28,49
94,94
81,24
91,17
81,91
15,19
42,62
89,7
18,55
85,79
30,87
5,34
88,21
55,80
46,4
11,56
18,81
26,97
86,32
43,53
82,43
35,49
78,94
4,3
91,27
41,32
35,80
65,60
51,80
96,89
40,75
24,14
35,49
88,12
98,66
64,11
82,93
38,7
77,88
19,12
72,55
40,28
18,99
73,37
72,92
74,13
33,23
22,77
39,51
82,7
30,49
37,89
51,84
58,36
34,11
54,30
63,100
60,44
37,89
76,80
50,46
51,56
89,8
4,74
2,48
61,2
77,17
96,98
18,14
48,92
7,71
47,25
87,70
41,53
18,17
83,50
66,70
9,11
91,19
31,23
59,51
27,62
33,63
2,38
64,45
34,50
66,71
42,50
72,25
18,50
58,95
60,59
96,37
74,62
40,34
99,22
33,87
100,85
25,13
7,40
5,27
28,3
18,6
92,100
11,85
49,41
4,29
27,41
68,42
80,34
10,48
8,53
74,73
28,26
59,3
81,55
99,15
77,8
46,97
22,40
41,94
16,52
60,15
89,93
96,90
63,14
34,96
51,95
90,10
83,33
91,82
66,12
92,12
89,34
82,75
48,46
43,25
67,71
60,27
64,22
40,5
41,28
96,51
85,59
62,97
59,65
37,48
33,68
94,78
22,42
47,62
53,3
7,39
43,16
1,66
32,81
16,100
54,86
63,23
88,92
89,92
56,34
76,65
24,61
73,59
66,61
63,79
96,71
55,17
14,24
57,88
45,67
96,79
54,64
10,59
6,24
89,23
28,10
45,99
40,100
34,54
72,85
68,15
79,11
2,91
53,38
18,17
56,29
25,29
34,9
52,99
18,41
58,11
97,33
14,15
93,41
6,64
51,35
23,17
18,81
79,33
47,84
9,30
98,18
42,25
43,74
74,86
52,28
87,50
19,19
51,96
77,76
86,94
70,34
14,95
81,24
59,86
63,39
76,5
93,12
8,12
50,82
79,74
54,35
54,17
39,35
48,23
56,56
50,36
29,100
91,83
4,67
35,78
10,46
65,29
98,61
38,91
41,58
32,60
30,39
69,92
80,21
87,74
84,15
43,74
25,98
23,90
74,34
62,13
28,41
13,78
37,17
32,95
45,22
44,65
31,70
94,56
3,65
90,55
56,48
67,19
15,97
12,8
49,52
45,51
29,60
2,72
61,44
17,47
39,6
60,94
13,99
11,36
2,14
85,21
87,56
69,73
13,76
95,49
42,47
28,1
8,11
53,85
11,20
47,91
76,54
69,32
34,37
67,42
57,54
63,5
36,9
92,35
97,61
49,54
65,2
47,61
99,59
3,27
32,44
22,77
25,83
79,34
51,19
65,63
94,99
32,88
87,64
10,20
6,56
96,41
42,83
19,91
62,84
6,17
92,59
59,15
77,10
92,85
88,46
29,17
81,54
72,27
39,64
45,29
19,21
42,56
39,86
72,55
99,34
39,4
60,79
7,81
100,16
98,74
93,9
68,39
45,65
99,14
8,66
48,42
84,55
34,17
6,36
85,62
78,77
50,72
4,3
25,63
98,23
5,1
32,27
75,34
39,27
6,24
15,47
8,10
68,93
3,29
95,20
13,58
71,47
26,32
95,7
21,26
26,68
49,8
69,96
66,4
9,82
20,39
17,39
54,18
56,20
4,21
79,80
65,2
2,65
34,22
51,35
99,71
27,3
38,40
95,37
73,5
87,28
99,91
56,13
59,73
33,72
23,90
75,88
19,96
74,12
47,55
40,37
81,48
93,23
4,30
28,55
7,29
93,90
24,38
91,98
23,43
27,15
74,62
23,100
89,47
16,21
25,84
83,82
59,40
54,50
27,32
45,88
9,19
50,29
3,43
39,58
15,37
20,5
66,25
6,41
11,94
77,83
10,65
26,64
80,78
61,6
22,20
13,78
59,21
83,20
92,1
4,66
7,27
52,8
20,8
62,13
80,80
31,90
1,92
11,97
43,82
17,34
52,3
49,79
49,41
64,51
40,24
26,45
59,24
89,45
7,74
4,15
74,54
13,4
52,1
79,3
4,10
25,61
29,21
32,75
50,50
49,3
84,49
73,67
46,31
57,37
20,41
56,12
29,86
31,66
34,7
76,28
44,34
87,39
48,20
47,98
55,93
69,59
88,46
76,31
94,87
34,18
72,14
86,39
57,70
43,41
15,95
20,50
84,2
20,64
19,48
25,95
65,46
89,12
37,47
16,3
56,9
25,17
