S_i,A_i
82,43
16,54
91,75
95,29
79,69
39,93
24,27
66,15
41,14
17,38
31,51
32,88
14,26
30,19
69,28
14,19
20,33
100,43
8,3
97,5
5,56
52,48
32,13
44,17
88,49
67,8
40,54
89,27
76,58
55,96
15,40
79,30
38,26
28,39
71,23
41,50
59,22
36,38
97,68
7,69
2,42
61,14
26,16
28,62
93,13
16,68
98,65
35,2
15,58
65,64
2,86
4,23
26,14
90,42
79,61
55,84
23,8
4,55
98,55
89,45
94,49
88,96
67,11
13,97
94,87
65,69
46,98
25,23
88,92
89,29
20,95
95,98
98,96
39,11
36,64
34,75
98,82
22,79
28,74
81,85
98,89
64,48
21,89
15,8
82,99
76,10
46,90
2,83
8,4
31,63
14,97
14,58
8,2
77,84
87,62
71,59
53,25
74,59
37,46
20,77
36,68
73,36
97,13
3,73
1,21
70,23
47,89
65,80
72,44
69,5
98,52
34,6
19,94
83,89
71,25
93,10
60,99
27,23
52,48
17,48
89,24
49,11
42,60
76,62
28,20
72,81
93,39
55,34
51,44
99,31
43,96
9,6
74,71
85,56
2,65
8,47
68,40
20,82
70,93
55,65
73,77
29,35
84,32
59,80
40,5
33,46
72,9
52,72
52,75
8,10
16,52
41,31
35,14
20,56
14,64
2,71
12,92
23,67
4,84
48,52
93,61
78,3
58,47
86,65
11,36
66,96
81,100
38,58
72,17
91,45
63,28
53,29
8,61
92,8
40,54
1,15
58,51
44,92
6,8
29,49
1,93
94,42
8,83
69,55
34,78
28,83
87,60
66,98
34,85
76,91
12,30
77,77
2,51
76,89
20,81
92,86
38,77
31,36
32,51
74,23
84,82
48,37
64,77
28,38
55,41
62,44
62,64
11,66
66,57
93,7
62,5
100,78
28,97
71,87
96,98
34,88
93,11
24,21
53,20
9,6
49,15
20,2
52,6
98,80
64,93
91,47
76,16
14,91
62,93
33,17
10,61
20,98
99,81
71,79
75,65
98,24
12,4
28,3
53,11
61,23
59,38
48,40
33,64
36,37
2,7
30,57
2,96
16,55
11,22
33,22
29,33
64,22
78,82
47,81
76,35
6,22
30,16
10,100
90,35
47,13
20,17
87,21
24,68
41,98
99,51
76,22
97,57
72,11
80,55
74,2
13,7
26,13
56,100
40,88
94,75
68,81
93,65
31,30
60,16
87,46
93,12
50,87
12,69
51,17
60,11
93,61
4,86
87,60
81,41
19,56
86,10
55,73
58,89
3,39
68,15
83,66
59,31
87,11
86,37
66,47
33,89
76,88
63,69
70,62
69,60
95,66
93,22
43,5
10,68
81,28
71,43
99,26
23,25
19,54
96,6
45,83
99,70
59,33
74,18
39,24
68,81
84,72
88,77
83,97
12,21
73,4
14,48
22,98
18,46
76,100
37,21
35,38
7,75
20,13
7,45
54,76
3,76
82,74
73,27
65,11
56,99
50,26
81,64
34,84
22,58
12,35
25,36
58,2
43,59
8,45
42,46
94,50
84,20
2,97
100,81
87,8
25,13
65,26
91,33
90,47
58,63
93,43
96,61
74,18
97,44
60,34
23,5
92,60
90,32
19,95
3,49
18,36
96,77
99,50
78,1
91,77
20,16
2,77
48,57
76,82
77,61
51,77
18,11
14,17
40,26
59,37
10,28
13,34
80,40
99,69
96,99
54,31
98,84
96,8
14,9
81,52
13,29
49,13
62,61
12,93
6,59
52,14
78,51
83,47
78,68
81,88
34,36
33,29
12,98
53,54
18,71
52,41
47,58
70,26
93,56
22,97
98,46
66,31
95,8
76,13
23,18
70,4
62,50
4,8
57,11
87,15
12,44
95,97
88,69
79,88
43,26
97,61
52,45
62,88
81,19
86,39
87,73
8,17
92,42
3,99
64,10
50,90
15,84
94,44
100,36
13,53
11,42
93,46
2,20
20,25
50,12
20,2
67,27
22,21
93,88
26,68
4,89
23,99
54,61
93,94
42,38
3,17
76,71
7,30
45,19
6,98
32,55
7,92
57,66
20,27
88,72
91,92
33,51
61,78
98,26
51,22
42,71
60,30
3,87
30,53
76,22
11,83
56,60
68,50
43,68
10,97
92,55
14,11
24,17
45,72
40,20
53,68
69,28
77,81
1,77
72,15
76,40
43,93
9,15
59,24
10,45
49,13
92,69
26,86
18,25
14,22
50,50
71,30
60,92
3,2
74,13
34,81
99,25
35,85
61,27
74,4
1,3
40,56
41,93
47,25
92,73
90,26
30,96
42,60
5,95
46,52
57,92
13,30
40,39
21,89
15,95
47,96
52,40
19,12
90,39
53,39
63,32
16,11
14,57
20,69
27,14
59,99
24,13
28,53
69,34
42,84
84,31
10,40
18,90
51,44
80,28
81,3
16,29
79,81
37,84
78,1
30,56
99,49
74,73
84,11
96,83
92,24
6,85
52,94
24,38
70,83
58,7
85,42
1,75
70,14
86,50
31,62
40,91
79,66
68,56
80,24
93,15
24,98
74,58
18,95
47,99
14,76
62,94
52,28
44,53
77,65
85,41
39,25
80,19
93,91
58,8
39,13
53,83
23,37
79,94
23,77
70,46
96,60
15,72
66,52
42,59
43,98
82,91
37,92
40,55
48,25
45,2
31,77
88,79
93,2
39,49
28,82
27,47
56,34
40,65
93,89
78,57
73,93
43,77
92,92
55,56
25,66
54,42
1,71
45,18
100,31
42,35
86,34
44,43
84,20
2,88
50,54
59,22
17,82
97,48
64,91
77,71
52,32
80,92
57,76
2,19
50,86
23,34
52,54
64,71
79,100
37,75
81,84
23,69
57,1
21,87
96,71
11,82
56,95
81,87
83,64
56,93
39,46
18,84
63,37
49,51
27,86
17,5
6,31
45,89
92,7
80,35
19,58
65,16
36,39
6,89
89,29
39,82
37,14
51,59
95,14
100,9
31,41
21,32
48,59
29,34
72,26
7,59
28,68
81,42
63,96
96,99
55,40
15,6
45,46
9,19
67,24
65,46
79,81
87,26
35,3
49,47
60,100
28,64
1,98
33,83
79,99
99,49
77,11
24,9
3,45
65,50
1,100
21,95
45,32
95,12
79,30
63,5
35,96
41,50
40,73
88,26
18,90
99,21
75,54
36,16
12,3
63,59
39,97
9,56
11,53
47,64
20,95
15,8
13,55
35,19
28,6
17,32
39,63
71,38
77,97
76,85
65,82
89,90
48,3
3,23
66,7
85,82
23,84
21,67
60,73
83,81
80,89
70,71
18,29
20,70
96,34
99,26
64,80
3,39
78,45
9,6
70,58
3,78
10,55
