S_i,A_i
24,6
81,57
59,96
79,70
61,75
37,68
67,48
89,13
80,40
84,37
69,80
87,39
50,36
65,1
14,82
3,29
3,82
53,33
9,30
17,9
33,53
13,4
82,9
26,54
17,74
97,13
52,47
13,43
61,81
39,85
2,75
34,66
24,38
84,79
73,51
47,79
22,29
65,53
32,59
9,45
18,76
46,91
12,65
61,89
86,63
26,48
55,46
50,52
19,76
98,31
80,45
34,38
15,53
20,15
37,50
73,60
45,92
68,12
66,71
2,83
13,7
28,3
58,96
38,57
49,36
21,22
10,46
1,89
99,26
30,77
91,17
15,72
26,19
16,27
12,29
56,34
91,35
39,14
75,34
72,25
43,75
75,12
70,23
84,17
100,3
56,4
31,69
47,65
14,59
56,54
7,96
86,6
82,8
75,29
35,7
41,69
65,32
93,76
45,98
48,36
62,40
95,20
5,58
98,32
14,23
36,35
75,41
25,46
24,90
69,34
22,23
82,30
9,43
85,56
21,24
50,33
12,2
53,82
6,86
74,51
24,73
11,74
74,17
38,35
27,22
25,46
60,29
60,99
59,57
68,70
31,45
66,22
31,65
52,87
99,58
51,76
30,59
42,91
60,32
78,14
62,48
61,71
41,89
4,87
75,47
71,76
7,39
4,19
46,99
66,87
28,13
22,84
5,3
76,25
33,60
87,43
79,62
74,23
46,15
47,80
77,28
62,3
30,96
70,74
66,94
41,65
58,85
50,34
29,69
100,8
62,93
25,10
51,2
44,59
21,22
1,92
72,53
70,63
24,34
13,5
10,78
14,10
49,82
81,78
21,3
64,36
41,41
16,67
22,47
85,2
75,87
8,65
90,38
2,7
3,14
17,58
83,14
100,19
97,65
44,85
19,23
65,11
45,61
78,70
85,69
58,83
47,97
30,1
53,53
50,71
23,52
1,33
19,17
66,3
44,63
37,5
17,56
16,80
35,33
82,69
90,61
28,81
27,1
39,54
99,37
20,14
6,34
32,19
11,38
63,53
32,26
97,39
61,27
88,14
83,59
67,24
7,22
47,12
1,71
58,87
88,81
21,40
35,19
61,19
55,100
79,4
6,56
73,72
49,48
30,8
65,56
87,71
31,17
52,53
77,88
75,34
24,87
81,29
80,47
53,63
70,24
61,63
81,11
42,15
3,10
91,67
85,9
35,42
25,19
100,35
38,45
87,31
49,90
36,5
36,14
46,8
84,100
79,98
3,90
63,76
49,98
89,75
98,30
25,21
22,6
1,31
100,52
21,49
84,22
76,64
32,72
39,15
22,82
18,21
98,64
75,26
40,51
86,9
54,75
96,83
76,72
97,75
93,31
5,4
4,26
93,99
23,88
