S_i,A_i
7,96
7,51
11,52
88,81
24,11
98,19
74,5
3,52
12,20
29,36
14,78
56,34
24,77
91,22
43,82
79,39
90,80
21,22
26,63
99,49
40,92
88,33
81,6
78,90
81,73
99,43
4,26
5,67
75,98
22,80
59,72
78,35
97,57
79,38
10,14
20,24
62,49
80,71
26,73
36,6
34,71
67,33
65,19
16,21
23,46
15,21
23,57
66,44
37,14
98,43
15,32
32,86
44,37
31,34
90,30
39,41
87,97
3,2
61,7
34,43
100,42
21,34
14,25
33,92
84,17
96,13
1,39
24,63
18,96
47,63
38,5
79,96
45,4
59,2
44,68
64,23
74,1
64,18
31,96
12,31
32,23
75,35
44,31
17,77
44,70
25,92
53,60
99,60
88,81
88,1
48,50
55,100
36,33
52,64
17,4
83,80
47,46
86,70
23,14
84,39
70,62
56,54
1,62
2,12
49,69
55,38
12,80
59,17
65,32
62,39
68,57
34,68
58,66
65,58
30,1
41,64
50,12
90,23
59,35
79,9
43,75
54,73
35,70
100,3
10,100
77,51
78,7
94,53
97,93
59,95
11,75
47,51
58,39
69,62
44,81
80,72
96,72
14,38
39,83
16,12
83,17
65,82
59,36
42,24
9,60
51,53
4,51
74,87
18,35
56,43
5,87
4,87
61,71
33,24
93,11
63,68
84,2
62,10
62,45
90,36
72,20
34,46
95,68
87,32
31,6
58,4
94,48
74,13
50,62
41,95
95,20
42,32
83,5
14,38
66,46
93,44
52,86
43,94
68,99
22,82
96,84
89,32
13,80
54,3
100,82
82,54
43,77
4,26
35,73
67,3
24,70
16,21
36,39
92,56
63,86
71,31
31,63
63,88
60,84
47,7
29,46
96,20
65,87
25,69
13,60
18,26
93,86
93,36
90,79
89,91
88,99
78,73
80,90
55,19
95,85
71,17
17,7
41,42
60,13
33,14
63,57
73,31
7,83
39,65
82,23
14,60
81,87
58,4
88,99
13,8
33,88
59,19
7,78
90,100
75,30
44,11
25,52
23,28
33,54
7,34
77,10
68,91
25,50
43,96
42,47
25,56
76,13
96,99
77,72
1,62
73,97
73,30
30,59
60,99
63,97
63,61
61,8
89,35
45,26
73,68
54,27
26,16
5,44
10,18
13,11
96,10
28,71
89,83
57,51
81,37
71,53
41,91
65,56
83,77
46,55
92,17
4,90
25,69
59,99
21,5
36,21
62,14
83,46
99,69
57,20
42,4
44,63
93,78
28,90
23,15
28,22
8,100
99,82
51,50
88,70
75,26
7,90
23,9
