S_i,A_i
29,25
14,55
2,35
57,58
66,9
51,8
19,53
24,67
73,88
80,28
7,49
85,75
72,22
99,100
37,12
54,95
56,59
51,85
36,60
82,55
94,75
2,16
64,54
74,90
87,88
48,22
16,75
17,92
82,73
29,34
13,13
42,13
17,93
77,98
50,16
59,74
13,84
84,61
93,72
84,67
60,35
53,27
49,93
20,43
86,59
51,11
92,98
56,58
20,99
32,16
32,60
78,25
10,43
41,30
75,60
85,55
42,42
4,35
98,18
52,64
19,62
16,33
89,70
71,69
69,40
97,69
75,61
56,16
76,28
2,42
25,42
75,10
93,91
87,88
31,26
97,19
93,57
75,9
46,13
96,51
37,37
28,1
81,25
5,73
29,84
44,83
92,43
75,53
2,8
56,14
58,75
86,42
17,43
78,37
77,88
10,67
96,12
67,96
54,71
90,8
8,41
26,89
35,10
26,68
96,74
78,74
91,51
95,28
48,94
18,32
33,78
18,60
35,55
28,45
25,77
84,70
53,56
46,40
22,7
30,55
84,86
63,75
57,77
88,10
6,32
90,26
6,20
6,67
54,58
39,39
47,100
13,38
61,18
57,29
63,4
37,63
99,91
86,73
87,41
19,34
70,38
97,68
77,77
77,50
4,81
11,46
37,94
45,53
54,40
72,65
47,33
71,71
83,28
16,2
29,69
42,91
8,32
32,87
28,52
95,78
2,83
43,74
5,92
2,61
82,23
92,10
54,33
39,87
66,65
63,3
28,32
59,40
10,73
82,86
34,61
16,29
95,29
9,91
25,51
65,41
5,11
100,100
34,79
8,91
36,68
49,92
13,75
42,80
57,13
18,50
10,27
70,7
21,2
3,49
84,51
81,18
99,16
91,86
8,19
29,50
60,92
41,12
93,34
4,97
73,1
12,3
65,8
79,82
43,94
13,54
74,78
9,43
49,2
28,98
10,13
53,82
55,3
31,98
11,2
44,94
73,75
16,35
3,35
52,97
2,75
52,61
40,100
8,87
41,94
63,81
68,6
7,38
74,30
53,51
26,25
6,77
76,14
33,70
95,67
80,59
7,95
55,58
55,98
33,12
93,6
95,36
99,8
27,3
60,17
11,46
89,74
53,45
1,90
16,90
86,9
38,33
6,70
47,20
52,19
91,14
49,83
49,34
91,61
1,51
12,84
60,87
78,36
91,95
46,28
79,26
75,63
91,41
36,41
33,83
79,49
45,73
18,89
25,80
58,65
22,69
91,47
93,46
38,38
9,5
33,58
14,83
88,59
78,88
92,46
50,85
73,37
60,50
64,12
52,20
73,38
99,84
96,68
64,87
93,10
16,10
36,45
9,82
10,23
55,18
40,95
25,63
23,98
20,93
57,57
29,44
39,78
75,63
63,19
21,41
84,33
35,92
29,78
84,80
67,23
89,16
52,37
73,29
100,70
24,14
12,45
88,92
13,86
60,42
13,65
35,2
71,54
95,80
97,21
49,86
37,46
51,8
81,85
26,87
85,45
90,35
78,6
49,8
47,69
1,30
66,11
25,55
50,80
94,88
82,7
91,88
26,8
64,51
58,65
79,20
16,4
11,3
99,96
74,81
48,77
77,58
12,99
34,55
59,21
53,82
19,34
71,16
62,22
82,16
51,89
47,63
75,7
28,4
40,20
100,58
82,80
78,84
3,37
42,10
25,57
3,66
65,50
90,78
79,43
58,93
63,23
10,19
3,48
16,88
8,44
72,23
60,29
81,58
10,2
22,17
82,54
88,71
18,42
72,84
5,40
50,72
46,69
74,85
6,9
87,53
93,30
19,99
10,57
73,10
47,42
51,42
8,18
41,81
26,70
69,59
47,23
85,70
7,1
50,77
60,8
68,23
17,50
56,3
33,53
35,40
7,47
29,59
84,92
40,11
26,43
73,23
35,13
88,82
62,3
94,14
45,56
32,32
98,71
35,72
59,20
52,94
100,94
78,71
54,96
48,60
40,26
32,26
78,1
78,33
72,78
2,58
83,55
51,34
89,18
45,36
17,13
42,98
33,84
17,36
94,43
67,88
43,29
71,74
97,20
80,5
99,31
18,17
15,1
9,26
24,62
30,48
95,83
95,68
77,66
66,98
15,15
35,72
80,32
82,96
40,54
80,67
52,8
23,2
66,81
81,64
31,91
3,73
11,2
65,48
90,76
26,73
74,93
3,54
14,48
18,10
89,55
85,63
55,93
79,27
39,83
19,96
6,8
14,48
44,45
36,23
11,65
19,71
4,5
3,98
83,76
9,95
41,55
70,17
75,17
79,87
89,69
80,28
46,60
99,38
76,100
12,10
68,24
7,93
68,36
57,42
8,57
77,90
91,96
66,11
62,34
46,52
92,97
3,42
80,33
38,30
100,1
10,6
83,16
85,58
54,61
48,62
62,85
54,21
19,82
75,76
5,54
28,94
93,41
46,5
84,58
53,35
56,40
69,6
70,97
35,75
3,91
7,14
93,90
90,84
9,78
72,79
8,35
12,24
32,7
75,46
91,82
26,83
47,50
65,33
47,98
21,53
1,52
9,40
10,50
76,74
23,8
71,6
88,63
47,62
8,46
54,56
1,88
76,45
41,45
38,61
32,95
58,78
63,92
57,23
4,1
85,72
57,10
97,25
84,68
16,97
36,99
44,16
4,19
54,96
43,10
85,55
72,9
20,22
48,31
15,72
79,70
42,53
25,29
9,34
17,72
94,25
57,13
15,34
82,78
28,2
26,62
77,11
90,99
3,7
26,80
43,74
56,27
31,6
13,82
31,66
76,64
68,13
6,74
48,47
88,57
23,82
48,93
31,91
21,61
94,40
90,75
83,87
3,60
76,90
71,34
100,48
94,11
73,68
95,28
14,49
21,3
25,72
1,89
62,69
34,57
62,24
31,72
89,46
7,28
33,88
52,31
76,56
37,14
28,30
2,76
92,27
24,48
79,31
92,13
91,26
6,7
23,70
86,53
93,85
98,14
28,31
25,11
38,45
80,7
6,68
55,8
44,91
78,47
42,79
68,56
39,21
32,1
75,38
86,13
47,63
55,45
13,76
6,89
14,9
47,42
41,51
40,8
17,46
68,32
60,95
6,17
70,14
59,9
37,85
5,52
87,15
23,69
56,36
5,38
87,34
25,29
46,17
46,7
69,74
5,12
23,70
19,24
17,12
34,4
41,89
55,83
90,33
13,1
6,17
52,70
48,64
86,97
34,18
8,12
4,83
14,31
87,78
13,44
79,43
10,81
22,71
78,55
59,73
99,27
11,43
13,69
36,4
58,83
91,26
67,52
75,57
28,4
54,44
84,69
92,74
66,79
96,88
46,77
23,39
71,62
76,13
42,84
71,51
21,21
91,65
24,100
36,75
28,75
32,51
91,53
17,55
81,1
31,1
31,10
86,76
15,27
96,94
43,82
43,43
71,38
92,54
70,90
98,69
30,2
22,29
92,20
50,56
62,56
89,40
61,34
41,27
35,93
3,85
74,62
72,5
1,15
70,77
9,98
76,81
76,7
90,99
61,5
38,46
33,17
6,97
76,31
100,42
32,76
96,94
56,83
7,59
70,18
12,83
63,93
11,39
13,88
9,78
76,71
44,37
56,73
85,68
45,24
41,73
1,9
56,28
44,94
31,99
31,73
10,83
8,33
22,81
38,27
7,15
53,54
37,27
69,52
78,88
75,54
43,13
79,31
35,18
9,77
38,49
63,29
39,75
15,10
68,76
81,6
57,44
44,6
85,12
96,86
11,52
83,40
35,62
79,26
84,61
25,37
65,31
33,33
61,10
83,11
31,72
88,21
91,31
87,99
87,16
10,63
65,49
10,100
44,18
24,68
87,80
93,78
38,50
43,42
29,30
1,45
23,44
1,77
28,41
13,4
100,69
32,91
63,21
33,46
42,11
64,44
82,60
57,66
31,66
1,2
90,59
53,72
77,49
13,32
26,4
35,67
38,95
64,65
71,92
24,7
29,9
70,98
54,39
9,4
28,86
59,44
32,64
41,9
75,61
28,45
53,30
3,21
30,93
7,58
79,27
29,21
37,63
74,61
51,97
90,37
96,49
25,25
86,22
39,53
54,66
82,77
45,38
81,6
78,60
25,72
31,1
51,84
80,72
37,35
44,81
91,13
53,2
90,55
13,44
24,49
13,47
18,96
47,75
70,75
6,91
1,28
2,95
53,64
17,86
1,6
32,54
4,45
39,35
38,62
8,71
45,97
52,39
29,81
8,88
85,16
14,73
38,80
29,14
28,31
20,54
45,36
87,61
22,55
59,40
14,68
50,7
87,3
8,54
55,98
7,21
25,26
1,30
13,86
1,61
79,90
35,62
36,90
69,40
18,86
41,62
48,20
49,52
36,24
26,56
91,20
7,83
25,23
96,1
56,53
77,10
23,57
9,22
7,92
82,22
26,3
75,92
14,89
74,52
82,69
43,80
96,14
