S_i,A_i
94,59
64,10
93,68
3,91
54,39
19,77
70,24
59,11
99,50
100,1
65,44
21,87
12,88
25,64
71,21
67,12
14,72
76,16
8,91
60,70
75,38
68,86
68,28
94,14
58,81
56,80
11,22
1,46
73,38
92,10
84,78
56,29
85,35
10,29
71,32
7,15
84,17
70,9
23,56
17,53
45,52
7,29
31,76
70,59
63,93
28,99
6,18
31,90
13,35
91,40
64,4
61,6
87,52
73,55
55,19
6,33
48,36
46,69
85,76
60,98
27,100
61,88
25,4
81,96
2,51
85,89
29,97
19,12
81,1
11,39
25,17
100,39
44,12
41,63
31,23
33,29
67,86
69,74
31,75
2,14
2,57
5,91
1,9
77,68
58,19
87,1
77,52
28,23
89,56
46,65
75,65
35,31
12,47
74,40
58,14
16,25
83,64
59,55
8,8
46,4
97,9
7,96
98,9
83,55
68,97
61,55
85,75
41,25
64,46
91,99
89,7
15,81
88,44
96,42
47,97
9,82
58,84
63,37
2,32
82,43
73,21
30,9
84,96
64,57
87,67
49,97
36,25
76,18
27,71
7,84
43,96
32,76
9,44
45,24
28,27
98,37
26,31
39,19
25,13
25,52
51,77
8,50
79,41
70,44
74,70
78,7
77,65
65,42
21,10
96,27
46,96
48,20
54,44
90,46
92,77
97,29
33,92
64,91
6,1
59,57
13,52
40,100
89,17
100,47
9,69
74,5
37,96
52,34
52,54
34,27
77,32
56,37
49,63
97,67
93,26
17,3
45,31
83,22
19,4
32,34
79,67
59,70
56,45
88,70
66,100
44,87
52,78
55,11
50,70
97,12
29,24
94,98
17,55
38,2
80,90
80,39
80,57
97,33
75,63
39,43
38,95
64,26
14,97
2,84
98,97
94,40
44,58
91,73
11,54
46,44
16,86
20,31
11,82
68,22
44,37
49,80
18,37
83,9
71,20
98,57
70,55
82,2
23,49
81,86
74,18
99,93
33,100
39,89
58,37
72,9
37,6
53,62
100,26
4,98
8,71
27,86
9,74
75,67
37,24
58,20
1,97
98,51
82,71
80,57
31,4
41,25
15,99
98,18
82,51
51,98
87,52
84,100
29,71
47,35
54,27
14,95
96,17
67,18
42,70
46,45
36,79
68,67
19,30
3,82
69,33
34,99
48,75
91,67
28,7
54,10
30,95
19,54
53,71
34,18
27,30
44,35
28,75
31,72
36,96
17,31
95,43
27,25
62,33
46,80
50,83
12,51
23,4
33,6
70,37
10,11
20,26
74,66
100,42
19,30
22,78
75,74
51,69
89,73
67,24
70,61
79,55
62,80
28,85
62,37
6,66
24,48
16,11
69,27
2,47
47,20
54,97
86,47
28,6
57,90
17,73
68,65
11,36
29,60
63,13
11,60
40,42
47,2
4,12
69,58
15,52
7,38
90,46
44,88
15,25
46,13
81,54
79,87
61,93
72,55
69,69
27,59
86,6
32,53
93,32
61,20
13,23
22,64
29,35
49,23
51,39
84,93
14,70
14,91
33,10
57,3
54,4
87,31
100,87
61,91
90,48
35,46
74,27
48,3
76,29
90,64
27,38
3,77
87,99
15,10
26,39
76,29
25,85
14,9
23,63
69,68
88,41
30,31
13,99
74,2
62,52
83,11
37,33
58,37
82,77
