S_i,A_i
18,11
72,63
43,77
79,45
53,12
79,3
18,71
13,59
8,54
61,47
43,18
6,13
42,80
13,4
25,37
46,10
27,43
68,82
31,75
30,66
46,36
91,56
100,16
80,88
8,26
93,52
5,7
76,44
7,77
13,6
53,26
73,52
11,57
64,73
87,48
40,31
41,35
91,13
91,25
15,23
37,14
83,24
42,61
86,72
54,98
44,14
45,28
95,42
47,78
75,70
100,51
35,55
25,68
69,52
10,69
76,32
81,35
81,74
18,2
66,54
82,30
84,68
23,58
72,62
34,59
25,53
67,43
64,19
16,91
89,33
80,61
29,78
61,18
27,75
52,78
55,73
84,62
17,68
48,20
53,91
81,75
2,66
13,45
78,45
1,76
29,27
44,3
80,84
55,50
25,87
96,7
71,44
62,99
28,23
61,42
94,55
29,26
88,6
27,56
88,85
66,28
100,95
21,55
90,47
86,64
71,84
38,45
10,3
70,47
47,49
71,68
71,69
90,87
62,65
63,88
96,14
1,24
66,73
40,96
47,87
61,1
82,37
63,82
51,71
80,45
28,69
21,89
93,55
88,19
17,94
20,77
87,35
24,70
18,44
19,82
96,19
21,42
55,17
74,15
40,65
65,34
33,5
24,70
9,13
46,56
18,94
98,85
22,77
87,42
21,99
80,16
59,3
23,14
70,94
17,90
19,61
18,68
70,59
61,12
27,91
82,41
46,64
27,2
32,27
87,87
22,59
25,3
99,69
5,97
83,70
17,38
80,60
86,100
69,82
42,71
63,34
4,33
7,27
27,82
13,45
74,20
72,59
41,10
66,49
55,71
38,41
17,96
40,88
81,52
38,84
25,80
92,73
47,67
33,91
80,33
41,86
55,39
8,7
11,51
47,7
96,73
98,56
65,66
97,35
36,98
23,61
13,43
58,11
9,64
66,5
67,63
95,91
9,64
6,30
79,94
83,86
57,77
38,84
57,62
48,17
66,28
52,50
41,80
48,78
95,92
35,53
88,4
52,71
43,80
66,39
87,14
75,78
20,87
33,67
27,9
37,74
81,7
78,47
85,14
1,94
72,95
3,47
92,29
63,72
91,97
64,87
12,7
71,15
39,97
98,68
57,46
81,86
58,8
9,36
59,9
80,12
51,46
97,63
35,3
39,62
6,85
89,9
3,59
28,16
44,88
25,50
38,25
24,52
11,20
79,46
43,40
34,55
19,75
72,72
99,71
26,87
58,73
3,43
66,91
86,64
88,94
20,44
9,11
9,51
11,27
6,1
43,22
24,9
54,39
87,17
83,73
13,78
96,36
8,16
75,51
17,37
83,18
86,40
10,49
43,41
20,70
46,81
3,6
80,52
96,2
33,92
50,1
36,100
96,67
33,14
10,86
35,28
11,49
55,87
23,18
26,30
2,58
93,22
10,90
34,26
4,49
78,85
45,10
70,74
84,31
38,82
61,80
59,89
73,26
75,36
73,22
50,97
85,38
5,95
99,86
66,42
89,87
100,74
79,36
86,32
75,89
88,35
40,23
47,45
57,63
85,24
86,9
45,2
72,87
77,4
63,20
64,39
6,31
45,94
46,20
90,40
99,40
65,62
94,100
13,61
76,67
20,16
52,27
11,86
58,58
79,74
82,80
92,7
22,47
70,84
46,84
18,76
87,81
9,8
56,88
35,56
43,38
21,75
16,7
62,24
41,31
38,21
96,85
31,31
89,51
10,55
26,96
56,22
33,20
66,61
21,13
26,73
84,88
15,53
42,72
36,54
2,43
8,5
90,86
