S_i,A_i
81,52
48,61
36,99
88,46
46,34
12,89
67,83
50,50
90,2
28,51
55,8
34,17
93,75
85,89
92,100
81,1
53,7
45,77
57,73
53,84
81,35
19,42
12,66
22,23
32,75
69,53
80,91
58,44
54,11
12,62
43,50
65,38
58,67
6,70
48,29
84,7
9,10
40,60
47,19
5,93
92,75
68,31
51,50
89,24
31,49
7,22
39,44
6,34
16,11
54,40
43,31
69,56
89,41
38,1
87,55
14,76
82,62
94,97
37,80
6,80
18,88
69,88
5,76
97,90
87,37
14,27
80,19
51,61
21,21
42,35
14,49
41,15
7,16
75,29
35,9
95,78
16,41
20,49
21,30
87,17
34,2
91,89
90,75
27,67
83,96
5,27
40,86
2,25
5,42
43,42
91,10
22,9
38,2
21,4
66,33
55,57
41,57
90,27
3,86
18,29
29,14
12,50
98,34
58,98
93,50
57,25
69,31
83,82
59,19
36,38
3,72
75,84
98,98
29,11
48,77
63,87
64,64
28,14
31,47
25,50
34,81
34,49
79,28
95,82
78,6
98,12
80,20
86,9
60,3
98,40
95,95
49,99
49,36
23,18
43,56
50,63
65,44
45,53
28,61
81,9
58,6
47,74
10,29
59,6
62,17
77,97
82,42
45,81
83,26
61,58
45,98
2,60
5,72
4,62
71,24
90,36
47,66
55,84
83,58
84,5
2,69
65,80
27,5
59,22
4,96
18,54
19,70
22,17
28,1
29,53
39,31
32,44
36,67
53,52
21,3
18,27
52,38
53,66
39,52
22,81
95,95
61,47
90,54
5,3
33,53
5,43
20,73
97,73
75,13
61,82
69,51
27,74
79,19
31,70
67,25
45,80
61,11
78,56
80,32
53,72
74,61
9,81
7,53
34,89
14,33
71,27
14,2
76,95
12,7
22,26
18,13
61,40
20,60
80,54
1,60
37,31
56,18
66,57
1,32
18,58
53,28
79,96
80,65
50,23
65,73
40,46
33,87
60,64
93,67
63,26
19,6
22,5
53,94
64,78
38,55
86,6
18,39
26,95
83,93
1,10
44,31
44,79
22,59
51,14
16,54
43,18
16,83
63,96
35,81
25,22
93,54
71,61
83,61
74,75
56,25
68,62
52,24
5,50
42,84
45,26
51,22
6,87
35,38
13,69
94,29
73,12
80,18
2,44
9,96
92,93
97,80
7,99
38,50
19,86
53,78
57,4
67,89
64,60
51,17
71,13
75,18
63,23
23,58
70,54
88,56
60,95
28,21
60,12
100,84
91,30
98,12
67,30
22,87
93,42
75,60
61,31
48,8
70,55
96,65
65,82
25,92
6,41
45,82
91,83
17,84
15,35
65,9
6,65
58,23
35,73
35,99
35,92
47,94
17,9
70,60
49,7
13,67
41,40
68,72
82,55
49,75
12,54
55,37
37,88
48,75
35,93
46,85
20,20
48,98
49,99
33,85
43,89
72,87
94,44
74,58
43,1
24,57
57,13
52,72
98,74
24,92
97,63
41,91
12,55
37,19
66,35
85,20
4,83
27,19
6,49
51,72
7,73
88,94
59,69
85,53
43,91
65,67
20,17
38,2
60,72
24,66
22,80
9,22
91,22
28,27
42,47
99,44
44,6
89,7
44,62
80,53
54,92
21,24
82,83
12,87
92,22
50,56
85,78
48,33
80,30
44,81
84,38
91,77
9,98
14,46
91,63
94,51
7,61
72,48
27,38
37,24
40,98
21,43
49,56
63,75
39,55
100,66
80,23
70,72
59,61
61,38
79,93
12,88
75,93
74,68
74,44
76,92
64,36
29,47
32,62
81,76
74,82
40,74
7,98
6,94
85,72
17,66
63,39
