S_i,A_i
33,81
2,18
96,54
75,4
42,4
79,69
81,16
90,52
35,60
36,91
49,64
12,37
33,45
28,89
26,42
90,63
1,79
97,5
11,6
87,64
43,83
67,25
5,2
57,61
84,86
47,82
1,11
46,97
81,56
71,61
27,70
75,21
32,30
47,2
15,8
94,87
51,61
76,74
95,58
48,89
17,82
18,92
62,11
41,16
2,61
34,91
29,68
79,42
54,70
27,70
55,94
90,22
85,45
15,92
62,100
37,95
78,77
74,37
32,38
19,26
62,75
94,8
49,17
79,73
13,31
49,71
21,58
81,64
92,66
99,23
67,11
69,42
70,10
26,96
59,5
68,69
77,95
94,8
91,86
13,64
87,3
83,28
70,75
92,68
69,51
5,84
97,19
46,55
23,82
90,58
18,72
18,68
26,64
48,41
1,81
53,62
62,39
97,30
44,24
94,34
73,62
5,93
26,43
29,43
16,60
2,15
73,50
96,62
55,3
20,69
83,22
89,70
65,50
25,42
19,69
84,21
45,83
93,69
16,85
26,47
23,19
24,26
62,100
77,42
38,57
32,43
86,26
73,87
20,66
49,62
11,97
51,86
93,89
88,77
14,94
83,8
90,3
54,60
57,14
8,31
18,96
70,59
21,40
9,91
53,91
28,43
56,31
48,64
51,94
46,95
9,46
79,73
10,25
94,38
54,23
34,17
27,32
94,62
89,34
65,74
24,56
32,98
31,41
82,16
87,23
25,32
7,66
85,52
55,84
94,61
29,67
51,78
42,32
6,7
74,3
3,8
60,94
15,74
10,74
47,66
19,50
57,21
91,58
74,72
54,99
92,38
4,75
93,99
97,93
1,41
45,99
57,37
49,85
64,92
99,67
22,46
89,70
62,93
57,55
37,11
32,16
2,74
30,63
87,75
70,86
35,2
27,61
37,95
79,69
77,76
65,18
60,89
37,90
73,8
42,25
86,88
19,70
24,57
10,54
20,11
44,32
81,91
85,86
77,4
3,58
16,57
36,96
50,54
34,30
21,71
1,26
81,66
22,11
31,90
88,43
83,16
64,10
48,70
85,20
46,89
30,92
13,67
41,82
1,3
7,17
86,14
41,69
89,24
59,10
7,43
98,14
82,91
74,22
56,6
29,35
62,91
54,2
66,50
13,7
97,64
17,45
95,78
30,15
47,4
5,48
73,90
79,43
80,92
11,23
44,3
47,9
71,59
62,83
9,40
37,67
88,97
7,94
42,49
18,8
77,37
87,80
29,95
92,13
77,35
38,89
84,9
77,76
77,23
4,33
61,79
17,32
66,61
30,89
66,24
54,68
73,8
12,39
79,42
79,91
16,22
50,47
99,65
61,48
39,68
32,61
28,52
47,8
46,36
15,59
33,65
57,22
3,52
60,24
84,36
75,86
29,68
22,53
89,11
75,77
56,72
25,48
15,92
58,90
36,42
62,100
20,16
88,66
98,44
83,93
38,65
80,1
4,97
84,79
48,9
25,59
64,70
82,45
22,9
86,66
68,28
92,47
65,76
20,2
6,24
79,60
67,95
3,48
93,20
24,45
3,31
85,94
81,69
53,92
64,72
65,43
31,44
1,5
3,74
49,47
1,50
65,4
7,87
48,52
44,36
84,22
48,95
27,88
10,90
87,88
13,60
90,24
2,26
65,12
20,11
97,12
38,67
94,26
44,91
43,11
85,21
18,13
90,19
15,35
12,80
60,57
64,90
13,62
50,19
19,98
99,93
36,47
11,54
60,97
25,5
31,33
33,40
68,53
13,99
34,78
4,34
9,47
10,71
47,60
72,83
85,93
26,92
92,36
77,100
98,34
33,83
21,78
22,6
6,56
62,56
98,15
100,89
39,78
54,92
89,85
100,86
10,55
96,66
76,77
5,96
51,90
92,17
91,98
58,49
45,75
85,57
54,28
26,11
4,98
43,8
71,30
94,55
64,94
60,40
90,8
14,31
67,36
46,16
26,100
32,59
14,84
97,59
75,60
34,32
20,7
4,80
71,80
69,46
56,86
33,27
48,42
14,92
61,85
71,25
96,100
38,61
94,36
81,61
69,62
62,59
58,59
65,67
73,14
91,7
87,65
65,60
38,50
36,32
33,82
74,49
56,69
42,55
15,20
81,78
46,95
96,49
65,77
36,72
34,2
10,4
89,19
76,79
46,86
99,15
20,96
56,24
24,54
77,16
1,50
95,5
32,6
52,96
55,86
88,50
55,46
10,9
9,93
28,69
87,35
16,98
40,10
53,20
69,75
86,33
17,60
22,8
21,67
17,96
71,81
81,64
45,95
69,74
78,98
26,71
87,16
86,75
49,86
78,25
66,59
1,2
31,84
28,98
78,16
89,51
88,32
28,75
73,93
63,59
87,68
63,13
81,31
48,5
82,35
43,21
90,4
41,4
39,48
49,5
43,21
79,74
33,17
25,27
33,34
1,35
96,95
81,60
8,43
85,95
90,38
69,57
5,8
81,63
39,25
93,63
74,33
18,95
27,5
