S_i,A_i
30,66
57,54
44,37
13,48
49,13
35,19
53,47
29,26
90,33
25,52
94,21
89,4
86,48
55,8
79,77
2,51
26,87
28,98
40,87
56,44
57,14
93,72
100,69
75,50
98,91
51,54
86,16
32,84
53,92
63,81
49,50
23,98
98,12
49,52
13,5
92,41
71,2
57,85
90,83
15,9
48,95
81,50
78,37
11,67
42,20
42,90
74,44
8,12
16,36
56,96
45,61
19,33
35,13
33,44
66,55
49,86
95,69
73,20
50,82
41,19
91,86
74,96
28,5
8,68
36,100
6,46
88,72
31,8
50,53
26,36
59,78
86,58
57,79
72,12
24,58
69,22
38,27
3,6
22,13
62,15
42,35
5,33
97,55
99,83
29,10
77,12
67,5
72,3
16,8
60,32
3,34
80,23
42,34
8,92
99,2
62,83
78,50
43,94
70,98
46,11
93,13
90,95
21,65
16,90
62,37
32,73
51,61
59,48
32,2
11,11
93,34
12,85
47,64
17,9
3,76
68,70
12,42
39,19
63,77
58,89
9,97
61,95
35,81
63,79
62,31
98,9
38,59
80,48
29,80
25,31
24,59
69,12
89,72
6,65
5,47
8,85
33,19
80,97
7,78
70,39
76,56
75,17
70,55
35,24
63,92
82,27
38,77
30,25
35,48
5,31
83,79
28,9
80,34
25,5
7,22
56,5
91,58
99,83
59,14
3,38
95,47
5,20
83,21
91,34
93,69
19,6
47,61
59,26
79,59
93,40
45,27
72,96
94,70
95,79
96,62
6,57
17,98
95,74
25,32
7,14
51,60
9,40
79,45
8,89
49,43
35,7
72,63
31,91
25,24
100,32
1,33
39,55
9,3
85,8
87,51
73,71
26,92
19,38
33,92
38,27
64,7
57,14
87,64
3,53
83,43
73,65
57,58
23,76
77,26
27,73
91,25
48,61
32,74
96,38
31,74
17,5
4,69
29,42
33,83
52,95
84,14
70,20
26,56
37,96
80,77
5,29
16,16
7,59
7,23
96,91
83,38
78,54
24,73
48,77
84,51
78,4
29,42
8,17
71,93
25,87
92,16
82,9
68,97
10,70
62,26
7,79
21,9
20,36
57,91
79,97
78,92
8,21
69,48
15,75
3,3
84,73
18,8
81,95
46,60
43,42
67,17
47,29
46,78
97,72
26,31
42,24
69,93
18,14
7,85
98,59
5,62
10,65
35,65
4,22
4,20
28,92
10,30
29,8
2,20
65,51
28,43
90,76
22,61
1,62
1,45
50,67
32,14
62,72
64,16
9,58
57,38
27,98
67,89
11,61
84,41
96,2
46,16
12,31
31,52
56,80
6,11
69,77
79,68
45,11
21,26
11,70
5,61
72,26
82,65
92,19
34,53
68,53
8,28
4,52
30,52
12,26
48,2
22,10
9,2
38,51
6,73
29,1
85,80
61,17
97,82
4,69
78,40
72,47
9,86
43,91
65,66
4,79
64,98
26,52
63,36
32,40
64,65
49,91
63,42
90,13
12,41
87,54
5,70
52,78
41,50
5,57
7,5
53,47
47,5
68,86
47,39
38,14
72,97
17,57
74,95
96,34
70,17
4,8
71,1
25,77
43,98
1,19
61,74
14,24
18,88
43,86
30,14
42,98
41,75
22,39
14,60
68,4
5,82
59,59
43,7
97,37
44,98
9,69
70,99
30,36
52,80
47,61
29,23
6,53
76,86
48,59
14,75
96,5
22,11
30,72
56,18
77,69
46,29
59,37
53,32
17,4
4,50
69,97
44,1
51,9
22,20
46,71
84,20
67,28
68,23
91,43
17,54
50,99
49,19
83,78
62,40
47,87
84,57
86,40
99,100
43,87
36,62
34,99
81,39
71,51
21,81
52,71
46,9
4,94
94,79
10,34
81,75
69,39
88,37
64,22
3,68
81,5
8,27
48,57
30,33
12,56
52,98
96,8
26,42
32,38
55,56
49,75
51,38
73,24
65,27
24,92
8,34
23,37
52,80
24,2
65,15
63,85
77,34
50,99
50,26
49,95
53,46
50,98
17,71
49,65
87,99
58,82
13,55
82,30
10,42
63,12
47,58
41,25
33,93
63,38
98,66
56,32
20,4
1,67
82,7
76,24
7,65
55,41
38,10
90,29
60,27
96,23
19,75
39,19
56,77
74,72
27,35
77,8
83,3
69,30
98,11
39,2
21,99
48,81
22,7
11,11
26,44
48,6
72,86
78,84
49,21
90,27
93,19
22,63
18,57
51,35
19,80
31,68
75,44
48,47
92,2
31,48
72,80
76,98
84,73
31,16
37,49
61,28
87,70
8,51
96,33
24,36
92,2
21,92
80,11
25,58
4,65
43,26
8,90
37,42
73,43
42,78
24,5
91,30
56,9
57,56
3,53
83,81
47,76
27,28
76,86
63,32
4,69
38,67
46,38
5,76
13,93
6,65
56,42
85,20
20,26
96,94
15,40
51,60
100,45
15,7
82,93
89,22
33,99
31,67
9,22
73,34
14,24
41,3
7,55
5,27
91,35
66,100
62,20
10,24
32,1
51,74
16,44
27,87
18,21
57,64
60,3
4,68
66,20
28,24
72,30
99,60
36,10
95,31
98,93
29,24
85,74
39,45
22,66
55,67
87,66
37,27
82,27
44,76
45,18
96,15
100,64
16,58
21,9
87,22
98,45
23,94
11,40
45,48
47,11
88,92
93,71
34,32
72,61
87,8
57,61
27,68
92,55
95,38
89,5
60,60
90,37
2,74
9,46
50,14
38,34
45,37
38,43
74,93
20,58
43,18
57,67
90,97
19,55
91,1
9,15
54,38
82,86
53,8
71,58
70,52
36,79
76,83
18,88
72,31
68,86
66,58
23,80
15,98
15,56
99,34
9,53
52,44
42,99
49,71
52,73
89,55
10,7
65,99
49,49
5,5
82,53
7,51
38,69
96,72
46,13
89,97
93,7
63,4
6,44
10,87
42,12
42,40
79,74
98,74
19,66
17,87
66,26
93,63
57,33
53,92
94,18
40,42
81,20
55,36
88,91
91,95
18,71
47,25
45,2
1,87
20,79
18,91
27,38
55,2
88,92
67,16
28,65
8,96
7,12
52,25
33,53
74,96
63,88
56,64
92,99
20,17
23,10
25,25
35,91
93,60
33,78
31,100
78,24
1,49
6,85
24,55
81,87
30,76
29,25
97,44
29,81
23,92
62,25
57,82
93,63
10,48
18,47
1,94
1,78
99,39
85,51
74,72
66,61
36,48
40,22
29,49
99,89
5,59
82,14
25,36
92,26
48,94
65,71
3,6
24,65
77,71
35,11
73,88
21,96
44,100
38,39
6,42
17,96
83,32
63,27
20,21
97,15
96,14
55,79
96,95
67,44
3,57
91,1
18,16
5,49
74,2
7,87
94,27
2,85
22,87
57,17
75,82
46,85
39,5
3,68
94,100
51,67
37,49
4,60
83,58
60,58
5,60
65,84
86,79
52,66
8,23
63,33
67,61
72,56
73,11
66,44
88,66
70,68
62,66
70,2
7,39
77,4
9,55
84,94
87,47
89,25
11,28
29,97
93,97
47,16
38,84
67,84
66,36
34,4
35,19
69,93
85,83
48,60
31,18
96,80
86,95
48,71
72,2
68,45
34,49
92,9
66,24
83,53
7,14
14,57
85,44
56,30
48,9
74,76
87,15
7,3
24,18
100,100
9,99
75,44
20,36
85,94
7,6
75,25
49,15
30,13
22,3
68,70
17,8
83,62
84,56
14,52
87,62
79,94
27,3
6,97
2,8
14,68
82,96
91,97
73,52
11,12
82,66
33,43
68,39
88,33
32,77
21,57
69,90
2,7
12,42
24,76
50,73
63,79
43,66
85,60
53,55
95,74
42,27
68,75
17,99
26,7
11,91
62,92
85,68
52,27
96,33
46,17
40,47
54,90
66,35
84,54
61,61
74,33
17,66
92,79
87,44
39,68
90,52
7,28
86,76
36,15
52,54
12,83
94,10
52,26
77,29
12,97
36,52
55,88
62,54
98,87
57,37
49,1
12,52
88,95
54,94
37,49
80,83
91,57
56,66
12,77
89,3
9,64
24,94
97,36
47,85
78,83
77,87
60,53
73,41
80,8
84,1
75,3
58,39
36,39
50,66
11,97
23,93
20,68
37,84
89,14
6,89
88,65
27,58
99,93
57,32
87,35
28,22
56,100
49,14
6,60
15,95
30,85
93,53
68,81
23,48
95,4
40,82
53,19
99,63
25,47
51,92
7,75
83,25
32,6
49,35
56,17
11,2
81,75
4,12
85,34
12,72
81,56
32,10
67,51
85,84
7,45
97,23
1,50
100,5
95,25
46,7
27,41
98,36
72,20
55,40
72,79
75,13
46,10
88,11
97,45
59,45
10,95
77,55
17,76
6,33
97,95
14,92
80,96
68,22
29,99
16,85
89,96
62,2
65,80
43,69
39,19
24,93
33,32
66,96
93,3
79,27
28,25
41,39
23,93
25,50
65,29
74,39
32,71
36,32
56,72
27,44
87,86
68,84
56,31
17,93
36,11
12,95
93,84
56,10
16,73
37,59
96,71
35,60
33,12
92,97
68,89
15,99
65,82
67,94
22,13
52,20
76,61
79,22
9,28
86,95
6,84
34,10
91,90
88,64
44,3
19,27
90,59
10,54
17,84
39,32
9,93
70,5
77,37
71,36
78,39
40,53
73,69
25,54
87,44
42,77
83,80
31,76
25,85
49,37
73,68
31,54
61,33
49,61
27,74
80,41
11,69
96,37
66,53
30,99
64,32
2,92
3,9
96,4
26,96
48,81
50,55
50,36
98,37
51,5
94,38
29,15
6,34
81,39
51,26
71,96
42,33
19,3
7,28
38,95
14,63
63,27
16,18
93,47
89,73
65,55
23,77
47,63
1,75
69,15
51,60
8,53
54,44
87,98
29,62
95,30
41,5
52,97
62,88
95,63
46,25
66,38
94,70
43,5
23,55
68,19
20,62
52,24
35,82
7,35
40,13
92,39
42,92
7,57
59,20
44,11
53,28
71,97
3,95
87,5
45,16
47,47
69,85
63,69
99,11
3,59
94,63
76,20
19,97
100,63
20,86
76,71
3,69
53,46
86,92
45,5
87,18
32,86
17,6
70,50
45,55
75,87
42,43
34,14
82,75
55,75
62,35
58,51
20,26
71,83
5,77
71,15
83,76
4,35
100,2
82,5
75,70
5,54
74,12
76,72
39,11
35,24
91,46
55,37
80,98
81,92
82,66
35,79
16,65
56,82
82,4
85,67
55,64
34,11
33,44
31,65
70,63
58,47
87,68
55,46
93,5
72,60
42,38
45,20
50,57
62,15
56,58
55,33
52,18
73,35
