S_i,A_i
81,43
70,20
95,12
11,14
54,17
60,85
88,9
27,7
19,51
8,1
10,83
55,99
30,14
73,95
99,85
49,52
41,2
58,51
72,12
32,45
54,78
98,32
73,9
25,85
35,21
80,10
50,1
49,65
60,56
89,6
50,90
74,82
47,19
51,67
11,90
19,86
71,43
53,58
11,11
64,53
47,85
26,39
63,68
74,30
43,18
25,40
21,37
67,66
74,26
22,23
19,51
62,16
26,95
96,53
68,13
12,29
64,32
85,25
12,41
44,56
100,96
70,52
81,43
32,3
80,57
78,24
46,96
39,55
51,48
14,78
7,96
67,72
22,11
17,97
74,99
92,52
2,18
35,83
56,13
30,8
20,85
31,38
80,18
73,16
9,15
27,82
90,16
13,89
10,25
73,70
31,55
65,10
86,12
71,53
51,40
94,69
39,93
68,18
48,75
42,35
24,51
9,46
59,51
100,94
78,40
20,91
43,18
49,87
27,34
57,100
69,59
98,39
13,18
51,39
37,100
22,99
86,1
80,1
46,77
25,64
29,79
58,2
25,64
96,84
1,6
67,41
61,42
58,46
4,94
9,43
46,62
63,79
47,72
15,75
90,100
68,47
95,52
30,14
53,95
93,65
11,54
40,10
24,78
24,100
68,57
74,12
14,84
9,75
95,54
4,80
68,20
45,29
55,98
44,21
59,91
68,75
74,45
53,29
94,32
65,77
92,86
19,50
88,66
31,51
36,26
79,56
18,72
18,34
65,73
93,44
94,36
31,80
41,84
10,94
16,2
94,29
22,68
5,11
92,71
17,89
68,11
88,89
59,99
81,36
61,9
43,86
14,90
69,5
60,89
90,58
69,55
91,63
93,77
92,50
95,63
63,76
96,45
88,95
95,75
1,14
50,70
63,100
44,49
52,54
82,92
2,18
68,36
17,84
47,32
21,33
75,33
49,21
97,91
17,87
75,20
14,41
24,43
44,55
11,96
36,53
31,66
63,33
64,45
83,86
54,42
64,8
10,19
35,64
11,92
57,89
28,24
73,17
39,39
73,21
8,13
79,63
23,83
51,24
34,98
47,79
92,3
90,8
22,99
100,15
99,36
70,45
100,76
35,72
8,5
53,23
55,24
44,31
38,60
27,80
90,22
12,5
77,27
97,96
35,64
79,2
79,71
3,26
42,74
97,82
80,53
20,31
15,93
68,5
58,69
5,27
62,9
4,16
88,60
60,39
93,3
52,88
39,59
99,99
26,87
69,99
96,80
59,43
35,4
48,30
1,78
21,45
14,13
21,66
2,97
77,70
31,95
88,57
14,18
91,23
25,1
34,14
93,10
43,91
83,84
12,57
80,85
62,73
94,66
33,5
45,47
19,10
46,95
7,84
68,55
93,79
33,71
75,63
7,20
10,57
79,45
64,24
99,68
56,27
83,75
79,26
18,82
61,34
32,21
11,47
22,92
52,15
90,74
15,66
32,38
64,66
42,76
21,5
77,5
71,54
34,38
17,69
41,66
99,90
95,70
24,51
36,1
45,7
10,83
50,74
40,37
91,12
69,93
1,62
64,93
17,40
78,58
96,3
32,77
16,59
54,58
35,93
63,67
3,37
19,42
87,4
71,76
95,17
35,67
1,11
70,46
14,24
21,90
66,18
59,4
39,82
48,100
67,67
84,9
23,93
100,61
4,96
36,24
37,36
75,48
65,11
92,64
61,52
72,24
60,76
4,29
32,4
94,39
60,84
22,60
4,68
55,84
8,81
8,2
28,10
7,37
52,4
33,41
87,33
23,95
90,40
77,19
97,71
17,50
70,52
4,67
37,41
92,62
78,45
31,16
45,55
16,19
21,62
18,91
71,15
89,13
87,87
52,51
73,45
88,57
52,24
17,1
74,97
83,72
94,70
66,70
15,100
67,54
21,35
87,3
56,95
45,6
30,75
64,10
29,2
29,99
68,87
41,56
34,5
44,57
43,77
91,47
31,50
74,76
19,41
69,53
85,54
44,84
7,19
19,7
21,1
11,51
44,94
78,35
23,45
30,30
42,83
61,94
38,2
74,1
11,42
72,83
14,14
45,23
66,84
35,58
89,78
42,45
11,54
5,62
79,12
37,56
2,96
10,85
63,43
52,72
19,5
84,67
13,93
11,49
64,65
84,83
80,78
15,40
98,73
53,99
58,43
93,5
60,40
22,90
27,67
96,78
60,52
70,41
90,26
26,94
1,84
13,35
69,74
69,19
59,46
33,88
33,94
71,16
7,61
52,66
66,8
51,66
52,52
84,15
5,35
23,70
90,25
16,48
63,93
65,36
76,35
69,43
37,9
29,23
57,88
56,11
97,41
99,15
11,8
71,6
10,54
68,39
7,95
15,29
11,26
21,8
43,12
16,18
81,37
46,47
60,38
14,100
46,53
46,28
99,58
21,23
78,47
63,48
96,99
74,77
65,75
22,6
44,94
13,26
99,72
1,80
28,75
45,16
27,86
58,41
47,48
71,13
10,74
54,60
61,11
37,28
32,92
61,80
12,52
82,9
100,3
6,98
16,35
64,39
13,29
34,78
65,82
73,76
28,55
50,8
81,17
14,23
60,54
58,36
8,30
6,42
62,96
77,33
96,46
17,99
3,76
74,78
65,89
7,30
72,16
43,87
33,98
84,27
84,4
41,72
92,60
77,67
80,96
21,33
10,18
17,91
38,85
43,33
80,37
17,94
36,86
25,29
20,74
45,48
32,70
69,32
4,19
54,44
52,60
13,88
84,74
97,33
41,72
60,91
54,21
63,15
26,93
54,47
99,10
45,96
54,24
39,58
15,65
96,48
69,50
35,61
68,70
65,30
54,72
21,100
48,49
68,21
96,13
4,96
53,22
10,55
61,89
13,59
23,23
36,49
3,77
21,37
23,62
72,29
54,92
45,77
58,18
91,71
60,81
70,17
72,13
76,30
84,41
56,45
72,28
36,72
36,50
87,98
91,53
87,84
77,87
18,29
16,54
41,82
15,38
68,32
56,36
73,47
35,59
55,44
38,41
61,96
9,83
37,30
84,61
6,70
3,57
56,94
98,56
36,34
31,71
9,42
87,32
