S_i,A_i
49,61
9,31
78,55
99,69
71,14
46,93
25,36
87,82
63,72
27,1
26,63
65,43
52,58
34,97
3,37
16,32
68,63
100,58
95,73
42,76
71,6
32,98
32,11
74,91
86,16
3,77
73,13
12,25
65,79
4,68
53,41
35,39
74,57
71,98
26,76
45,6
57,80
82,21
5,35
92,96
78,96
26,65
56,100
96,80
57,23
15,89
38,3
53,66
51,82
51,36
49,99
94,47
61,54
26,47
94,85
81,29
66,5
47,81
90,72
22,20
78,70
55,15
52,3
4,39
26,11
45,41
59,28
76,95
5,38
72,61
12,57
18,28
14,76
16,37
72,35
10,20
94,25
70,73
22,50
95,30
80,24
95,53
39,13
50,66
38,47
89,23
25,58
20,29
93,53
57,32
84,8
91,47
75,37
71,18
63,36
31,42
74,48
36,14
83,31
43,9
74,68
49,94
52,12
95,76
83,94
54,90
22,85
60,17
72,75
52,40
84,50
90,19
85,17
46,55
1,76
32,55
47,53
82,97
1,68
87,18
31,3
81,28
68,25
10,35
45,74
44,47
65,45
40,61
72,99
4,83
66,77
88,60
14,18
43,29
81,50
11,66
63,9
39,88
17,60
7,36
13,20
40,44
98,82
41,66
5,60
13,8
64,39
83,21
24,49
77,77
93,67
100,21
6,39
95,52
78,51
67,21
75,55
51,18
12,88
12,54
58,48
59,72
9,2
15,34
65,5
20,56
8,96
3,62
53,21
66,26
56,37
81,85
52,47
17,23
74,95
2,96
82,52
35,84
32,100
94,3
3,15
52,21
58,41
48,29
86,7
36,100
82,23
71,75
16,75
38,92
87,14
22,10
77,58
92,12
43,72
69,50
16,63
50,37
37,63
36,56
42,65
28,94
17,71
6,84
1,67
49,31
22,78
20,37
69,46
20,94
95,69
15,26
38,52
58,70
99,85
55,36
59,38
100,60
55,88
87,20
61,75
67,96
29,76
2,46
11,12
41,48
19,6
14,51
99,19
78,47
82,10
93,49
2,27
77,47
20,32
54,52
94,77
96,97
48,6
60,35
64,79
32,75
86,95
6,79
62,11
25,3
22,62
87,75
45,16
31,65
40,36
33,17
15,2
92,87
75,30
98,87
38,99
65,89
11,38
25,58
92,57
60,83
56,76
75,49
5,30
73,97
37,50
83,11
61,60
5,62
3,69
71,92
3,81
47,15
10,28
12,36
84,13
18,45
20,26
9,92
7,77
16,45
46,50
80,59
42,60
48,70
2,59
39,63
55,99
79,44
94,60
72,5
49,81
81,23
25,65
19,51
1,25
51,33
91,18
68,28
59,73
16,98
82,99
54,54
4,17
3,77
80,66
27,64
81,61
43,13
51,63
60,81
70,63
76,81
1,37
82,69
15,65
88,83
72,63
85,60
61,60
44,24
56,17
57,84
81,49
82,60
28,44
3,50
94,85
27,15
70,96
26,63
67,40
64,92
27,86
52,43
15,64
95,1
62,2
47,88
42,40
4,44
2,30
92,2
53,46
69,7
79,53
10,19
97,28
92,87
99,62
95,25
89,42
34,62
17,87
57,88
73,55
99,70
11,32
36,10
49,36
89,89
40,34
46,4
51,71
84,22
65,42
64,43
38,69
86,92
24,81
100,97
82,76
79,26
88,76
98,36
68,39
55,15
16,62
14,51
48,59
12,87
23,1
55,67
14,47
92,30
9,85
92,5
66,24
87,73
50,24
32,68
68,58
96,50
30,50
81,91
86,15
89,9
21,40
25,51
49,43
23,8
42,5
73,12
3,38
