S_i,A_i
95,100
82,60
55,39
79,89
49,43
52,29
50,93
94,84
61,71
38,9
20,5
45,37
93,40
93,100
72,29
50,61
56,72
28,35
17,38
72,69
70,44
66,69
19,12
43,46
4,44
78,86
89,28
54,69
41,36
31,89
80,76
86,4
68,3
29,34
15,100
28,3
57,77
76,30
83,38
90,24
64,68
48,48
14,6
98,58
13,37
64,67
12,78
100,65
83,8
95,22
29,15
5,12
92,78
37,79
31,15
29,70
1,74
86,68
73,39
58,84
85,37
12,16
82,94
23,39
54,79
19,6
20,39
54,76
7,40
3,30
49,73
49,36
91,24
25,69
78,44
58,57
5,56
13,10
72,10
5,27
90,7
29,66
8,20
26,19
46,48
84,11
88,50
10,63
1,41
16,2
10,51
80,77
34,24
73,1
20,60
95,39
63,64
87,1
23,88
53,39
99,74
24,81
85,41
31,2
21,92
36,72
18,8
53,29
67,61
67,23
72,85
7,55
100,82
86,30
5,55
9,17
55,82
44,86
84,9
28,96
85,23
11,55
52,75
2,30
35,22
16,13
11,32
24,71
13,45
63,90
85,92
9,76
77,9
68,98
53,70
34,7
57,53
10,19
16,94
27,75
94,20
94,17
55,40
83,86
26,86
48,25
38,23
8,72
82,70
56,73
43,44
43,29
84,88
27,2
77,71
79,17
52,76
96,6
10,35
84,93
86,79
75,19
59,27
86,47
70,39
64,87
5,47
37,27
69,50
20,68
58,53
14,78
36,10
23,6
95,1
33,21
34,65
44,5
39,54
54,33
63,40
82,95
89,47
21,4
81,4
1,4
87,73
54,79
50,24
47,40
7,69
91,81
94,52
51,92
85,35
92,83
13,89
3,30
15,1
28,84
33,50
58,12
72,100
90,90
4,53
80,86
79,93
14,89
64,7
81,83
21,76
16,19
20,46
77,85
44,45
38,1
71,65
100,82
15,23
98,71
94,59
95,37
19,25
37,51
19,75
1,76
85,71
13,78
65,61
36,28
65,29
73,64
31,81
93,81
1,98
23,54
87,62
74,88
93,77
13,4
41,78
47,33
83,65
93,69
27,24
9,58
67,41
16,55
51,93
32,79
32,4
8,3
27,49
60,27
79,55
24,7
97,50
62,94
2,13
28,4
46,52
47,22
15,44
80,68
43,65
35,10
99,27
48,64
92,69
82,49
20,29
85,81
8,87
56,12
14,69
42,7
9,3
68,69
33,56
4,36
3,21
17,91
95,41
86,50
6,91
43,20
93,43
1,27
48,63
63,94
26,46
79,46
40,45
36,3
77,64
78,92
79,82
22,56
17,63
73,55
69,48
57,56
12,8
35,18
37,24
95,92
12,3
4,17
13,8
44,7
88,28
93,55
83,84
68,97
4,6
12,36
78,97
61,29
76,67
19,41
84,8
59,84
27,21
95,16
91,97
28,20
34,46
74,82
22,82
29,22
91,9
67,75
26,64
65,70
63,27
24,41
45,86
49,3
70,53
47,72
63,49
81,71
6,61
34,26
53,91
70,68
64,76
37,43
8,69
5,100
22,65
74,55
49,22
65,60
95,58
28,11
39,61
47,54
47,21
55,86
30,77
32,15
90,72
27,55
100,11
75,90
45,6
96,9
99,63
52,14
59,10
27,22
72,41
13,21
90,13
70,76
34,65
45,8
85,32
51,80
35,92
28,28
13,91
5,66
80,96
35,68
19,40
14,3
52,16
34,6
37,53
64,7
55,63
97,51
36,58
25,33
88,22
53,21
93,92
83,83
12,74
19,59
76,88
3,72
74,51
13,41
66,10
44,21
28,83
38,83
68,18
20,60
43,30
16,11
65,48
49,81
30,60
41,18
37,78
18,33
65,55
100,35
65,32
22,38
41,85
40,59
12,40
65,8
40,33
83,59
15,91
5,89
26,39
86,45
95,44
28,66
8,83
97,97
41,31
68,34
49,61
11,34
63,29
48,97
90,20
73,78
70,40
37,60
6,59
73,5
30,81
32,83
56,62
39,31
11,49
48,71
66,87
21,93
69,34
41,82
12,99
81,20
39,1
61,67
54,40
57,17
71,38
71,40
34,59
56,63
8,20
62,87
32,2
42,21
60,16
35,13
40,20
60,3
42,16
89,2
63,37
60,17
2,56
84,27
59,35
49,5
2,71
92,95
76,68
2,47
98,68
47,78
73,79
47,23
21,66
44,13
35,15
18,96
31,99
50,78
25,24
41,69
30,87
4,36
75,55
30,76
57,29
89,78
51,64
58,87
8,56
93,36
43,99
90,36
93,10
6,39
63,79
23,76
55,13
64,19
35,66
56,33
86,98
9,82
62,64
16,83
61,85
47,51
65,100
25,58
42,11
46,42
48,85
90,50
53,98
52,63
54,62
55,95
17,81
37,22
64,92
39,17
32,52
19,60
89,57
69,55
75,3
84,50
35,63
89,50
88,39
95,42
12,50
2,10
56,7
82,76
6,9
73,100
65,84
45,88
65,83
13,89
78,99
87,34
37,35
85,83
11,35
61,11
33,99
52,54
9,62
47,16
6,6
48,11
18,32
59,99
66,35
4,50
77,75
70,81
79,11
62,99
60,3
6,38
85,74
3,59
4,79
65,14
59,16
28,86
23,2
2,77
90,50
61,89
96,30
17,73
9,14
87,90
23,90
28,37
48,10
70,79
43,76
18,25
96,21
30,14
55,56
41,47
34,63
28,66
62,84
67,35
1,68
61,39
29,33
84,36
5,76
100,26
59,37
81,6
64,1
69,24
74,58
14,75
42,65
97,62
18,9
84,90
28,4
92,85
34,85
43,6
17,69
8,91
88,92
2,14
36,3
48,5
22,19
89,70
90,37
25,35
43,93
46,2
100,31
35,85
9,72
46,96
16,72
15,94
27,36
88,46
45,36
18,90
24,32
85,83
60,88
69,89
64,12
71,10
66,80
48,69
94,57
13,33
25,11
50,68
30,47
79,94
81,73
64,92
62,67
91,74
18,26
75,74
34,83
21,74
21,30
5,64
57,42
27,27
76,14
36,47
11,71
67,54
56,51
40,88
37,47
72,7
95,27
70,11
13,53
67,76
49,68
74,10
8,96
61,52
91,6
98,30
20,75
71,95
38,53
77,67
73,43
71,79
97,24
30,17
21,50
99,26
23,26
3,22
49,100
14,6
47,36
64,70
68,95
11,57
48,92
79,72
6,20
98,98
6,11
48,88
32,86
99,30
59,3
8,75
44,9
75,53
95,83
54,88
14,70
54,23
61,33
34,90
64,1
96,60
73,39
71,38
20,26
42,27
63,65
76,36
16,7
28,2
87,44
68,58
39,95
34,73
17,18
36,44
100,15
96,7
44,79
77,89
23,86
94,44
29,98
57,22
75,44
83,85
70,3
42,20
65,39
69,66
21,14
36,61
53,83
64,32
90,76
18,64
88,17
27,41
36,26
59,15
95,9
23,23
83,12
54,100
18,68
76,90
49,49
100,88
60,1
48,60
99,46
96,8
55,88
15,70
93,17
3,68
66,68
69,58
51,69
75,10
40,75
52,60
65,84
93,57
