S_i,A_i
53,89
56,27
5,10
68,86
19,85
57,44
2,56
22,25
64,75
91,72
80,59
31,32
23,1
25,49
8,84
6,43
25,75
100,46
63,52
62,79
31,98
99,15
86,43
34,4
55,60
55,3
24,24
30,59
45,98
85,68
94,87
30,46
24,46
29,39
4,23
41,37
69,82
45,47
16,73
72,94
50,39
70,84
36,65
3,66
69,21
95,26
92,40
46,24
47,57
20,3
95,67
45,50
21,89
49,34
60,92
66,46
27,55
99,79
62,40
48,69
40,10
70,80
95,87
2,6
52,77
50,65
70,10
57,25
52,45
55,60
93,97
60,96
65,48
32,21
26,74
26,98
62,69
82,46
24,43
87,59
70,87
47,85
57,28
99,94
64,89
98,49
5,33
81,41
16,19
11,5
19,87
79,58
71,49
2,63
27,24
48,48
42,66
68,53
33,74
44,76
31,35
13,37
85,57
7,24
17,57
3,12
80,12
61,7
9,32
66,7
77,26
12,88
50,77
57,7
43,35
31,42
37,42
4,98
73,82
25,49
78,7
61,33
76,69
80,13
61,91
88,42
10,17
28,67
37,61
18,24
56,95
74,99
3,96
6,73
78,93
8,34
13,87
34,43
59,47
66,73
6,86
80,98
100,59
48,39
50,9
78,93
86,44
48,14
72,19
81,92
97,22
59,52
6,15
47,52
85,5
9,41
69,57
81,28
83,83
27,39
57,55
30,22
92,2
31,30
81,39
100,54
49,94
11,97
21,34
41,21
39,33
28,22
52,34
41,16
67,59
15,31
49,65
85,4
50,58
16,63
34,59
36,8
53,62
85,57
18,76
61,64
81,41
99,33
6,57
59,83
58,21
74,16
66,96
32,63
71,16
100,49
29,14
14,95
78,82
94,35
57,10
28,24
20,46
74,25
52,95
49,92
98,10
82,22
76,23
22,38
96,89
61,64
23,21
14,6
30,36
45,19
61,50
39,67
91,91
43,52
36,84
8,28
57,56
60,25
82,82
34,41
70,19
61,19
40,1
90,58
36,4
83,35
89,20
61,22
38,1
66,30
61,41
28,25
39,40
64,82
56,76
53,75
22,90
18,91
47,1
42,56
90,98
72,55
12,77
80,20
8,97
64,40
76,24
38,13
77,28
57,87
16,92
28,83
85,49
18,19
84,5
81,67
10,87
29,49
20,72
89,21
26,19
91,66
49,5
50,47
56,77
44,17
59,47
12,31
37,30
100,89
67,50
5,82
81,4
2,90
21,54
87,67
69,49
66,94
49,55
11,48
33,38
95,47
82,19
10,16
77,56
73,15
13,3
43,29
83,24
45,77
96,23
65,48
87,54
93,3
