S_i,A_i
73,54
87,47
27,35
84,63
69,7
82,60
86,89
29,79
65,86
14,76
100,31
24,53
46,40
31,35
52,11
37,12
84,25
71,43
34,46
37,34
28,90
7,39
13,41
94,27
100,60
11,78
38,8
23,34
75,45
89,17
58,26
95,61
8,99
75,84
8,100
32,74
98,15
59,40
69,43
14,80
22,5
95,57
67,85
89,20
80,77
2,81
24,27
99,75
40,62
62,79
12,58
87,72
92,1
8,13
54,27
93,71
94,51
57,84
58,86
65,20
3,25
80,100
82,1
19,50
35,31
24,78
57,10
26,28
59,46
40,84
26,58
23,78
45,73
82,93
64,97
71,1
52,62
37,39
57,67
23,2
80,79
13,34
22,18
24,81
83,78
29,10
43,19
67,20
23,41
98,1
69,56
12,28
58,43
88,13
26,69
1,66
21,77
30,18
25,2
20,29
30,79
30,37
63,16
9,9
37,71
81,53
55,72
9,79
86,100
10,32
32,11
51,64
58,83
82,53
4,11
33,3
71,45
100,17
64,93
98,30
20,55
100,62
2,8
66,77
74,47
38,47
98,88
56,67
77,91
54,78
59,33
43,99
50,90
10,83
99,71
9,5
15,39
12,26
45,74
7,22
47,50
87,81
47,79
62,77
57,54
65,39
8,85
99,50
19,34
29,20
19,73
95,28
34,72
46,85
67,72
88,53
75,90
26,72
36,89
79,32
6,84
49,22
93,46
11,9
56,8
36,52
51,89
8,42
12,86
51,70
58,87
41,21
95,58
11,51
78,96
56,87
2,29
95,66
66,62
77,42
48,75
44,50
58,46
64,61
98,53
90,49
44,36
70,98
91,61
43,67
15,100
83,42
21,66
5,57
2,39
19,76
65,9
68,4
89,52
32,38
50,92
7,58
51,47
11,93
42,21
22,42
90,44
52,93
75,14
58,82
16,30
65,18
35,25
12,60
80,89
41,50
73,27
13,83
35,41
21,4
88,67
39,94
73,66
16,13
70,28
20,75
42,79
19,43
6,38
29,59
13,30
53,62
81,74
15,54
33,50
76,72
53,37
48,10
14,4
74,41
78,45
74,16
68,4
73,82
89,30
86,37
59,42
7,46
88,42
25,73
32,56
9,79
80,80
47,14
9,2
96,3
54,18
15,14
69,27
84,25
69,71
89,73
67,62
17,58
19,98
58,69
28,7
23,82
72,12
85,73
59,45
77,59
78,44
86,52
2,84
14,23
16,2
77,57
2,100
54,31
74,77
95,4
61,9
34,47
31,79
55,24
86,26
83,78
30,24
11,73
89,64
40,17
81,42
53,19
92,38
68,26
4,3
2,91
43,70
74,2
73,67
46,71
64,86
35,87
54,40
67,30
42,48
70,12
40,25
27,93
21,42
2,64
13,16
95,68
17,91
78,97
66,37
74,85
50,20
99,51
27,86
20,51
22,44
27,38
50,52
49,99
66,17
9,18
59,49
43,85
87,96
95,47
51,40
95,63
47,61
7,20
5,66
3,49
47,82
28,2
1,85
31,32
11,89
85,34
89,78
53,95
97,97
88,74
3,45
23,62
96,79
56,60
13,95
74,13
76,42
41,46
26,22
79,24
46,94
97,6
44,53
83,83
48,92
38,10
43,51
95,94
39,80
6,64
48,63
58,83
11,55
24,37
30,99
68,33
52,15
30,54
4,66
17,30
78,47
31,10
99,80
75,51
44,95
59,85
67,42
57,49
18,3
87,97
62,50
28,25
13,66
30,65
13,58
69,89
74,59
73,44
54,69
21,76
67,85
7,49
28,53
33,16
14,94
9,62
36,50
14,9
29,8
2,48
26,93
49,92
13,59
21,62
72,17
85,8
81,34
3,48
58,80
26,90
