S_i,A_i
17,25
27,86
86,86
32,34
10,17
51,23
25,83
53,34
57,22
47,82
92,34
34,72
30,37
80,28
54,76
98,60
11,40
20,1
43,96
20,100
68,96
76,65
66,68
14,26
13,32
28,98
84,39
57,43
35,35
9,56
76,57
86,68
6,77
40,75
25,92
83,15
38,19
81,26
59,66
55,99
70,1
95,41
37,42
84,61
59,76
74,5
63,18
4,60
47,36
72,47
27,76
69,46
73,65
15,23
91,65
88,18
75,10
19,16
84,28
58,4
30,40
63,44
65,43
44,18
33,44
43,64
94,26
45,39
22,16
83,62
81,5
75,25
75,100
7,98
52,75
97,3
11,34
82,96
78,97
4,38
6,21
28,9
45,54
51,34
56,14
20,48
69,73
44,35
46,41
92,20
52,82
86,69
67,2
49,16
73,46
5,40
17,56
32,7
13,72
27,42
15,27
51,100
15,39
84,13
6,8
71,84
27,70
55,26
39,26
77,81
40,23
55,49
88,100
47,58
53,88
75,32
75,84
82,84
46,41
66,13
17,41
100,75
5,28
22,72
46,33
73,39
13,73
36,33
12,55
95,16
98,40
37,78
98,97
39,21
88,45
21,20
1,100
61,18
71,43
64,38
43,36
75,51
50,25
100,90
80,91
10,84
3,83
75,19
84,20
83,80
80,77
46,19
22,64
44,72
16,12
68,97
11,22
48,92
8,83
63,36
83,90
91,21
69,55
5,51
19,33
41,34
1,22
19,61
21,94
21,51
100,18
1,60
26,26
80,96
96,15
31,70
18,89
53,19
79,53
55,22
84,62
77,38
53,84
53,25
95,92
36,36
81,20
26,89
65,21
97,56
34,20
21,82
98,82
13,24
53,15
89,98
20,61
82,61
16,81
20,48
46,65
45,4
13,15
33,40
50,73
18,46
44,32
57,58
31,37
20,12
36,100
43,38
48,96
100,12
26,100
17,94
59,19
45,51
69,64
29,74
92,89
40,64
70,6
90,19
81,100
17,33
4,26
86,21
27,70
41,2
59,18
13,3
20,41
30,63
65,83
61,98
77,39
2,49
23,12
15,25
50,5
8,5
52,59
5,94
70,42
69,25
19,60
66,43
86,48
22,83
59,8
39,3
3,11
10,29
46,5
29,43
53,69
97,16
83,71
47,25
4,53
51,33
68,57
86,33
52,49
8,51
34,20
14,46
42,48
32,24
46,63
94,98
19,28
49,22
50,70
97,9
14,22
48,27
15,8
21,95
38,36
42,34
40,42
92,64
9,45
4,74
65,57
77,19
95,6
8,77
76,90
32,55
36,38
56,3
6,100
58,26
95,50
41,1
43,71
69,28
1,78
10,17
11,72
84,58
60,46
81,42
93,97
4,75
79,52
76,75
17,13
66,25
54,91
91,52
39,97
69,46
54,13
37,70
63,80
40,69
60,79
73,12
14,29
8,13
76,88
91,77
47,21
73,54
72,6
53,85
74,80
79,26
92,93
67,28
25,85
7,58
82,52
7,72
43,23
11,83
43,67
24,58
48,57
29,34
12,87
21,20
16,29
51,20
23,29
76,7
48,99
76,30
14,86
43,92
12,67
93,85
55,7
19,39
51,82
48,36
37,11
91,77
69,14
68,79
42,79
26,67
29,95
54,97
54,20
53,14
78,54
62,98
88,95
48,13
7,90
5,89
39,40
90,75
96,24
22,60
1,84
83,18
43,75
70,31
31,49
37,91
7,89
85,74
9,94
31,22
74,3
38,40
93,88
79,2
49,91
31,84
27,13
74,71
89,25
48,53
55,78
89,56
77,46
34,37
79,82
35,95
20,38
37,100
94,67
81,49
50,39
67,16
54,1
76,55
47,63
62,24
4,13
72,7
26,11
82,27
63,11
19,60
78,99
91,22
78,57
87,54
11,10
26,96
21,42
86,14
51,31
88,38
55,86
88,29
49,15
57,64
17,21
82,59
43,15
93,89
80,50
57,15
83,97
10,77
41,39
38,75
12,38
19,27
53,96
65,32
33,64
20,48
56,17
85,80
49,39
5,34
57,17
78,98
80,80
99,18
72,86
59,57
71,68
47,30
33,92
66,27
46,62
77,90
22,46
50,96
5,55
8,99
9,48
94,28
49,70
33,19
47,2
5,87
88,76
40,71
14,82
83,56
79,14
8,15
8,33
58,13
13,85
28,88
68,15
69,49
46,48
65,44
55,67
93,71
3,13
27,14
20,21
100,53
60,12
45,14
