S_i,A_i
33,74
78,85
93,13
48,8
76,99
75,90
18,67
68,97
54,12
17,43
72,58
83,3
20,4
21,64
85,12
9,89
57,17
52,71
30,34
90,22
98,44
6,76
25,10
31,35
61,62
92,93
4,70
56,68
11,23
21,12
36,1
36,46
49,93
25,9
19,6
45,88
5,94
7,2
17,62
5,33
48,11
68,21
16,6
63,76
19,79
33,59
33,55
2,33
75,14
36,30
91,45
75,21
22,56
59,32
69,64
5,83
89,18
77,80
78,84
72,61
72,78
64,23
54,32
94,89
80,34
38,58
10,93
54,77
83,1
11,94
4,7
56,10
29,56
44,73
44,58
82,69
71,95
73,34
36,22
12,21
37,13
77,25
72,22
32,38
46,99
36,98
85,26
73,2
96,27
99,33
66,10
71,5
84,77
27,41
77,86
28,88
67,53
19,65
12,98
28,23
77,83
18,48
76,37
19,4
8,48
5,74
40,8
23,38
33,49
25,22
81,29
37,17
36,39
54,20
84,84
44,50
72,25
92,80
60,70
5,87
75,75
56,54
81,8
83,93
45,40
78,65
84,69
1,12
88,68
74,56
84,82
85,21
64,50
49,24
81,98
69,96
16,75
81,24
87,87
96,21
5,30
78,8
37,2
38,19
12,100
17,94
88,91
34,79
4,92
7,44
93,98
65,15
24,89
77,70
31,2
50,49
57,70
99,86
57,46
92,13
82,3
83,92
17,79
77,13
24,9
77,28
23,37
16,28
85,77
50,74
22,76
49,81
55,21
43,59
76,26
96,59
49,99
95,23
57,8
43,65
92,28
27,80
83,65
77,77
25,78
99,37
95,98
54,40
26,11
50,80
52,78
97,19
78,7
23,18
77,88
42,75
92,97
20,73
90,11
7,39
98,37
46,9
67,95
85,6
54,23
56,88
65,32
86,66
5,59
73,44
37,63
20,38
52,5
90,53
55,53
46,14
6,43
46,34
86,19
17,83
38,23
51,14
11,47
24,67
21,68
19,57
96,11
93,44
96,40
92,91
13,46
20,20
37,37
100,16
58,54
23,64
34,100
87,41
12,64
92,98
27,15
6,43
16,41
41,47
94,61
48,7
55,29
84,70
49,48
98,65
73,4
9,34
52,94
70,14
38,59
46,74
83,66
49,47
53,15
87,44
74,39
90,49
89,38
44,88
17,68
99,9
89,45
12,61
99,40
13,95
3,71
45,55
86,15
100,94
60,94
39,51
96,25
69,53
91,88
84,5
34,88
38,11
88,91
16,12
98,75
88,97
62,99
79,45
31,46
53,62
76,95
68,41
10,6
80,36
28,80
76,42
39,14
14,45
1,75
11,73
96,5
35,3
56,3
88,69
59,26
32,92
37,79
92,20
91,4
99,29
53,18
44,56
22,40
24,65
57,22
31,52
71,52
61,70
59,3
86,67
9,41
70,53
77,21
46,78
19,35
88,11
51,25
17,5
23,4
46,71
74,11
29,96
83,14
2,59
38,40
46,85
22,81
5,58
53,77
4,95
6,64
50,31
64,8
82,12
98,28
45,6
84,77
82,99
55,62
61,62
84,72
40,5
