S_i,A_i
10,75
47,73
80,86
13,20
68,49
20,14
19,30
57,84
73,34
58,49
97,25
88,27
91,70
51,77
8,52
95,39
21,29
99,67
83,98
20,77
99,85
86,53
58,35
96,77
43,57
23,77
30,71
100,53
2,7
82,77
16,74
42,95
14,21
21,100
100,92
76,68
31,70
16,32
52,51
4,61
69,92
82,20
33,11
93,19
46,18
84,76
42,33
66,19
82,78
50,82
49,59
87,67
47,63
28,34
47,3
50,12
25,14
5,89
83,97
16,53
75,55
54,71
13,22
44,9
93,43
46,99
72,16
33,69
49,27
1,67
70,70
17,66
87,49
43,18
73,18
100,85
3,10
11,53
70,21
71,47
11,73
26,22
86,69
60,73
72,57
21,75
18,2
80,88
94,22
92,14
6,57
37,11
9,62
88,15
87,62
72,91
97,91
29,18
69,64
13,32
80,64
58,34
62,45
82,46
74,44
12,34
24,6
86,90
18,38
54,82
64,84
73,57
36,68
28,68
27,67
93,96
53,37
74,58
68,66
76,83
1,87
38,54
3,73
27,13
30,28
90,39
67,23
82,61
6,8
61,27
40,47
53,16
11,3
18,31
37,10
35,58
1,9
33,78
3,56
92,7
31,31
70,29
24,35
23,88
98,34
51,52
59,98
98,33
2,10
64,60
94,83
46,43
75,8
74,7
46,22
84,55
53,33
92,50
72,31
95,87
25,46
19,53
25,29
60,79
67,12
1,11
65,75
99,91
23,5
15,41
85,99
47,91
55,60
34,27
29,74
46,21
31,4
4,49
83,8
49,8
64,68
95,45
84,43
37,61
91,93
66,40
13,23
62,54
37,84
94,10
35,19
90,81
44,9
28,27
9,96
50,91
6,84
51,42
39,53
54,68
53,39
51,62
74,75
43,96
33,19
13,1
58,75
91,74
42,37
2,29
60,67
82,35
3,90
70,94
42,58
34,12
5,86
1,99
95,64
96,7
76,21
12,76
84,73
100,77
59,67
30,100
12,72
19,57
75,77
8,13
68,89
12,87
12,74
77,29
25,24
2,82
42,88
9,24
48,67
63,76
34,83
65,65
85,72
15,3
58,6
51,43
63,98
77,45
36,32
72,26
99,30
63,72
24,24
17,65
18,19
50,38
16,52
26,99
66,42
89,56
10,99
9,8
10,66
13,1
57,54
61,40
72,93
41,15
58,25
62,17
25,20
93,87
5,38
16,77
67,60
91,37
93,56
51,11
96,53
62,47
2,60
93,15
18,39
38,12
21,72
28,99
73,20
9,65
93,56
43,98
39,93
91,19
1,12
18,85
33,79
4,36
43,33
25,54
80,26
4,10
51,20
90,94
29,29
29,6
42,28
98,12
43,3
58,87
39,26
21,38
65,94
99,68
27,75
57,8
88,95
21,51
66,9
4,55
99,46
31,14
81,39
47,68
4,34
91,60
40,47
25,43
5,58
48,58
58,48
89,17
100,5
8,35
59,56
99,55
37,87
64,3
97,54
10,26
76,28
17,96
71,11
47,51
85,6
22,21
71,30
96,18
48,67
64,87
51,7
26,28
68,11
34,57
95,53
8,36
14,85
83,73
69,13
82,49
63,28
77,100
25,29
78,39
75,28
68,91
65,42
8,49
95,74
86,35
42,97
25,68
53,82
48,93
5,37
33,19
22,74
51,27
80,1
54,67
84,4
42,81
53,47
100,8
69,3
50,23
27,20
88,77
25,19
4,54
89,11
91,34
17,6
63,1
76,70
62,67
39,53
71,40
5,91
94,13
42,91
50,48
45,24
11,90
15,38
68,65
98,92
2,14
