S_i,A_i
54,56
23,69
25,74
78,24
60,33
83,38
68,92
19,71
55,53
16,79
11,76
61,13
45,28
31,97
25,19
81,70
91,76
78,18
10,48
60,41
78,6
2,75
63,42
43,5
1,95
60,59
57,35
91,76
77,31
67,15
27,21
6,98
70,97
33,20
67,24
16,33
15,37
69,30
13,89
83,88
60,8
98,5
47,76
94,18
34,3
11,46
2,6
57,12
97,86
42,41
74,92
26,8
89,23
7,82
77,35
37,32
43,25
73,82
91,89
55,81
90,9
8,36
54,79
56,73
14,77
86,62
97,45
74,51
14,60
20,13
19,71
21,44
60,78
85,36
21,87
6,16
75,52
2,40
66,67
40,78
64,82
3,43
56,61
58,83
98,32
67,82
17,77
87,78
6,79
88,42
61,81
100,84
35,19
20,70
33,52
50,92
87,1
94,62
32,74
51,42
32,76
3,59
98,57
53,71
19,68
12,35
92,91
6,80
1,44
36,21
85,33
3,66
52,8
65,65
93,10
75,46
68,33
2,76
14,74
72,30
99,37
86,72
26,69
36,98
90,78
55,52
67,33
61,48
72,85
52,4
14,51
78,7
54,16
2,75
42,30
66,80
63,74
30,11
97,28
89,30
43,79
24,78
98,50
43,82
99,2
73,40
73,24
4,5
64,80
7,13
23,83
82,44
98,53
31,79
28,84
97,23
32,88
28,64
93,8
68,100
88,80
75,59
41,25
90,53
95,75
64,23
93,92
96,75
56,45
50,78
83,15
14,61
93,4
97,5
46,97
84,92
9,47
86,58
43,64
51,60
41,20
4,65
24,46
34,40
75,100
56,94
86,23
58,14
95,88
68,19
34,72
34,64
54,78
71,76
42,73
94,78
89,17
17,97
22,6
81,24
