S_i,A_i
74,50
35,76
56,76
57,3
47,94
88,11
72,2
42,32
25,48
91,64
72,24
89,72
4,32
1,30
37,40
86,20
5,90
64,96
43,4
19,68
67,61
50,43
68,33
48,17
12,94
88,76
82,86
10,96
57,8
93,9
60,78
90,81
98,24
62,21
79,87
86,31
76,53
19,48
94,36
34,55
63,55
88,57
92,16
17,90
28,60
32,6
47,71
66,50
70,2
83,1
24,80
95,57
44,24
98,70
81,47
67,5
9,90
100,30
29,73
93,7
99,6
58,13
30,59
49,9
36,56
16,92
9,57
23,86
64,12
50,10
2,77
47,22
72,52
97,62
11,45
15,68
30,99
63,50
50,57
11,1
42,12
27,49
22,11
92,44
61,36
27,55
8,22
77,67
30,78
23,46
56,35
11,53
49,93
57,48
36,49
88,25
41,42
45,27
20,99
7,96
9,54
1,10
52,35
43,32
93,24
36,90
61,30
66,45
79,52
69,68
86,75
23,77
61,6
45,39
98,48
58,41
75,80
58,46
96,7
49,40
68,18
6,98
33,78
1,62
73,51
67,67
16,51
35,94
62,72
91,100
96,97
21,67
46,88
96,30
16,83
36,1
24,78
22,49
8,68
79,16
35,76
3,33
26,10
6,31
19,36
72,86
27,35
98,77
62,55
89,82
20,82
60,76
60,63
31,52
94,57
89,14
31,41
30,92
35,87
53,52
31,5
8,7
34,69
31,11
12,68
22,98
49,17
97,86
88,73
4,71
22,21
28,95
29,17
77,18
38,8
75,49
17,27
83,85
52,79
98,54
38,47
93,39
11,62
69,40
87,45
94,54
24,24
47,42
22,76
45,45
78,43
55,87
100,18
82,48
43,96
97,19
89,98
65,74
69,29
9,78
41,81
61,1
29,12
3,51
94,21
39,42
75,59
86,66
50,10
14,81
16,11
7,73
8,20
23,46
36,86
59,22
39,20
58,66
62,67
49,23
22,56
98,70
70,65
27,32
97,52
61,93
18,72
7,23
61,13
17,71
1,35
97,94
90,68
73,72
94,8
57,86
23,98
43,51
95,21
56,56
53,76
3,65
47,76
98,77
86,17
13,18
6,53
44,43
89,60
27,75
75,47
34,71
72,49
7,37
47,32
10,44
24,97
74,45
13,92
81,87
