S_i,A_i
76,11
71,63
56,47
67,100
51,82
64,16
72,62
71,52
50,20
25,82
43,50
94,92
83,80
10,36
20,54
64,2
80,76
40,96
20,10
81,67
23,81
3,57
89,62
93,20
43,38
73,13
2,11
66,98
53,74
39,49
7,25
13,2
98,88
42,45
88,78
51,93
13,39
63,1
84,59
46,97
7,52
21,19
28,7
20,9
21,87
15,47
12,36
33,60
11,19
17,77
45,7
87,87
48,93
86,75
85,55
71,78
62,80
88,16
5,55
51,82
21,17
64,26
89,46
11,70
17,35
42,94
53,25
88,58
81,54
11,81
41,33
63,15
64,74
51,94
6,31
80,34
64,46
55,77
92,35
78,59
92,27
16,42
81,92
36,11
5,74
76,82
76,65
87,64
51,57
14,93
45,76
87,49
84,49
11,54
37,52
16,18
29,70
81,46
68,43
91,74
82,29
54,67
62,77
88,24
10,70
64,15
59,92
7,16
25,79
26,80
97,2
89,96
86,87
55,11
40,75
13,31
54,61
34,70
6,44
4,91
16,5
18,75
100,50
39,66
67,59
21,73
55,70
15,15
95,45
60,88
10,21
10,10
28,28
53,82
79,12
56,75
42,43
48,99
17,38
80,58
11,39
78,54
87,61
9,12
4,75
21,33
66,40
1,5
22,20
24,63
84,30
49,64
14,82
95,87
58,34
43,34
83,50
94,28
12,25
8,53
60,91
48,55
64,52
29,15
91,84
56,69
63,39
36,43
73,4
24,53
93,73
24,35
63,26
88,48
43,71
74,73
67,12
75,26
55,45
11,23
96,20
77,80
39,4
33,69
43,51
86,100
51,25
66,35
45,83
81,38
21,75
10,75
74,85
11,85
33,17
15,9
15,79
69,36
65,9
64,55
24,81
61,50
33,11
34,77
17,16
86,91
48,91
22,14
46,66
44,10
81,93
53,18
30,79
96,11
95,21
74,41
26,66
59,78
7,62
39,13
49,88
53,16
94,51
78,69
51,4
11,80
38,74
65,81
13,97
72,64
2,44
19,45
76,32
77,43
3,64
59,27
78,44
39,47
1,51
45,23
61,43
47,45
72,74
31,56
4,86
4,70
27,4
92,27
62,53
65,64
83,35
55,84
9,11
16,45
3,23
1,74
92,88
78,62
84,76
8,49
88,7
92,22
47,25
67,74
15,15
64,23
29,12
58,6
14,89
23,10
37,34
81,79
52,96
51,76
72,97
10,23
31,77
77,43
1,35
32,8
5,38
75,12
29,58
69,16
84,23
29,23
60,38
14,23
95,58
75,77
86,44
36,31
81,93
55,32
69,37
87,69
6,77
11,87
58,99
83,41
94,54
37,16
83,74
98,94
21,36
21,99
13,99
36,23
23,84
11,44
73,6
24,12
77,50
39,50
2,7
25,89
83,48
42,95
73,20
75,83
42,98
76,69
3,63
42,65
87,83
91,81
84,1
87,53
20,47
92,47
97,16
70,64
50,30
28,68
25,87
32,88
79,47
83,98
90,41
94,81
11,53
12,57
19,91
36,9
80,8
10,28
27,89
57,2
98,83
32,12
90,30
66,38
35,35
13,70
39,3
90,7
42,70
14,93
26,56
65,100
34,96
71,63
26,74
45,4
13,41
63,63
10,80
64,9
15,98
73,66
1,51
17,42
6,47
63,21
16,72
68,30
56,41
88,5
29,76
43,55
83,17
95,61
19,49
66,23
34,37
17,5
86,84
61,8
86,79
87,76
10,96
23,64
62,3
63,63
44,16
21,77
44,50
9,47
43,28
62,23
4,57
72,27
4,57
90,17
80,100
71,12
47,74
33,61
84,44
66,22
14,74
91,65
62,58
75,5
54,20
4,67
66,5
38,6
45,93
32,21
40,63
28,4
4,92
20,6
24,87
86,63
26,98
13,37
89,37
76,52
49,77
64,54
60,41
53,7
53,84
73,14
61,63
47,48
87,77
58,25
47,60
48,88
63,88
86,79
65,92
34,43
76,46
56,76
39,47
22,44
24,76
53,55
97,73
39,29
29,99
5,95
77,15
6,34
79,37
86,89
75,100
3,31
99,78
34,47
8,82
6,58
17,71
71,41
93,72
18,53
57,93
34,73
84,69
47,53
82,26
38,4
87,94
57,41
14,99
