S_i,A_i
44,88
76,15
37,19
88,52
21,58
65,56
25,47
40,17
73,6
36,39
8,20
48,80
5,27
78,36
55,80
89,51
36,98
32,17
46,18
93,66
59,89
68,75
63,26
68,46
96,36
45,28
65,68
12,58
8,82
83,21
69,94
85,86
79,1
5,95
43,51
47,13
77,8
96,100
33,21
60,25
31,11
8,30
30,91
39,63
49,30
67,7
100,58
44,14
16,89
60,47
84,40
15,66
70,33
54,21
80,1
44,37
54,67
76,70
95,84
89,37
1,29
88,41
83,93
47,89
13,45
36,96
74,53
62,84
92,49
83,69
85,69
76,53
90,52
86,29
10,96
3,66
94,88
5,34
29,96
90,24
61,62
13,100
46,12
82,100
56,35
35,74
60,76
71,81
27,35
59,33
59,41
27,51
1,7
88,25
8,99
17,97
25,88
23,52
93,3
14,33
100,70
76,11
29,46
76,97
33,71
11,90
18,83
51,50
43,67
25,47
21,50
29,14
4,44
84,70
100,22
73,93
13,98
63,48
16,42
79,8
11,36
68,47
7,27
88,47
48,43
22,26
86,17
45,68
31,56
54,10
56,39
55,88
9,66
71,60
35,3
63,42
16,89
85,45
87,97
100,83
52,95
88,5
39,67
43,86
96,6
18,74
10,39
35,52
83,52
31,66
88,84
50,74
28,72
65,74
96,29
39,41
90,92
10,12
66,14
16,79
62,8
18,68
99,44
82,48
12,93
34,32
5,90
45,35
94,6
49,52
42,98
55,1
7,10
30,90
20,64
83,88
68,52
99,32
16,64
15,22
81,24
50,26
63,24
83,44
83,13
13,96
6,61
13,60
57,24
84,53
82,68
87,68
13,47
87,17
65,11
81,40
68,71
63,48
63,99
69,25
70,30
2,37
53,41
26,47
83,22
51,82
57,65
78,79
59,25
50,8
29,57
91,59
91,19
54,87
57,58
21,11
30,3
10,92
8,53
71,65
46,57
30,94
29,100
47,95
75,7
70,45
13,35
22,43
82,15
47,85
44,33
20,19
61,22
65,59
35,88
7,37
93,19
50,38
35,42
96,50
71,99
71,32
93,71
21,93
7,10
73,66
91,97
85,34
5,79
88,13
52,94
16,82
12,48
26,31
98,96
7,20
50,60
52,15
33,34
48,34
28,80
29,37
87,83
58,50
25,69
18,48
75,75
59,66
37,10
9,88
12,36
6,71
1,2
47,59
69,6
59,91
61,68
31,52
35,40
27,60
45,32
62,96
76,12
62,67
4,47
55,30
12,19
37,55
20,80
48,34
89,90
58,16
78,31
89,19
17,60
15,39
73,3
30,35
24,89
36,59
21,30
50,36
29,11
14,27
15,63
11,27
94,26
5,57
78,69
87,38
75,61
90,39
56,56
45,75
2,42
50,5
45,45
71,2
27,73
54,29
96,53
40,59
73,79
66,17
39,88
76,27
77,54
12,67
99,61
66,88
59,90
33,56
27,8
91,83
65,98
94,56
13,60
18,25
90,5
68,37
51,95
91,93
73,96
77,82
89,33
13,46
81,27
92,72
54,63
76,24
15,60
36,97
6,73
67,32
98,1
88,19
34,13
39,58
56,86
33,40
4,99
79,37
71,31
11,57
91,83
78,14
60,74
99,13
88,51
4,47
8,54
92,73
58,30
18,78
20,91
18,60
74,32
2,34
69,23
48,15
88,55
54,94
100,69
21,55
44,69
51,72
24,31
33,12
17,50
28,59
70,2
2,12
84,69
82,69
49,49
57,25
91,14
59,86
29,29
96,13
43,89
18,77
60,31
49,15
73,67
45,57
47,22
19,99
6,55
2,99
19,30
16,74
39,78
93,62
63,27
94,79
96,26
53,16
83,43
74,71
18,43
83,82
64,40
