S_i,A_i
34,97
58,90
68,76
47,98
74,80
26,100
82,46
75,55
37,17
87,1
42,33
11,28
77,84
80,94
3,50
6,19
90,9
53,23
89,69
71,42
18,75
66,65
41,88
14,90
28,71
29,32
52,87
57,64
94,18
14,33
61,89
98,24
76,63
45,11
52,83
18,29
2,68
90,20
80,74
67,45
69,91
53,55
28,9
72,30
4,98
28,79
88,52
33,65
59,61
91,65
29,21
66,2
77,70
66,91
44,2
81,63
36,49
43,21
42,32
53,52
58,89
36,60
83,79
96,89
36,26
55,48
77,43
36,51
38,28
68,20
38,77
1,42
45,75
88,43
30,65
36,11
5,85
54,90
27,44
2,4
43,90
74,76
38,33
52,100
95,58
43,54
40,22
34,46
45,89
95,87
43,39
47,41
95,34
62,6
31,47
58,81
10,71
35,25
70,65
71,12
87,19
14,24
24,97
3,4
35,23
65,53
70,35
79,85
8,41
60,4
66,21
48,79
90,61
17,77
66,6
38,28
38,3
50,92
74,25
76,37
64,36
62,93
62,99
65,84
69,54
21,3
39,94
44,42
58,15
89,97
90,45
100,82
66,5
62,84
77,95
90,76
75,23
81,54
66,39
100,38
80,4
88,43
50,98
5,93
75,33
44,73
38,90
40,11
35,9
2,88
66,2
6,17
56,95
68,12
58,53
6,15
44,71
99,24
51,12
61,82
3,94
18,46
63,43
68,100
59,4
56,4
95,59
16,32
81,72
65,61
20,21
88,17
55,73
52,99
23,85
43,64
94,25
62,24
3,47
58,100
29,24
39,61
100,17
81,23
74,90
95,33
22,29
56,94
73,31
70,83
48,92
24,97
32,54
47,29
38,7
28,81
42,99
80,25
39,15
28,96
49,48
46,54
80,83
72,33
39,9
12,52
26,100
49,41
56,16
12,90
87,97
81,67
1,45
34,83
97,63
10,8
35,37
13,90
49,28
20,69
72,80
90,50
88,4
6,88
78,3
98,5
75,96
43,72
46,41
90,4
89,58
75,13
89,81
23,99
12,62
23,29
97,11
37,92
54,7
66,62
40,55
42,64
85,42
62,84
11,23
51,81
10,71
39,24
47,54
19,91
75,47
28,26
52,8
25,41
15,64
19,75
68,14
89,30
54,39
78,68
97,76
77,98
70,23
46,19
69,46
16,95
76,83
64,85
41,38
8,97
83,90
94,53
85,27
61,85
72,85
42,40
42,80
84,33
40,50
74,21
76,29
60,45
61,68
15,90
39,73
37,96
67,6
16,69
62,67
89,91
85,60
77,49
61,92
66,23
23,33
38,70
76,28
21,66
28,37
9,17
23,65
35,48
39,12
75,82
96,79
19,66
98,46
55,64
49,65
98,71
71,99
48,31
81,41
68,80
77,91
5,81
63,17
24,62
32,27
14,17
42,39
55,27
53,16
91,52
38,76
46,21
61,72
59,43
99,10
75,94
58,97
25,33
75,29
99,69
82,17
62,66
98,74
50,85
36,90
37,70
25,66
31,93
17,46
58,19
73,80
35,30
22,77
40,91
1,65
50,56
63,42
40,24
6,78
89,1
63,7
17,100
66,93
92,71
36,13
26,47
62,39
88,40
82,13
82,85
19,5
36,2
81,44
8,4
85,42
95,22
34,85
11,3
34,41
69,42
89,93
8,59
57,21
90,91
19,22
71,31
59,85
93,30
14,78
6,14
31,68
15,27
40,54
53,49
41,47
64,28
19,73
2,87
50,15
14,73
72,91
77,31
89,27
98,69
29,9
69,6
85,33
73,10
14,10
100,71
51,9
97,17
17,31
37,89
41,66
25,53
38,61
79,40
69,85
59,32
23,69
88,34
5,34
21,38
88,62
24,58
16,47
17,79
6,67
70,2
31,91
57,94
24,12
55,92
58,34
50,86
91,85
55,57
18,67
7,99
50,17
28,21
53,1
15,33
88,17
48,36
32,50
90,39
12,39
51,19
89,21
23,3
28,39
28,27
57,93
29,55
71,72
73,18
62,62
75,9
98,60
100,95
27,14
4,51
56,74
74,48
62,4
23,94
28,94
38,35
86,73
17,93
52,10
97,40
51,74
30,90
7,22
62,16
87,51
10,47
40,18
69,78
23,26
8,72
25,86
48,64
25,80
61,65
23,46
24,87
5,89
65,32
41,95
59,62
11,92
61,12
4,33
27,95
60,22
7,57
66,35
9,41
32,80
39,13
76,57
74,38
11,55
38,60
88,5
12,66
32,41
24,64
83,8
38,4
89,83
43,95
96,21
3,36
100,46
36,1
93,8
88,53
47,67
14,100
71,80
2,80
75,19
12,88
67,67
75,22
47,3
13,76
78,36
85,53
48,94
30,47
86,39
88,61
51,64
7,16
58,100
56,33
96,100
38,11
6,78
15,35
97,14
25,54
34,40
37,94
38,98
30,39
41,1
34,93
22,77
44,42
67,68
58,32
33,76
85,90
59,37
74,21
99,82
43,56
74,22
59,57
85,34
39,11
18,24
48,6
54,43
87,24
78,71
57,39
60,73
97,34
24,85
3,7
45,60
47,30
93,26
23,1
66,95
99,28
28,55
25,21
3,55
54,95
69,39
62,79
87,28
15,62
12,79
51,63
59,44
62,32
29,57
38,89
90,60
93,94
79,41
79,16
18,82
7,41
98,5
58,46
77,80
56,17
8,13
35,99
74,21
34,20
21,39
51,32
80,85
49,16
19,80
16,29
25,95
85,34
31,35
59,8
99,13
83,57
68,99
5,86
57,78
87,93
71,31
93,42
86,28
4,59
64,30
3,27
18,32
19,46
14,26
76,59
63,70
76,48
55,98
94,41
32,34
46,60
92,24
58,30
80,63
68,8
9,90
43,27
6,81
41,33
30,100
39,8
63,62
41,39
79,19
8,20
29,68
86,91
61,8
99,99
31,17
61,36
29,92
91,36
58,13
95,79
39,24
41,64
52,2
46,55
55,65
61,91
25,25
91,43
24,84
38,76
32,68
33,13
27,60
56,79
46,54
7,91
95,69
78,88
15,79
10,20
84,68
87,25
66,18
57,50
79,92
76,5
67,83
40,48
86,57
21,45
72,20
88,52
71,54
74,90
79,67
60,94
78,99
61,62
8,17
77,78
40,5
96,88
9,48
77,26
40,47
26,10
68,93
76,8
66,28
95,2
51,62
75,12
32,36
49,24
80,37
31,39
14,53
76,54
24,20
78,31
29,68
69,67
73,34
32,96
9,71
58,18
68,19
61,31
2,28
18,62
100,6
32,62
52,59
62,89
70,34
10,2
96,94
11,20
56,86
75,10
67,86
67,41
18,93
80,13
81,5
42,55
3,11
85,29
57,12
97,3
26,28
31,34
11,69
86,61
96,65
17,95
33,28
34,56
91,40
80,96
24,55
2,46
56,34
70,38
88,97
20,31
59,13
38,79
18,43
27,72
44,80
19,80
77,2
81,58
80,2
52,17
13,27
39,72
85,1
100,36
88,57
82,47
21,92
15,19
54,45
5,59
100,97
15,21
1,81
44,41
71,53
21,65
51,54
35,27
71,20
55,94
58,72
77,26
5,62
81,98
66,97
27,69
52,98
63,5
64,74
97,81
5,42
61,65
72,27
88,58
70,31
20,73
3,66
42,95
11,73
62,69
70,69
6,60
38,15
100,11
88,48
55,61
39,23
77,41
40,18
75,87
95,83
92,82
74,83
32,18
12,44
51,39
43,52
58,45
76,91
52,37
95,64
39,59
83,51
51,5
90,49
47,46
37,81
87,60
82,24
86,64
35,20
3,73
4,97
4,5
25,51
77,35
6,74
95,59
65,22
32,30
84,18
85,63
49,33
19,65
92,37
4,80
94,83
56,37
98,14
25,61
30,69
62,42
43,58
76,82
20,60
91,7
29,80
28,74
62,33
34,73
69,96
69,10
