S_i,A_i
66,57
34,77
76,31
97,63
81,74
46,23
77,32
90,11
6,65
65,59
98,50
78,85
100,83
98,9
75,47
97,30
69,84
77,29
67,26
67,43
33,90
25,60
100,92
81,20
10,83
54,19
73,13
74,84
86,96
49,19
48,85
54,93
1,76
100,23
92,97
78,41
7,12
64,95
8,65
85,26
25,93
41,66
13,61
2,76
80,77
9,33
94,43
62,53
45,87
98,63
27,78
99,76
54,31
73,92
33,52
34,92
60,47
99,6
99,21
44,78
7,63
20,32
29,7
76,27
38,97
72,6
60,65
25,76
26,34
94,94
40,30
2,27
69,56
64,88
66,47
52,55
52,45
24,1
36,20
28,58
32,26
68,41
87,35
4,29
69,83
78,41
25,10
80,94
75,83
87,31
9,9
48,26
36,13
64,59
37,18
90,64
71,39
39,50
4,28
77,14
2,81
11,89
16,100
100,16
43,14
52,75
31,44
13,47
51,24
82,65
62,70
9,64
34,26
95,20
89,51
59,17
16,58
60,11
99,30
4,98
35,93
24,78
71,36
17,94
88,68
76,82
24,60
84,81
43,11
59,20
8,66
71,46
77,96
35,20
64,95
85,33
39,72
85,70
41,21
96,85
54,55
88,80
70,78
96,28
84,100
87,50
80,89
11,50
48,8
85,35
4,50
36,8
84,90
81,97
13,2
22,23
18,82
85,59
41,28
90,4
19,68
66,25
48,90
40,1
59,99
2,29
54,79
96,4
33,97
51,18
23,93
81,47
64,22
21,99
44,88
4,3
34,1
25,2
44,33
9,30
85,55
9,2
32,17
77,64
27,68
61,92
85,95
92,5
89,46
6,24
11,8
67,15
92,46
68,84
68,77
64,31
21,40
5,55
92,28
6,43
79,27
1,76
41,36
19,77
29,81
68,17
59,56
85,99
6,36
89,73
61,46
19,9
63,52
51,99
43,79
55,28
40,30
55,30
3,59
12,100
1,23
100,10
54,72
74,12
58,87
47,30
82,19
40,95
75,99
99,18
54,15
64,41
69,46
20,63
67,93
94,42
77,68
55,69
33,11
35,43
99,46
21,29
54,75
83,76
55,19
74,12
37,92
17,68
52,67
27,81
19,26
8,31
88,17
2,30
7,23
25,48
63,76
1,98
19,40
69,15
50,48
56,11
61,47
78,13
70,14
90,15
39,2
98,70
54,45
21,51
22,3
22,50
70,48
8,8
58,51
50,3
43,94
33,76
38,55
53,59
20,86
76,50
14,69
85,57
97,26
25,49
75,76
10,42
100,43
59,33
93,98
17,86
20,13
72,38
70,82
8,61
90,86
39,31
9,42
69,56
41,10
76,34
14,38
17,90
52,24
13,21
5,6
54,19
71,34
31,48
19,50
27,99
88,24
9,40
53,83
47,81
96,94
53,29
91,12
56,80
3,40
55,48
29,11
22,73
26,92
60,86
45,19
70,76
29,94
43,51
23,78
37,91
34,42
9,29
61,95
98,34
81,31
11,13
90,31
97,60
97,29
79,39
