S_i,A_i
21,70
70,100
54,92
48,21
42,79
85,96
58,49
19,53
68,78
33,1
6,68
72,99
58,5
10,83
75,45
94,59
7,45
76,89
31,65
16,56
76,89
83,26
83,5
97,83
47,81
64,51
96,61
84,44
90,78
80,69
90,10
41,16
80,91
45,1
19,41
46,77
74,35
96,80
37,15
50,27
13,25
98,3
94,58
62,37
92,85
73,51
19,82
53,52
25,78
15,37
4,23
62,23
59,24
65,42
12,92
57,54
48,100
10,31
87,23
71,4
4,52
20,10
35,82
45,70
22,21
100,13
21,26
58,31
99,54
36,93
7,5
58,18
25,92
93,96
48,6
14,44
39,24
87,48
45,11
72,83
17,38
83,95
55,23
90,50
96,42
40,28
16,75
1,37
55,44
12,22
19,78
97,73
88,13
13,81
79,24
14,39
72,86
32,72
88,48
63,15
75,80
42,37
62,12
99,55
83,92
26,66
19,12
100,24
61,27
89,9
53,100
60,21
61,37
95,49
82,20
12,79
40,18
72,53
75,87
28,64
20,3
86,26
97,86
51,62
55,81
94,66
42,84
59,80
95,47
93,25
47,91
54,2
20,70
22,61
88,4
12,11
93,54
15,72
95,74
87,58
41,9
5,36
31,29
70,16
95,55
55,44
78,3
55,63
87,81
94,4
77,41
88,83
72,51
44,87
25,61
18,25
45,27
98,39
19,28
68,32
30,23
45,100
7,38
33,59
42,95
68,29
33,95
22,60
22,9
16,75
85,6
90,49
84,19
73,18
48,87
88,29
10,75
64,25
88,18
68,67
42,61
96,39
21,24
89,97
68,72
99,68
72,35
14,46
30,46
26,96
56,69
22,69
9,50
6,12
80,67
12,31
67,57
95,91
93,68
80,100
1,75
67,28
16,25
25,43
66,73
70,39
15,66
50,69
56,28
41,26
86,34
75,73
9,14
83,85
52,67
32,77
68,60
100,74
13,38
20,81
4,67
98,22
63,3
57,31
12,39
61,53
55,25
92,55
96,59
36,69
5,23
84,92
5,26
42,70
52,5
8,79
80,71
56,91
12,25
28,69
44,50
70,55
15,26
96,42
85,23
89,56
76,98
1,2
34,34
75,80
64,46
37,76
27,21
24,51
80,77
2,59
19,33
33,29
22,55
86,86
70,74
28,72
31,15
75,20
37,98
