S_i,A_i
43,93
80,53
49,73
90,67
49,26
57,16
6,70
59,77
76,22
40,8
51,48
28,88
14,79
6,23
24,13
1,57
77,23
74,65
2,47
52,21
14,53
35,28
3,37
53,96
85,52
60,41
83,74
90,21
48,66
11,79
49,57
44,100
61,89
96,86
4,100
77,85
55,55
32,21
88,32
58,66
98,80
41,29
73,50
84,33
82,29
70,21
81,60
1,40
24,89
88,30
46,38
97,14
83,76
53,54
89,58
25,48
98,51
34,13
2,1
97,3
70,55
90,10
83,31
34,65
14,81
16,92
59,81
100,28
84,84
29,82
43,63
30,3
14,60
74,65
34,9
50,31
34,88
78,50
58,67
99,34
4,43
88,13
10,1
10,53
64,10
89,10
63,20
63,11
59,67
8,82
8,75
37,91
22,88
27,77
54,42
27,72
84,81
6,86
56,61
62,62
57,32
19,62
42,43
18,83
47,69
28,2
56,41
64,56
81,80
2,87
35,33
27,47
78,12
21,60
73,58
91,3
60,7
89,6
75,17
33,29
89,49
22,21
66,88
41,50
59,100
87,71
49,56
85,12
23,66
90,62
98,76
4,15
94,14
71,75
31,49
21,47
81,75
26,81
98,76
19,73
65,43
85,44
47,5
10,81
12,83
12,34
93,31
94,14
17,48
40,91
57,62
99,7
23,21
91,74
27,73
27,13
45,36
99,76
77,18
44,52
41,36
25,66
89,72
73,66
20,65
79,24
82,89
48,38
50,64
58,97
77,74
5,16
8,50
72,57
47,6
13,95
89,78
64,69
65,73
93,70
89,76
49,56
51,60
62,87
40,8
37,60
76,94
6,88
7,56
25,58
59,60
62,40
98,10
80,29
88,95
86,66
83,53
50,14
43,57
19,25
1,82
74,57
20,77
60,33
81,71
24,8
20,8
7,23
11,73
66,77
79,61
36,88
35,39
63,55
89,64
32,42
79,17
17,98
90,25
77,15
38,59
13,16
94,99
57,42
42,57
33,94
47,20
18,82
48,34
33,37
17,63
8,20
17,37
68,29
86,24
1,69
72,40
37,18
29,62
6,77
70,86
100,71
35,85
44,5
14,73
97,50
17,59
57,75
31,75
28,47
92,30
19,59
77,49
35,31
17,28
97,27
25,59
63,74
46,66
19,8
35,61
44,39
82,35
4,92
55,75
61,36
85,85
37,49
30,20
25,50
1,71
100,61
49,16
87,52
36,95
26,52
17,3
65,22
46,25
53,94
26,73
58,9
41,80
42,78
57,61
90,87
52,70
89,30
30,26
21,50
35,84
98,82
84,79
99,86
26,16
87,36
57,77
44,62
25,37
89,2
16,14
17,53
45,6
53,35
64,100
66,62
45,40
16,31
17,76
29,11
1,91
89,85
57,86
32,87
41,35
56,60
39,85
46,19
45,25
58,75
8,70
8,21
36,50
30,42
68,10
78,88
71,54
44,24
57,54
6,81
71,71
37,29
86,34
27,10
21,77
46,52
9,70
21,96
53,2
41,13
38,58
62,43
2,37
96,60
89,79
45,53
60,9
89,81
96,8
34,20
79,61
23,56
22,12
42,60
4,68
24,82
37,22
77,87
78,30
6,94
79,41
8,62
53,89
54,19
42,55
91,97
86,9
88,47
94,76
78,94
51,20
22,69
45,74
58,32
25,17
95,47
42,46
23,92
90,10
66,3
95,39
78,28
68,17
95,71
48,94
18,35
51,90
16,46
95,14
87,2
95,12
56,18
16,2
11,100
48,44
42,40
96,21
4,57
51,96
6,9
65,38
47,87
37,11
19,91
17,98
7,85
18,65
98,19
88,31
41,53
38,19
88,29
92,33
13,78
40,89
63,4
76,9
67,37
16,25
41,48
95,12
4,33
77,15
73,27
18,72
51,31
4,90
67,57
10,6
81,13
22,62
76,93
51,82
48,28
67,71
86,59
92,76
28,45
43,46
59,85
34,29
96,20
42,10
67,41
41,41
34,30
65,97
2,25
21,8
21,48
85,7
33,28
35,39
83,17
29,84
13,36
9,99
79,2
7,1
96,71
43,3
4,77
50,39
88,58
31,1
69,81
14,78
55,77
61,34
44,57
44,69
87,18
43,68
54,54
73,14
7,2
15,12
39,43
65,4
59,100
77,36
16,4
96,16
15,77
27,51
27,41
85,76
16,79
20,4
62,54
20,98
62,92
67,8
95,94
57,14
97,48
29,51
56,84
58,31
3,59
80,13
21,54
87,13
77,92
65,36
21,70
89,77
75,83
93,92
88,54
58,82
50,73
57,95
79,61
81,32
85,52
36,52
35,32
95,80
10,79
29,70
77,17
96,96
80,53
64,35
83,59
9,4
69,27
21,86
83,12
79,37
49,49
8,49
31,14
10,14
54,66
45,91
13,8
21,97
74,49
81,19
15,70
13,30
69,76
47,64
51,64
23,48
21,29
71,30
43,61
85,64
52,68
14,90
37,48
8,63
89,39
11,96
45,62
58,49
17,93
36,71
44,23
15,43
54,48
23,85
57,62
26,58
23,6
67,1
58,65
96,27
24,6
59,75
10,43
4,9
3,61
96,96
54,75
81,20
62,62
51,96
78,71
45,75
43,15
64,61
57,43
56,50
23,60
33,22
55,99
56,95
89,23
71,7
37,94
83,40
100,97
25,20
2,74
11,47
43,31
38,67
13,100
38,85
25,20
66,48
30,49
68,2
43,77
74,83
90,30
3,79
42,65
99,53
76,91
79,86
63,51
77,53
3,42
91,48
98,16
11,18
81,94
64,27
49,78
3,47
29,63
38,6
13,5
21,11
86,44
5,16
17,82
89,79
99,25
58,77
14,6
25,25
93,37
73,89
48,39
6,25
100,34
68,81
71,44
71,90
22,50
63,73
5,18
57,77
6,86
89,96
45,70
19,93
8,31
88,36
5,14
5,50
49,9
77,47
50,31
1,51
9,26
21,80
54,15
37,62
4,57
31,89
3,64
95,10
16,28
65,98
82,46
27,10
83,64
14,36
35,82
13,32
84,62
11,53
49,95
86,41
85,74
86,5
6,22
72,49
74,45
17,64
44,37
11,52
2,56
50,34
15,72
43,56
44,37
35,97
11,81
40,89
90,27
2,35
84,78
53,3
56,27
82,40
38,31
77,53
9,29
46,68
22,5
100,18
28,85
22,44
98,54
57,72
26,33
23,89
21,86
31,43
91,55
4,45
15,56
97,60
57,6
71,66
19,19
75,63
34,89
55,2
25,93
37,77
89,53
11,3
19,7
4,3
46,5
22,76
9,56
74,69
49,13
31,83
63,28
91,27
84,93
83,56
22,46
11,42
58,69
86,36
97,87
64,50
53,70
46,39
47,44
6,23
9,55
59,37
70,72
88,90
52,59
88,46
33,15
54,30
35,83
98,12
62,61
49,75
96,90
85,68
5,10
13,35
17,100
51,42
41,94
34,72
8,8
45,87
63,3
55,62
40,5
20,73
87,14
19,31
5,16
12,75
58,71
16,49
21,68
44,54
79,96
34,49
19,44
52,55
68,21
69,81
58,46
53,67
37,70
71,94
34,84
17,8
48,12
72,11
50,25
48,42
52,87
45,75
68,85
21,93
9,74
74,39
14,43
87,71
90,69
24,44
59,60
78,45
89,8
87,15
97,78
8,95
21,23
19,28
58,95
10,55
100,5
19,24
98,98
94,83
12,89
92,24
60,73
82,16
69,36
89,98
73,87
55,4
70,75
59,5
48,73
36,5
6,35
54,28
90,94
1,78
14,37
59,77
73,32
26,36
41,91
18,33
6,30
32,69
93,100
27,64
67,62
9,6
97,80
95,47
99,1
78,28
15,59
43,35
80,56
92,31
37,51
83,67
72,56
24,86
71,8
53,98
84,97
56,42
82,58
75,54
83,2
75,57
54,25
32,39
66,24
91,59
81,84
21,59
43,73
70,21
88,3
69,51
62,45
82,42
19,59
10,77
40,28
78,88
88,40
50,28
60,87
42,77
27,94
93,24
58,87
40,74
31,32
9,92
88,92
47,80
78,46
78,1
34,42
10,87
68,48
46,98
79,67
17,31
90,33
21,42
19,56
44,4
45,85
46,25
83,70
72,82
29,100
61,25
67,88
55,10
52,22
68,13
36,84
21,83
4,93
20,41
5,47
72,52
64,95
12,30
85,83
88,79
65,54
23,49
15,2
49,71
59,21
59,70
64,23
27,54
100,2
90,1
60,91
81,60
24,18
68,46
48,11
13,8
100,51
88,54
33,23
70,7
44,2
87,4
8,70
41,63
50,4
66,92
58,63
43,86
59,33
44,86
63,76
86,32
57,8
19,35
89,49
20,30
81,23
14,89
46,62
31,71
66,18
43,100
90,68
39,5
54,91
49,65
82,27
31,21
91,32
97,45
9,12
20,82
84,74
51,78
84,81
70,19
54,41
43,8
11,91
10,42
76,14
67,6
95,8
70,67
94,19
97,90
95,35
67,26
64,34
72,29
69,99
17,7
66,83
99,51
34,49
18,17
65,66
65,82
68,24
8,9
23,3
42,67
87,96
51,53
23,14
28,59
40,29
57,30
52,78
55,65
50,60
46,94
71,28
29,32
30,77
26,55
34,45
64,65
83,95
64,81
63,44
7,60
66,48
89,99
98,6
46,55
29,34
52,70
57,30
58,70
99,35
32,55
99,60
58,67
30,14
34,38
32,87
77,96
37,18
7,58
23,62
59,5
6,98
80,99
64,67
91,72
75,38
34,18
84,91
64,85
35,98
55,37
76,63
71,73
69,57
99,59
65,54
49,85
56,88
6,43
60,33
14,10
10,53
62,3
15,21
82,53
39,47
77,2
86,78
28,46
22,95
95,22
2,90
19,13
33,26
88,7
73,60
74,3
41,59
2,32
64,4
50,30
74,47
19,78
7,28
59,29
47,23
5,28
64,79
8,25
32,73
96,62
87,19
71,81
56,96
92,80
5,20
63,67
5,40
42,53
25,85
58,37
27,73
2,30
78,29
21,22
99,25
51,95
6,70
39,61
45,54
76,29
62,85
21,5
15,1
61,44
55,11
30,88
30,54
20,27
21,42
18,17
92,38
8,90
18,76
72,87
48,54
34,99
81,68
28,19
13,43
84,94
10,97
86,2
95,20
71,52
44,52
3,11
42,95
30,4
45,90
71,91
21,47
96,50
100,84
33,78
86,82
45,19
11,97
8,78
64,54
54,30
70,2
55,7
21,85
56,92
86,12
18,26
58,99
55,33
58,93
60,18
44,10
1,89
34,87
52,95
51,28
88,21
34,90
48,19
88,82
43,8
16,62
65,80
91,58
68,93
79,74
24,81
13,47
53,63
7,76
96,97
89,1
82,93
92,53
57,35
49,68
31,30
63,34
78,35
13,61
68,22
6,45
25,90
48,96
7,11
16,93
92,42
90,61
31,5
61,92
3,81
3,26
52,63
79,47
80,59
5,98
20,60
98,52
41,22
70,50
12,60
99,92
87,57
57,13
46,66
18,30
30,99
53,68
79,29
88,33
5,44
53,25
27,14
2,33
19,54
91,50
11,20
9,44
63,66
13,48
50,31
9,48
29,88
38,33
89,14
97,27
83,69
18,2
55,20
58,7
59,91
14,23
90,92
84,5
45,24
9,56
98,20
78,43
50,24
29,48
46,70
34,29
49,5
80,88
25,7
79,59
53,88
8,36
71,13
1,60
56,20
66,100
49,66
87,15
18,70
66,41
13,21
25,90
12,38
65,5
64,96
89,99
79,23
64,39
83,6
17,17
58,85
47,21
17,33
65,97
35,93
38,6
87,33
71,53
83,87
32,82
64,8
13,83
54,99
79,60
85,60
48,41
48,5
75,22
89,6
75,11
94,95
71,85
28,13
95,74
32,81
27,23
79,41
26,26
23,5
65,61
90,37
9,63
75,8
60,79
87,23
10,74
18,66
25,3
1,87
67,8
63,8
17,54
82,47
49,86
55,41
56,62
24,2
56,33
27,18
44,77
25,14
1,28
14,55
86,93
10,74
7,75
72,55
55,22
15,2
2,61
9,13
99,27
92,5
82,40
59,36
76,89
21,45
56,18
26,55
10,15
15,47
52,59
30,92
64,21
88,71
67,14
94,21
99,75
77,60
100,53
12,93
50,57
35,19
34,42
36,29
96,26
63,53
69,53
57,56
4,59
11,56
44,29
30,89
77,56
95,25
66,78
92,1
56,72
68,56
70,21
12,51
10,65
47,26
43,45
23,45
51,93
9,4
32,5
4,82
52,26
92,37
11,1
60,87
41,51
57,58
5,11
71,88
39,37
54,98
86,79
83,44
24,10
15,12
58,63
88,13
42,31
81,43
97,22
45,77
98,88
93,72
36,10
63,60
7,27
30,85
60,14
80,57
36,30
46,1
43,70
3,48
22,34
15,88
66,20
95,28
69,36
26,13
90,6
61,56
66,23
11,70
42,87
49,76
2,63
41,31
61,22
94,9
55,80
14,85
53,24
76,49
47,68
73,44
46,18
67,97
90,63
76,22
93,50
81,49
72,59
68,43
90,8
58,82
36,35
95,24
29,23
50,17
55,68
3,48
12,11
32,60
43,20
64,39
84,20
54,15
84,1
22,54
67,17
51,53
86,26
65,79
45,66
22,92
68,61
34,55
30,60
93,37
28,42
46,24
79,28
26,48
3,74
74,87
57,43
83,85
33,65
83,100
1,29
11,44
16,21
50,75
81,1
56,25
65,29
34,20
2,82
15,24
33,21
98,89
58,6
69,48
84,40
16,64
14,91
79,80
19,78
16,98
71,66
2,5
22,61
33,98
26,12
12,20
80,18
26,31
72,78
82,21
14,29
28,2
4,1
92,42
45,74
47,61
38,76
39,64
91,67
82,1
36,41
71,87
50,35
57,89
24,44
67,9
82,7
23,87
77,20
46,46
41,23
26,19
37,26
84,67
68,24
19,8
54,49
14,87
41,27
59,77
33,17
45,25
67,74
89,69
81,38
65,53
1,87
21,82
25,73
3,25
43,56
82,16
88,40
4,73
58,42
55,54
50,73
100,85
39,17
39,78
33,62
53,71
37,42
58,73
45,30
41,31
79,60
20,17
6,44
59,90
54,88
38,7
98,58
61,66
44,77
28,35
36,35
40,86
12,2
1,89
32,16
44,44
5,82
59,57
37,83
15,62
47,31
41,60
95,62
9,68
54,26
50,51
66,48
51,38
81,19
90,55
73,69
4,23
87,14
21,66
70,64
87,90
74,56
76,90
69,17
36,93
88,60
15,22
87,81
7,53
87,34
9,97
23,6
50,60
62,87
29,53
74,26
84,83
20,63
62,98
41,31
13,64
9,65
60,20
91,2
68,56
58,15
84,44
21,61
69,65
78,13
61,24
50,66
14,67
24,69
1,22
52,23
51,14
84,54
20,81
30,17
89,43
43,15
78,89
81,11
43,62
33,80
83,48
35,98
73,68
7,33
89,26
2,80
69,74
99,28
45,1
80,85
69,60
91,28
31,86
92,2
16,22
83,1
98,43
72,57
40,5
87,22
46,43
29,12
38,38
99,35
16,34
30,93
82,72
39,85
43,88
79,23
18,49
47,43
56,56
71,7
4,37
24,15
1,50
69,92
84,43
11,75
38,12
44,3
13,65
20,5
80,59
1,20
34,48
31,65
30,84
38,67
69,11
54,52
36,53
16,13
67,39
50,8
15,70
57,22
37,5
91,1
32,16
68,40
78,36
20,5
64,96
30,53
97,12
91,1
51,2
50,18
51,9
74,91
54,56
41,58
23,14
68,29
30,98
25,1
3,94
71,51
47,8
54,5
83,74
32,95
28,74
27,16
26,33
42,78
72,83
69,53
6,49
88,57
29,83
15,40
91,76
74,23
7,70
19,41
56,36
24,47
7,55
36,100
52,67
90,87
97,3
1,81
13,11
60,82
78,64
46,10
33,39
58,61
42,45
78,88
82,64
73,72
68,42
30,60
12,75
66,100
68,17
23,84
2,38
21,8
74,36
71,71
22,67
52,4
51,17
56,60
58,80
84,19
44,10
56,24
82,5
96,25
93,80
88,60
88,12
70,4
89,47
89,1
37,72
24,91
81,89
78,54
42,97
69,37
36,90
56,73
83,45
15,16
63,78
66,46
90,3
45,48
84,7
83,71
52,54
47,83
83,44
97,22
2,32
68,35
38,5
50,79
85,67
98,32
39,39
65,68
1,16
38,53
11,54
3,31
58,20
88,14
46,93
82,33
93,33
31,77
19,37
60,89
9,54
71,35
70,35
41,43
46,4
76,23
68,92
39,70
52,60
43,14
1,48
94,26
31,57
93,5
39,91
79,9
12,99
99,25
4,77
70,8
67,2
79,20
85,2
78,28
74,51
56,62
30,75
64,92
50,54
26,84
82,89
14,52
15,88
93,88
39,43
49,75
54,100
80,30
5,37
81,4
92,63
64,97
26,12
99,51
57,87
50,99
33,61
81,40
20,48
21,17
53,51
8,6
40,12
1,8
34,11
100,77
95,19
1,12
49,12
67,72
98,60
20,22
91,32
97,35
86,39
63,2
96,72
22,24
4,81
81,96
4,58
31,40
17,82
76,83
56,52
80,91
3,20
33,29
20,17
52,41
45,79
6,54
24,46
36,27
78,30
53,49
43,74
100,9
73,97
36,90
54,53
64,76
1,68
79,11
26,4
85,27
46,37
26,88
88,5
70,83
43,94
79,78
54,96
2,20
7,81
35,2
19,19
93,55
3,30
40,54
24,87
27,52
17,30
93,50
67,80
84,59
21,84
7,2
51,37
96,43
82,99
60,65
86,48
37,100
60,4
2,93
63,32
26,56
18,88
82,57
41,58
13,90
25,74
11,3
29,11
67,84
81,44
34,61
21,52
38,26
76,81
12,43
35,33
48,31
38,15
79,99
66,28
38,52
30,64
17,53
11,14
65,91
70,76
6,28
80,67
51,28
54,32
98,3
66,95
44,75
63,8
43,75
89,12
15,27
53,82
79,96
63,35
32,48
14,19
2,38
93,33
42,69
70,51
56,76
64,79
20,93
70,1
66,33
74,35
6,55
86,14
42,15
56,43
43,2
99,66
4,17
82,3
5,88
97,33
49,74
4,73
90,42
6,58
84,68
84,81
43,30
82,45
51,60
69,97
62,24
39,12
26,42
55,84
99,20
12,25
30,56
91,97
22,13
20,82
4,38
47,30
26,69
21,41
26,63
53,28
87,4
11,27
30,79
85,50
10,61
65,41
66,73
98,77
18,92
37,88
13,57
80,25
82,88
75,91
49,30
13,64
94,93
28,85
69,95
6,15
52,50
1,78
36,54
63,79
26,47
43,72
96,88
27,68
99,63
6,12
9,19
23,17
20,48
8,53
21,70
62,86
21,57
87,58
33,55
56,68
8,58
80,28
75,55
39,57
32,30
49,43
84,79
71,96
81,14
36,85
4,42
32,81
18,1
91,99
13,51
27,50
72,82
66,35
33,2
29,87
6,31
48,56
60,82
37,97
58,73
90,20
86,6
60,55
41,7
24,35
87,54
12,71
8,98
21,4
90,22
73,45
42,88
92,24
25,88
94,28
21,1
56,56
61,95
60,81
47,34
16,89
94,63
47,96
3,79
82,25
56,15
64,90
10,53
59,59
11,83
86,76
97,6
84,84
9,41
96,72
61,78
9,27
35,47
97,22
62,53
55,13
15,28
27,13
17,14
26,80
63,80
8,66
7,67
87,52
89,19
76,97
88,31
84,13
55,39
77,19
31,69
22,20
74,87
71,2
13,83
13,99
19,80
89,88
86,20
50,77
68,9
72,41
35,3
76,16
68,75
32,60
96,19
61,32
65,92
36,80
51,45
26,94
78,50
73,52
71,43
4,89
35,80
60,99
82,9
2,22
19,82
17,71
5,81
81,27
55,14
55,28
4,43
94,74
31,86
62,73
56,2
39,98
81,96
63,69
86,92
92,8
76,46
69,44
52,65
12,82
20,66
4,87
45,20
98,74
68,68
99,8
32,53
24,73
62,70
70,77
51,94
61,86
38,96
33,14
16,12
82,6
37,79
75,9
49,74
62,41
44,81
12,73
4,80
70,33
27,70
29,14
81,74
7,5
79,5
68,43
93,88
57,64
88,24
20,10
53,81
70,27
77,1
71,37
39,99
87,68
61,89
2,60
46,40
94,66
73,51
31,27
47,79
16,87
78,67
64,26
50,91
18,69
19,32
28,20
38,69
69,2
12,11
25,10
38,77
80,3
11,53
50,77
56,95
80,67
39,79
38,96
10,40
13,92
63,36
43,62
24,58
20,60
10,10
55,6
52,40
74,52
18,43
85,4
88,98
4,45
4,23
72,32
5,45
3,13
23,73
69,95
29,48
11,28
14,36
94,33
15,12
88,63
53,5
93,39
99,87
92,54
42,37
3,11
57,67
23,32
68,10
84,58
9,78
89,20
23,69
30,21
11,26
6,69
26,8
19,34
67,19
33,48
50,85
3,93
63,19
14,54
98,54
27,86
97,24
67,90
44,43
2,75
29,80
82,53
9,65
33,72
14,82
12,64
88,40
50,67
71,35
35,10
73,19
87,85
77,71
8,85
40,97
62,5
76,9
97,25
43,68
61,16
62,57
34,33
74,93
80,80
57,14
62,83
75,81
3,86
90,64
23,98
67,90
3,70
49,6
66,6
30,59
66,97
83,99
59,65
74,78
58,43
55,58
14,47
27,67
76,88
46,6
68,24
6,100
22,49
71,6
73,52
85,61
40,15
81,14
41,77
3,79
9,23
89,56
17,11
65,35
97,92
17,69
61,58
40,45
61,7
14,21
63,41
42,77
20,13
43,42
41,99
89,70
44,99
44,93
4,47
93,35
52,55
28,99
29,94
80,67
71,49
87,12
54,100
59,93
64,92
66,48
4,8
7,99
46,60
100,41
23,37
18,30
71,3
67,28
32,67
62,15
35,53
1,38
53,38
9,38
78,45
36,94
93,3
78,11
82,76
52,11
94,30
21,43
76,90
56,29
35,93
44,95
3,29
94,59
93,32
24,27
5,3
84,34
20,42
74,39
5,6
26,54
67,27
8,46
33,28
10,25
26,6
90,90
50,81
12,85
50,21
95,34
56,38
80,26
95,18
78,4
42,42
68,77
82,11
3,6
93,70
66,96
63,83
78,88
99,43
12,97
28,79
71,83
26,77
17,4
10,23
70,57
48,98
22,76
38,93
69,32
15,29
75,33
51,1
95,32
26,39
28,38
54,87
32,24
35,96
89,97
100,14
47,6
8,36
58,87
69,74
10,59
68,86
35,66
22,24
69,55
1,37
23,11
51,52
59,57
36,17
96,10
57,51
52,18
96,63
85,59
79,46
21,68
37,61
73,95
33,10
71,14
49,81
40,69
72,53
100,41
79,98
74,24
12,18
67,43
96,83
82,3
79,92
24,14
6,34
79,53
71,3
20,79
31,27
64,88
25,57
23,86
2,94
9,1
33,6
75,79
80,91
44,14
66,65
33,30
89,85
70,16
58,69
15,99
10,79
18,78
37,50
64,42
13,75
44,100
28,68
46,64
34,35
57,71
83,89
70,22
75,97
18,79
61,39
29,78
39,40
53,59
14,57
28,65
86,10
32,18
97,99
62,6
4,9
45,56
28,60
38,60
100,88
28,1
11,25
32,18
16,2
39,92
14,80
18,34
58,7
5,45
96,87
54,23
83,46
6,11
49,25
72,67
27,72
53,96
90,36
50,67
90,35
94,57
62,96
83,66
75,83
4,36
55,87
87,13
77,87
59,72
79,1
41,17
62,21
21,93
13,14
78,19
71,43
1,63
30,44
13,49
69,16
75,99
70,55
14,16
53,47
33,78
21,34
40,15
90,37
10,11
95,25
68,10
40,3
88,58
56,27
56,75
16,68
58,21
96,99
37,14
2,17
47,34
53,93
16,69
57,47
50,43
64,100
66,80
41,45
56,67
10,98
2,21
76,65
26,37
3,90
75,51
22,25
31,80
59,37
89,42
34,54
89,3
27,71
35,30
88,23
89,18
46,91
90,60
34,95
96,62
99,62
51,70
64,60
9,13
69,81
29,61
28,19
17,74
35,93
79,57
63,5
46,59
30,53
72,40
62,76
1,8
12,81
35,19
2,23
87,62
88,33
46,76
26,32
36,9
23,74
93,82
