S_i,A_i
46,77
35,86
19,43
59,16
46,16
14,24
21,14
16,5
54,10
29,26
23,28
90,55
69,51
16,42
81,99
68,99
1,6
44,2
93,26
79,47
11,94
45,79
3,80
72,80
20,26
2,4
11,45
31,13
26,61
83,4
57,2
18,4
9,50
21,57
93,94
40,19
34,34
48,74
91,93
77,1
43,67
61,33
35,53
22,63
15,64
51,82
91,63
18,63
93,28
21,33
82,73
100,21
91,19
46,85
52,45
8,63
58,38
32,29
44,27
13,60
51,70
47,31
6,54
86,52
1,96
21,86
42,41
77,57
25,86
12,56
57,33
89,60
41,97
38,97
16,78
95,84
97,32
16,10
81,19
41,35
77,50
13,92
52,83
76,82
34,86
91,41
58,87
78,26
82,28
16,89
82,3
85,63
60,54
33,53
58,34
54,93
27,47
78,67
24,66
68,65
52,3
49,81
86,25
70,55
21,82
64,89
63,2
37,23
83,70
95,46
77,79
86,73
49,69
44,90
46,96
28,53
85,52
13,95
42,3
3,56
67,57
84,1
36,21
15,98
82,12
19,21
47,57
47,16
69,97
25,77
28,50
42,27
10,89
39,5
7,51
54,29
72,73
68,10
96,100
41,70
60,95
79,86
59,5
6,70
46,3
37,73
9,79
47,94
25,35
72,35
94,79
80,23
58,58
37,48
45,23
13,73
99,11
31,29
36,80
24,39
52,64
36,59
77,75
37,26
47,45
52,17
61,66
8,82
91,43
1,47
2,50
43,33
43,52
19,24
45,18
19,53
30,7
99,30
43,82
85,16
66,80
73,76
1,55
45,26
76,73
88,90
89,47
10,44
11,2
39,46
36,62
57,93
62,11
46,12
34,85
38,55
44,19
77,27
27,48
85,96
99,82
57,50
79,95
17,45
53,50
19,60
94,84
85,67
65,89
87,40
21,6
89,10
95,73
50,77
71,73
82,36
92,84
54,91
42,50
96,51
85,3
55,22
30,35
94,5
19,82
36,4
64,17
33,28
85,17
43,19
91,16
11,8
98,74
21,99
59,31
94,67
2,31
82,18
62,54
91,24
53,35
51,95
36,72
18,8
20,94
48,17
78,67
83,8
50,49
63,41
100,78
98,40
100,2
18,58
85,93
51,54
17,10
55,51
54,71
59,99
96,83
21,70
87,46
43,61
16,54
72,10
37,19
28,89
57,27
55,44
38,74
4,96
37,71
46,11
31,18
81,7
25,19
45,49
65,85
37,95
68,74
17,88
85,48
31,76
90,80
48,73
73,51
50,78
22,29
66,93
42,46
15,26
12,19
19,81
6,91
47,4
24,60
78,81
95,95
80,29
50,28
92,73
60,77
77,94
80,31
46,89
94,50
57,59
51,81
52,38
20,80
45,54
10,47
53,58
68,87
58,30
30,80
90,13
57,74
93,29
16,90
23,69
23,81
58,19
72,87
64,33
39,97
44,96
77,96
62,6
16,45
82,66
7,58
45,51
55,32
96,32
80,55
66,63
97,17
72,21
94,91
81,64
23,70
5,10
51,32
15,60
69,97
79,48
65,99
41,99
30,69
12,32
8,95
4,90
66,3
9,35
15,7
5,38
35,1
93,70
59,65
39,99
58,46
51,52
16,87
33,14
28,15
1,69
13,92
86,64
48,92
27,52
80,71
26,81
63,59
41,1
55,89
4,7
34,45
1,13
46,46
96,51
56,16
99,83
53,97
44,47
62,89
42,92
54,48
72,7
94,18
64,66
78,59
31,27
14,61
61,58
80,89
20,47
74,82
73,74
50,77
61,25
45,56
90,13
75,35
31,3
92,41
66,36
27,12
35,82
37,76
9,11
90,17
92,72
38,89
32,24
86,38
62,81
59,30
17,56
4,90
87,61
50,56
25,4
28,3
48,58
33,27
39,32
85,10
46,57
93,96
72,86
30,79
90,20
1,93
20,35
51,35
47,8
32,44
25,27
33,52
16,41
14,54
56,99
25,52
10,34
94,13
24,31
37,5
83,80
69,38
87,39
24,70
78,75
72,13
63,97
9,23
63,61
83,88
46,18
6,7
77,28
25,79
28,86
46,56
73,28
90,70
32,41
40,34
48,30
60,71
77,61
5,88
69,10
58,90
24,29
80,61
66,35
22,78
87,85
81,55
82,90
33,64
94,59
15,56
39,24
98,85
26,21
44,74
91,34
96,34
89,42
32,15
18,34
31,56
