S_i,A_i
54,64
12,10
30,52
46,4
37,69
30,10
25,97
16,17
70,43
60,78
48,85
77,74
69,85
63,79
55,93
49,6
69,84
52,4
34,4
7,26
82,88
23,12
98,63
59,69
18,59
55,49
5,94
10,47
80,51
97,89
38,66
12,61
41,33
98,28
57,58
6,36
95,72
6,41
71,99
62,77
40,56
62,28
48,96
82,85
68,57
6,45
63,10
82,70
28,83
61,58
12,64
91,79
33,40
61,86
26,86
62,1
45,27
34,63
69,95
68,85
15,62
72,67
57,64
69,43
24,15
17,22
73,78
4,48
7,91
54,4
74,74
98,61
30,60
63,53
81,66
60,92
70,66
54,100
98,36
53,71
95,10
32,66
94,33
74,62
90,91
56,79
53,99
83,75
45,67
48,78
38,76
99,53
21,83
37,69
23,68
75,29
2,38
32,33
22,7
19,70
28,99
87,51
15,87
22,6
68,16
62,68
12,44
60,1
60,32
41,85
54,2
96,38
41,55
35,98
62,42
46,68
97,24
63,74
79,67
30,56
59,16
60,5
64,48
92,16
21,58
81,38
84,28
79,32
34,82
67,36
69,81
62,37
52,5
56,6
78,80
5,96
52,8
100,65
66,43
43,6
13,30
21,79
2,14
73,7
78,14
58,68
50,81
78,88
17,25
29,33
1,47
77,69
34,66
1,50
82,86
71,69
24,95
49,86
13,79
19,44
73,98
54,25
2,97
57,71
87,59
54,72
24,17
67,60
80,85
60,6
100,18
30,56
33,82
6,33
64,3
69,30
64,53
82,39
49,34
67,12
74,38
77,19
94,22
46,23
29,71
35,37
76,16
49,92
27,37
88,2
85,51
36,22
100,82
91,40
82,93
73,76
32,82
37,23
53,15
87,21
71,20
24,57
99,92
43,17
51,85
37,96
41,24
51,18
36,50
75,81
28,73
59,50
38,61
94,83
22,33
7,27
43,64
74,87
31,29
25,80
96,96
65,82
62,3
69,21
34,52
19,54
24,32
98,11
53,37
78,46
53,67
23,34
50,29
60,90
72,38
41,86
10,28
26,77
86,59
39,25
46,20
86,46
89,90
18,25
19,15
83,34
97,94
94,13
81,99
24,86
63,19
57,48
51,50
94,18
73,1
7,34
17,47
48,98
26,67
85,52
98,96
49,56
34,39
29,83
96,41
70,80
1,68
5,30
96,57
42,100
78,26
13,29
12,41
48,99
92,43
94,66
97,32
67,75
78,87
82,14
70,34
19,37
33,90
84,68
39,15
73,59
84,55
91,44
86,48
61,8
62,4
17,28
30,86
32,66
30,35
70,4
71,75
31,9
29,78
71,41
17,85
49,18
82,90
22,42
33,15
11,28
23,78
76,93
50,74
50,57
4,63
54,10
31,34
71,83
14,7
74,46
66,37
83,64
83,42
64,73
78,70
87,80
33,32
13,29
82,77
41,86
33,46
94,45
44,43
16,35
94,27
19,80
14,38
29,66
92,88
13,19
48,94
74,38
39,59
18,10
58,95
59,58
13,65
96,58
91,55
7,66
41,73
10,54
57,51
14,53
66,5
93,33
6,72
75,39
73,90
86,86
80,76
31,53
46,3
19,74
76,19
84,37
99,95
64,32
65,32
33,54
51,82
5,22
90,25
85,29
77,64
94,21
96,46
82,63
95,45
14,85
26,59
41,49
44,90
82,100
99,51
56,95
84,98
31,59
69,46
19,1
4,71
100,12
59,6
69,93
56,16
40,7
22,11
40,58
42,83
15,30
67,23
31,82
61,83
51,57
20,56
90,86
83,48
55,26
57,63
16,33
17,29
28,37
95,27
26,83
27,78
97,100
74,59
19,61
75,35
13,90
57,31
14,97
27,23
54,83
7,76
94,99
24,37
18,14
24,58
87,34
100,39
32,84
83,68
79,11
8,70
65,22
80,95
9,66
92,34
41,33
31,75
92,52
20,98
34,44
9,100
63,100
88,88
61,81
29,41
22,81
88,73
56,75
78,35
98,96
10,87
56,66
92,23
37,23
37,81
79,44
43,69
1,34
92,91
80,57
75,42
90,21
74,19
63,32
91,60
83,96
40,36
39,96
66,48
43,78
76,55
86,27
91,55
21,29
4,65
21,32
3,97
29,20
89,21
74,89
71,95
13,81
42,37
31,7
94,59
8,59
48,72
67,94
15,37
1,30
45,5
98,19
87,2
56,67
12,23
88,61
52,45
44,42
14,63
50,35
53,11
86,14
38,20
42,22
98,57
10,28
87,13
90,81
53,55
89,34
47,78
41,29
54,6
56,18
74,99
97,93
3,56
48,27
40,18
3,45
26,84
4,89
84,29
13,12
43,31
59,18
85,60
50,29
89,92
20,3
49,51
91,29
22,9
71,70
88,57
56,65
2,40
17,68
43,2
60,36
97,82
53,29
8,95
7,40
55,73
61,66
33,76
76,13
49,50
67,71
96,51
11,97
22,91
8,87
80,59
90,42
62,54
3,16
99,32
2,84
34,71
39,24
55,81
68,88
15,68
5,15
18,39
38,59
37,92
61,62
41,32
31,77
52,48
10,66
16,83
72,12
35,37
79,17
63,72
13,5
39,91
13,3
100,14
6,93
26,70
5,19
29,68
65,32
2,67
65,38
32,85
22,34
60,1
3,50
32,7
91,26
15,45
93,50
55,6
94,29
30,9
71,33
1,46
68,46
94,83
78,93
88,49
12,55
30,41
87,74
76,89
80,52
21,44
96,44
33,81
2,26
29,58
7,10
52,57
81,9
49,11
11,55
74,1
62,78
76,26
56,91
75,10
45,54
69,48
51,70
82,51
90,86
26,73
22,22
18,66
25,16
37,86
24,52
80,1
4,74
20,17
47,3
47,72
70,36
25,92
51,68
34,38
12,51
5,15
22,62
59,98
5,58
67,82
72,6
71,9
15,54
52,39
43,72
25,10
5,51
57,57
48,46
56,27
5,27
91,31
80,76
73,62
45,69
33,100
80,52
18,76
96,65
40,83
47,80
1,14
64,51
6,17
94,28
69,14
53,99
70,91
43,17
100,48
87,31
63,42
49,6
31,97
59,66
94,87
1,86
40,49
46,89
31,69
36,51
75,92
77,52
46,5
85,13
53,38
25,88
99,70
91,40
41,75
96,67
27,59
76,17
32,13
2,56
76,72
27,56
36,59
90,38
90,48
78,70
36,24
48,58
2,40
21,98
94,51
74,88
46,63
44,6
27,93
57,57
65,26
39,86
7,10
67,9
60,66
66,52
77,52
82,82
35,19
80,47
42,14
90,69
97,10
79,71
64,50
98,20
98,30
25,33
41,1
7,79
13,89
73,78
67,100
14,74
48,77
40,93
28,96
12,22
93,20
5,62
71,9
32,83
7,53
32,9
13,76
27,46
99,23
52,74
59,10
56,7
19,17
45,98
48,94
89,41
59,1
71,70
31,83
82,40
75,8
90,46
14,89
36,69
21,72
12,1
3,78
97,35
67,67
51,31
12,32
11,58
30,18
15,88
68,40
67,18
57,88
74,75
82,65
26,12
93,93
10,39
80,35
28,1
44,13
64,94
48,31
22,63
22,3
4,13
4,41
81,80
12,67
62,91
27,13
71,37
11,31
16,62
89,84
36,76
54,87
46,34
24,63
14,54
91,24
14,94
17,80
20,94
65,58
22,88
60,14
11,51
90,23
48,50
16,40
74,92
4,37
10,13
30,73
77,37
37,63
11,55
46,93
61,13
36,97
5,100
9,78
57,63
88,77
5,45
78,1
34,90
17,16
69,3
67,93
79,1
1,85
87,70
84,78
69,75
13,19
36,46
87,38
18,84
3,54
80,86
96,71
3,10
87,11
21,48
34,44
3,77
10,61
67,27
24,57
60,83
76,70
89,28
53,66
38,62
46,100
78,36
33,68
10,43
27,11
35,63
51,28
75,4
30,15
25,45
98,3
99,32
48,6
12,52
6,29
28,35
72,31
84,30
85,71
37,10
61,6
11,16
94,63
43,96
34,66
52,14
61,27
93,19
88,87
79,89
73,96
49,83
85,16
51,28
83,24
6,20
38,59
49,42
92,30
7,43
67,69
93,67
64,94
14,64
94,20
100,10
81,76
75,95
75,35
78,1
9,24
41,75
80,46
8,10
76,66
19,74
62,46
51,6
60,78
10,35
5,81
12,69
34,29
38,83
82,84
74,76
78,62
98,97
23,86
5,14
76,70
32,1
85,98
48,2
35,84
40,69
8,91
5,82
54,15
29,85
11,91
60,51
24,23
3,93
34,85
53,58
18,92
87,35
48,87
36,62
81,99
74,81
64,8
23,12
83,74
68,94
66,64
77,54
27,94
85,21
79,67
88,53
79,64
42,31
72,11
39,1
42,78
44,47
30,16
43,54
100,44
49,36
18,42
26,18
64,37
23,51
39,25
70,9
77,90
92,42
32,79
30,75
84,62
9,86
2,78
22,78
92,8
9,9
58,66
49,85
68,16
98,23
44,13
69,1
18,76
11,76
24,68
7,27
42,47
93,62
60,42
78,6
80,41
63,88
82,16
60,20
74,68
48,51
29,81
35,34
80,71
31,14
72,34
30,52
69,13
3,10
32,70
66,75
75,58
60,45
49,72
60,57
2,37
65,25
96,37
