S_i,A_i
1,79
79,60
65,51
53,96
8,48
41,92
60,86
66,24
92,4
50,89
75,72
85,77
92,74
4,29
74,79
77,30
84,18
36,94
91,48
94,35
88,52
7,6
24,8
1,10
33,27
12,81
2,75
85,62
22,30
81,70
76,37
92,63
15,15
3,18
38,83
45,10
37,58
24,96
45,35
2,17
71,71
48,16
95,21
73,89
34,47
63,25
33,66
36,74
64,27
82,59
62,10
69,28
99,49
21,13
49,20
15,72
56,4
15,12
28,81
46,96
22,62
81,79
59,85
50,1
31,59
69,75
100,28
99,55
69,86
96,78
80,48
83,87
22,56
51,30
89,8
40,67
50,6
13,71
80,37
92,43
66,81
42,77
30,31
89,78
17,63
42,65
100,19
36,56
57,100
19,70
57,21
68,19
49,74
82,79
1,18
76,48
46,10
1,3
88,62
2,62
62,69
64,12
71,8
86,12
21,95
50,59
51,30
80,27
3,6
56,41
98,70
94,64
7,35
24,90
3,84
48,91
38,7
65,62
59,50
7,71
64,4
62,24
40,45
9,33
71,79
97,17
55,80
92,18
27,10
68,78
14,61
45,85
95,94
62,40
71,90
72,74
75,27
98,18
10,8
51,32
12,69
49,25
83,2
89,82
88,1
64,19
61,35
4,75
3,54
100,60
42,20
99,50
69,52
85,48
57,71
73,98
88,61
35,66
42,74
91,26
64,8
67,11
28,53
72,34
4,80
11,44
1,63
25,58
69,78
68,12
40,80
22,50
59,82
30,11
21,45
93,77
39,53
69,68
78,90
74,97
89,56
88,99
55,73
20,29
61,37
80,1
18,24
12,61
64,58
78,42
30,50
44,51
62,79
16,35
80,1
100,77
44,9
55,52
44,78
12,38
42,60
50,24
3,60
86,94
52,99
53,50
8,62
1,52
72,70
72,5
46,98
21,55
43,43
44,6
12,28
57,72
32,71
76,2
71,12
71,78
7,65
3,42
20,94
27,14
84,20
89,33
46,22
93,40
51,97
61,42
71,70
38,62
54,16
28,35
71,45
71,21
71,10
56,14
66,7
34,47
4,70
18,18
64,82
48,31
88,77
75,27
80,73
6,89
7,24
74,36
15,73
5,83
46,9
66,74
43,73
21,19
83,84
74,86
84,49
3,63
68,89
42,35
92,24
96,86
71,31
68,16
40,67
80,29
18,8
18,83
72,70
65,76
32,81
78,81
29,45
2,11
4,90
92,70
83,83
79,80
46,3
65,45
56,97
34,93
13,65
72,14
18,27
71,70
30,62
86,71
48,59
34,42
56,53
50,33
43,37
91,60
76,18
43,84
57,16
69,13
60,36
36,69
8,29
35,68
1,50
69,68
73,20
56,33
55,7
55,21
56,47
2,91
9,38
36,54
47,75
27,90
33,28
75,33
99,16
5,76
49,36
13,66
18,2
82,20
10,38
19,79
91,100
79,65
3,71
85,25
12,27
40,13
61,10
47,14
90,93
97,55
40,35
16,91
80,50
95,11
71,46
32,81
16,83
100,68
72,88
59,5
25,5
31,7
18,56
91,41
46,2
52,20
83,67
59,48
36,38
95,45
71,81
60,38
35,81
98,56
85,29
71,29
58,41
57,99
69,24
76,74
20,69
13,7
90,19
9,24
16,5
96,75
58,38
34,6
95,42
54,50
71,22
50,100
66,91
76,49
27,18
76,11
84,70
72,14
35,37
59,63
35,37
39,17
54,42
71,14
7,44
56,20
87,97
23,81
79,65
26,45
94,15
17,80
3,99
87,88
