S_i,A_i
5,63
49,38
50,53
13,19
17,63
49,6
65,70
46,74
88,35
36,10
20,91
62,6
79,89
26,12
48,8
89,57
34,19
40,64
90,34
68,2
25,3
35,68
65,8
92,25
70,70
73,50
81,52
90,70
64,68
25,45
61,92
32,64
10,64
37,96
97,28
27,56
37,88
63,88
54,45
20,89
90,96
1,19
7,15
42,48
21,42
5,69
93,92
87,4
11,40
6,66
14,91
67,26
39,100
44,54
47,96
51,46
15,44
30,85
25,39
9,90
69,2
38,19
63,87
25,50
36,19
65,92
78,64
37,6
46,30
55,46
11,63
66,6
36,48
5,89
64,77
19,76
32,32
26,66
92,8
67,86
50,5
9,26
40,18
92,36
19,32
5,53
63,88
29,24
43,48
44,53
22,5
17,57
35,79
55,12
92,26
29,45
43,98
81,54
23,90
81,100
70,25
67,1
59,63
56,77
27,8
88,72
60,39
39,65
95,91
38,2
58,76
22,100
47,88
96,9
39,70
88,15
40,43
50,1
35,78
81,40
87,10
84,60
9,2
77,31
30,8
98,53
69,66
19,74
32,2
82,81
61,46
3,48
1,79
80,4
18,42
49,55
95,52
8,54
38,45
62,41
11,33
46,77
30,61
30,77
89,68
15,76
23,53
52,27
56,44
99,9
33,95
65,20
7,92
35,11
11,62
90,57
77,7
70,79
64,35
9,65
5,30
69,63
55,33
39,70
58,82
66,52
54,77
76,62
91,66
47,9
39,14
42,97
27,54
41,92
42,43
79,52
98,73
50,49
83,96
8,61
71,37
72,100
14,85
20,57
31,38
40,44
45,67
67,8
76,40
65,28
19,85
31,76
46,88
92,25
1,82
62,65
99,6
96,96
46,52
33,61
93,28
53,85
5,32
24,53
22,36
59,56
4,6
72,77
94,89
78,10
100,95
29,61
14,34
34,6
83,50
77,43
1,99
41,8
61,51
100,53
78,100
92,12
20,37
38,77
35,69
45,96
2,64
71,92
9,74
45,52
94,94
27,88
27,36
88,94
60,77
65,65
91,36
60,35
16,80
65,89
33,46
76,72
20,92
56,60
36,80
72,59
41,53
6,31
13,67
40,38
65,81
50,72
24,25
28,4
78,30
60,13
36,47
5,76
61,28
67,57
59,11
52,63
39,47
97,15
25,84
67,53
63,9
100,48
96,91
64,64
70,54
48,2
59,81
91,13
37,51
77,22
94,69
38,99
38,7
48,71
33,49
32,88
17,54
62,54
97,71
42,88
71,65
73,97
40,64
52,81
84,84
12,13
61,14
58,15
65,26
88,68
52,78
13,64
39,13
63,2
39,58
22,67
89,77
28,24
75,29
64,55
74,100
70,28
97,3
57,68
79,84
37,20
77,17
83,10
7,90
10,64
79,30
36,2
95,81
91,3
81,13
81,59
56,69
12,67
53,54
52,82
50,78
43,49
14,61
87,94
23,91
86,92
48,22
31,14
73,56
1,97
89,80
51,30
74,60
62,78
26,87
17,72
88,73
79,23
16,55
59,77
33,7
67,88
51,48
54,37
59,93
78,6
92,56
55,6
74,46
67,47
17,54
91,97
14,98
97,26
32,86
52,21
78,37
46,100
91,48
5,68
36,43
10,63
64,57
98,57
21,52
94,35
38,79
6,14
10,99
46,24
22,4
19,29
66,29
43,90
2,71
37,4
65,76
75,81
89,7
42,60
71,28
68,12
77,71
54,9
4,4
30,97
42,55
36,93
84,67
91,90
34,19
95,15
99,30
21,2
1,29
60,36
88,92
61,80
22,7
57,66
70,79
15,40
46,76
38,65
7,10
22,59
72,97
57,22
67,34
22,100
5,1
66,69
27,89
23,80
86,49
87,62
22,96
28,69
31,6
4,23
91,24
19,37
16,78
70,96
47,47
6,72
6,65
45,51
3,9
81,63
40,83
76,88
4,40
77,1
16,73
74,69
23,69
3,49
59,83
17,22
57,62
82,33
13,23
44,90
12,33
100,18
14,79
52,6
19,7
87,80
54,91
98,9
90,78
45,22
53,55
27,94
15,78
42,4
56,66
56,3
45,73
54,47
29,46
4,17
30,39
52,40
29,78
98,11
6,34
60,28
99,4
38,71
100,14
42,57
55,81
25,20
17,40
20,38
12,6
64,47
39,50
91,27
43,93
74,42
91,100
88,54
6,96
99,94
80,61
73,12
85,43
91,94
47,68
51,24
40,37
52,87
17,34
6,11
1,91
13,40
81,11
45,72
89,80
97,54
73,21
74,22
27,34
57,86
33,75
95,73
45,42
19,30
55,29
94,33
74,29
58,85
83,23
19,12
11,92
83,69
100,31
79,55
41,11
95,98
14,94
19,60
46,25
84,11
20,41
67,72
39,99
32,76
79,42
4,39
6,67
25,77
4,31
45,20
50,45
67,89
72,63
56,41
50,37
55,37
45,81
54,34
33,32
37,89
20,23
47,97
39,72
85,16
73,37
53,66
91,66
99,54
86,60
76,61
37,27
100,67
74,91
45,28
100,91
25,56
89,84
73,1
76,76
3,24
13,75
67,93
35,84
67,19
16,44
21,84
92,47
2,66
3,27
8,91
5,91
71,98
67,27
54,36
16,89
30,26
92,52
50,53
79,19
88,12
67,79
22,18
63,18
22,71
50,18
86,72
61,35
66,35
14,6
55,68
28,3
17,78
12,39
8,26
5,53
95,43
19,47
50,85
2,31
33,53
4,79
20,98
39,17
89,19
64,33
36,67
62,36
13,12
40,4
21,32
87,85
3,95
41,8
74,83
96,23
10,93
84,61
90,8
50,53
77,56
75,51
21,92
86,60
5,69
11,6
56,1
53,67
27,62
28,4
71,16
42,15
44,59
72,76
62,53
8,3
87,30
24,25
32,91
8,85
43,32
31,55
33,64
87,4
32,65
40,60
10,29
59,11
32,49
11,56
80,68
68,54
63,77
4,51
28,73
91,52
37,54
29,35
57,34
89,69
10,100
73,24
60,75
29,12
59,29
17,64
18,36
17,51
69,57
44,55
21,70
90,75
13,78
64,27
68,3
59,57
61,43
76,99
61,30
61,31
35,86
