S_i,A_i
60,3
29,21
28,20
24,44
39,97
40,32
1,39
77,80
23,18
86,56
41,5
17,24
88,88
5,83
68,74
64,10
65,100
69,84
33,52
31,71
77,53
30,48
28,95
14,84
86,4
66,49
71,54
77,60
94,4
21,63
35,55
63,9
81,28
47,13
65,67
89,62
42,1
31,87
95,15
43,49
35,27
90,33
82,28
11,54
58,39
90,15
42,54
12,69
52,85
77,29
33,67
46,16
57,46
27,81
56,34
98,73
36,25
31,80
69,56
23,1
7,15
56,62
18,92
50,25
76,57
42,69
29,3
15,35
42,88
35,33
10,81
71,96
60,64
18,51
58,71
26,84
96,85
99,76
29,40
1,51
29,45
33,51
53,48
18,90
63,18
39,19
8,68
96,26
67,12
87,5
88,55
96,34
37,98
44,61
97,29
97,75
60,75
40,19
29,14
89,37
47,61
34,47
21,20
69,61
17,51
31,26
71,36
5,18
43,61
98,24
62,85
40,48
85,38
61,85
82,98
13,83
34,13
80,17
50,69
80,1
85,51
75,58
21,71
37,26
4,26
84,23
25,61
46,96
29,77
68,58
24,66
89,37
29,66
1,41
17,95
48,90
52,50
20,74
28,65
42,46
62,47
71,90
57,8
89,23
52,70
3,8
65,32
37,33
29,74
86,33
3,11
23,61
33,95
1,79
24,29
31,11
70,32
53,65
33,5
76,45
41,59
78,80
100,6
89,77
66,49
66,84
80,52
82,30
82,30
23,16
54,45
78,54
32,97
46,83
64,12
1,72
4,6
29,4
36,63
3,91
29,36
94,30
56,80
15,39
18,98
72,27
92,45
38,62
84,32
76,96
85,9
40,37
64,25
90,47
63,48
90,21
54,64
93,11
53,42
90,73
55,92
99,46
70,32
10,25
44,50
94,20
79,20
53,22
21,56
79,70
58,33
17,14
18,91
80,86
65,99
33,6
19,11
41,85
51,7
92,16
24,49
85,74
31,19
51,97
47,77
21,71
46,58
8,98
8,53
44,81
97,60
30,68
77,67
74,56
41,1
84,30
47,61
9,84
27,55
32,100
70,95
85,18
83,46
99,31
26,18
19,59
64,69
21,74
38,14
21,63
78,77
74,62
40,81
92,68
38,4
54,13
70,89
90,86
32,88
67,69
21,56
70,57
79,36
65,29
82,88
9,23
59,82
83,85
59,16
52,34
79,13
88,54
29,62
29,19
60,80
91,98
79,18
97,6
41,8
11,5
29,6
83,98
55,89
32,83
94,23
18,33
41,19
81,87
99,29
34,60
61,4
49,78
100,98
76,44
55,42
32,53
51,41
91,83
41,29
21,25
36,47
53,68
55,29
81,24
80,60
9,8
65,44
44,39
21,8
12,35
98,29
51,91
19,31
90,98
67,48
27,60
14,41
63,14
55,78
83,69
61,91
88,44
43,59
72,64
15,46
67,20
34,96
98,85
37,57
12,26
76,89
22,34
2,78
80,85
95,11
33,58
94,6
19,17
55,56
40,33
32,76
97,77
100,87
9,70
59,12
57,35
63,70
48,47
27,3
76,95
87,52
66,67
14,5
6,72
94,55
59,61
62,15
36,95
37,99
78,70
7,64
86,91
97,71
1,39
3,91
67,8
68,51
4,27
87,1
92,34
8,90
65,46
61,9
25,86
29,62
44,30
79,13
35,6
79,9
58,53
41,58
71,85
56,70
46,11
45,80
84,45
37,38
54,73
57,7
8,8
78,23
3,39
50,2
21,52
11,37
60,99
50,19
67,55
27,87
12,72
19,1
25,26
43,46
89,23
31,13
58,39
78,6
87,84
67,48
24,60
68,32
28,14
79,27
52,60
45,87
34,91
25,73
38,42
7,51
55,96
16,9
69,8
47,67
94,24
15,82
80,98
2,77
81,35
36,67
31,14
38,72
81,19
89,87
89,38
5,7
61,67
98,15
15,87
39,72
54,96
72,39
71,60
100,100
22,75
47,58
70,33
84,95
14,66
69,81
35,60
66,23
67,84
79,41
30,24
90,10
4,59
88,16
60,30
76,57
14,20
46,9
23,1
16,28
7,1
32,89
100,36
33,56
23,29
26,99
79,87
57,82
65,18
4,26
30,38
98,6
44,36
47,41
38,20
55,45
87,88
74,55
75,84
27,89
76,58
61,68
95,4
87,59
62,29
7,35
84,20
11,51
55,19
70,94
63,64
30,10
56,35
86,17
31,32
61,25
63,81
70,8
97,36
36,62
83,78
28,45
98,7
54,57
26,34
61,15
53,97
61,79
35,62
17,53
20,41
3,79
5,93
99,22
69,40
42,74
33,22
20,40
79,20
6,78
45,20
18,84
34,99
98,58
53,71
44,21
83,33
38,33
65,58
72,57
75,96
17,76
97,17
85,11
13,95
68,71
28,24
59,82
28,42
5,21
39,50
65,93
38,60
39,91
7,90
58,82
7,19
51,65
87,7
78,4
72,31
13,74
57,64
34,26
26,20
9,85
43,50
89,97
57,89
1,93
76,25
46,7
37,70
9,100
48,52
9,64
100,97
52,35
38,82
38,15
4,54
40,12
73,40
84,49
17,57
51,81
93,78
82,10
23,44
76,71
9,12
34,47
8,67
18,21
28,54
19,64
96,67
36,44
64,7
96,57
58,6
8,71
55,35
28,97
41,7
73,74
2,57
17,86
72,66
71,74
88,81
84,42
85,96
96,62
26,69
79,61
79,96
58,65
63,73
4,6
37,96
20,25
2,23
98,3
65,68
82,22
20,44
9,86
13,26
86,38
17,70
94,50
28,45
87,62
38,36
56,47
20,12
42,55
25,50
81,36
23,63
54,74
98,86
20,85
40,43
79,71
1,87
32,86
96,16
84,27
69,64
87,66
21,4
55,66
69,62
100,98
67,73
33,5
60,88
50,52
89,48
99,64
32,25
43,38
87,100
49,70
75,89
22,43
27,13
89,63
26,93
91,56
99,42
64,15
64,85
11,20
83,81
43,10
2,46
14,57
64,19
25,39
9,38
69,1
43,72
45,72
3,46
44,35
46,70
43,71
15,27
10,69
60,46
11,65
24,72
27,35
91,92
27,53
63,40
21,12
38,71
16,59
61,46
24,52
19,52
20,81
36,43
45,9
67,32
40,96
51,83
57,14
81,36
1,1
21,95
16,1
3,72
10,39
27,19
52,19
46,67
32,89
90,58
71,27
28,79
80,53
47,100
9,48
62,81
55,99
68,67
71,82
58,73
67,96
52,23
23,82
94,21
5,92
30,52
29,94
16,54
6,82
33,48
49,47
11,60
98,59
89,98
82,37
11,1
43,93
17,96
50,94
50,8
100,55
47,90
4,20
49,42
79,1
26,94
20,1
56,39
4,79
56,82
16,46
46,80
77,39
89,58
34,64
92,89
81,41
83,90
14,36
53,68
64,53
52,3
80,3
72,10
16,27
90,17
24,60
63,11
6,99
49,22
65,46
74,30
67,42
75,79
88,35
14,83
69,40
16,97
36,18
14,16
20,80
51,78
26,56
13,10
47,29
42,97
38,14
84,68
60,49
54,61
25,64
94,27
97,100
89,43
47,86
86,19
40,59
1,32
97,79
68,72
72,58
32,32
51,72
96,94
84,33
72,10
40,51
96,72
99,100
52,1
42,74
69,35
37,22
50,17
77,72
29,90
68,98
68,35
87,49
84,17
57,34
57,78
44,30
30,72
8,91
95,95
40,82
64,80
87,75
71,89
61,15
5,55
84,6
66,62
18,47
61,94
76,63
80,85
69,43
70,97
43,99
66,12
25,99
63,4
26,50
68,8
7,43
41,28
47,98
2,5
26,73
85,27
36,9
4,82
71,17
22,56
20,57
79,73
86,75
37,85
56,64
38,20
92,35
61,40
22,60
75,83
43,31
59,35
52,92
53,58
59,24
12,14
55,66
18,71
7,12
71,31
68,74
22,84
77,11
86,75
29,100
61,45
16,53
21,6
38,40
30,44
13,65
90,12
95,83
18,93
48,22
87,29
22,4
59,29
17,15
10,66
10,21
16,17
80,16
35,89
18,86
46,87
3,4
98,42
86,37
24,25
82,57
53,46
22,23
74,40
57,30
81,17
18,61
41,31
15,62
9,37
70,61
23,52
52,29
93,52
16,98
10,24
94,27
91,96
17,45
13,83
5,87
17,50
53,76
59,85
1,66
69,26
51,66
89,94
84,94
32,11
6,89
98,6
76,79
57,67
45,32
15,17
2,11
33,90
81,54
48,67
54,95
32,24
63,58
59,95
20,7
17,94
54,88
78,41
58,74
57,80
83,86
68,34
53,65
34,77
79,44
60,36
100,60
35,76
23,35
10,34
67,74
26,86
25,32
66,75
19,72
83,28
77,19
16,68
81,8
73,74
27,96
10,68
32,33
61,62
23,47
79,18
85,48
51,11
94,60
4,38
82,87
6,27
27,60
41,89
60,65
32,89
33,21
46,100
16,78
46,31
60,96
90,45
97,95
62,21
19,60
52,48
27,62
61,84
89,36
80,99
98,39
80,46
46,36
12,81
63,25
29,14
67,64
84,43
61,67
55,94
38,91
30,95
80,29
79,32
86,66
19,37
76,85
11,9
75,57
50,24
9,13
69,47
85,32
10,35
81,61
100,45
86,92
37,82
98,39
8,6
4,26
39,20
78,32
9,66
80,75
38,49
75,45
85,44
13,21
95,7
38,62
40,89
23,52
63,45
11,74
66,2
6,92
64,13
56,80
16,45
6,49
