S_i,A_i
15,20
28,94
90,44
79,2
65,48
50,18
37,23
69,71
91,91
90,20
48,26
91,51
70,36
31,3
8,10
92,88
31,76
71,35
1,2
24,53
47,76
91,86
78,57
10,12
81,43
94,43
75,78
36,29
61,84
62,78
32,97
74,89
52,6
15,87
97,6
30,60
77,65
22,62
80,9
34,92
49,10
96,35
35,56
45,37
21,25
87,76
65,70
91,62
63,65
61,87
5,79
16,8
54,93
5,57
83,75
42,72
79,26
40,7
93,86
3,61
40,24
94,84
3,31
65,53
70,24
72,55
11,32
20,86
88,79
42,53
19,52
28,1
78,36
21,31
4,73
48,4
32,54
74,64
5,44
75,75
49,3
50,85
90,69
33,9
91,7
25,22
42,27
66,63
33,88
1,4
33,95
47,75
74,94
21,84
96,6
18,60
10,68
78,51
28,40
95,61
52,24
67,60
83,9
83,77
95,7
4,52
55,92
66,48
14,15
81,66
62,96
88,38
91,65
38,96
90,93
35,90
63,71
90,3
4,78
63,28
91,36
74,49
93,58
32,71
37,17
70,35
10,4
7,6
79,31
7,53
100,97
1,66
91,41
18,92
8,59
55,61
76,49
58,26
9,99
22,42
3,45
5,20
73,18
47,95
46,79
86,29
52,42
61,31
1,7
20,34
47,90
95,95
85,49
23,74
58,27
33,45
25,24
28,78
89,62
71,3
18,58
36,14
7,79
67,5
88,21
41,71
5,87
39,90
67,47
86,63
94,58
77,35
79,13
19,46
14,62
58,20
7,12
90,99
22,53
2,54
66,35
83,58
7,20
35,42
22,25
5,23
60,46
24,65
26,58
78,72
43,52
68,68
14,32
95,82
64,67
20,24
45,23
51,38
35,69
56,45
12,17
53,14
26,81
7,87
51,93
27,44
61,63
76,65
58,31
20,18
29,66
69,52
12,49
95,6
90,87
93,94
34,1
82,70
79,84
39,100
23,5
54,4
54,28
82,73
62,38
97,88
45,93
58,85
66,70
50,77
37,78
92,3
28,10
89,28
56,58
50,94
46,41
34,97
15,20
4,94
90,27
100,11
31,17
89,43
46,64
92,18
35,52
69,75
66,10
11,31
51,52
23,83
54,14
49,84
55,47
34,33
44,90
58,74
95,14
34,25
86,59
3,90
20,93
61,84
82,86
75,5
45,75
6,65
37,87
93,4
60,34
61,56
2,15
49,16
26,54
42,72
60,43
75,76
88,65
68,65
80,62
16,94
40,30
75,31
50,47
43,70
49,73
81,10
5,95
63,92
20,26
80,20
30,7
25,41
83,72
71,96
89,43
58,96
49,33
79,78
71,2
93,15
46,19
40,77
22,70
22,65
95,78
85,62
33,72
45,74
3,98
67,11
96,33
74,87
91,6
48,15
47,95
11,32
90,45
40,60
4,45
2,94
78,12
19,97
7,78
79,51
26,51
88,31
97,5
30,98
49,32
16,14
64,25
90,94
82,32
35,68
61,36
29,76
98,17
5,87
9,53
91,41
73,3
65,41
56,58
9,67
89,30
74,67
32,53
22,41
73,27
53,21
27,57
20,57
70,39
60,93
56,38
3,88
70,30
82,48
36,95
19,87
36,60
72,78
96,81
2,63
51,79
15,17
22,41
95,7
98,71
27,35
27,4
68,42
29,25
58,68
66,14
27,69
41,56
87,90
80,9
6,90
80,73
88,64
23,7
39,65
21,90
90,46
100,93
59,77
60,49
19,9
85,36
71,41
42,32
95,54
74,32
89,75
91,95
39,5
86,80
67,25
77,86
96,43
98,94
44,97
77,6
52,75
86,55
12,21
26,49
89,45
28,26
20,97
9,74
10,50
98,26
75,6
92,49
2,60
56,61
34,81
24,15
77,54
52,72
25,30
44,86
76,88
55,64
15,85
17,86
53,36
71,16
45,25
92,51
34,91
79,78
21,20
31,65
92,64
89,78
47,84
60,35
17,93
30,37
12,38
55,55
49,4
6,82
90,13
35,100
51,87
18,84
19,74
79,17
90,43
26,35
2,96
26,54
38,64
68,72
22,64
62,95
24,97
19,56
32,18
46,32
52,9
92,55
48,33
80,50
31,22
36,61
5,94
6,24
25,32
45,64
54,36
22,29
13,36
88,93
54,42
83,29
67,48
9,76
47,3
71,36
86,47
46,43
8,96
78,94
34,23
92,44
31,31
32,68
37,19
38,29
95,72
6,13
51,51
77,39
45,55
27,62
32,78
21,28
13,79
52,88
31,27
88,20
98,4
75,16
65,28
88,67
91,10
94,42
42,95
8,39
97,57
8,15
84,94
73,57
63,7
27,53
20,68
23,60
28,11
43,80
36,89
54,58
51,5
44,92
33,78
21,84
59,83
58,8
56,35
73,74
52,78
89,44
22,82
94,79
69,79
92,80
17,47
53,71
8,59
37,93
60,86
7,96
73,94
28,45
55,96
95,31
69,78
56,90
4,29
57,13
34,62
1,75
89,23
19,69
16,13
38,64
81,80
7,3
91,26
25,57
27,15
25,6
50,59
29,42
38,16
94,81
54,43
85,15
86,10
93,22
7,96
22,77
87,18
46,99
38,10
53,81
46,99
