S_i,A_i
80,65
53,56
36,37
78,54
22,71
8,33
49,37
37,99
3,39
81,1
93,14
1,26
12,6
1,98
31,67
50,78
46,6
1,78
26,8
93,78
64,68
23,89
2,7
26,77
60,94
83,86
42,49
89,1
57,35
36,26
5,42
3,65
98,15
7,76
67,35
75,63
86,48
42,48
89,66
96,69
83,69
88,42
15,44
89,58
33,69
88,1
63,20
21,32
8,44
100,60
99,72
59,38
10,55
93,92
39,63
81,27
44,4
49,15
37,89
67,99
26,40
92,6
34,59
69,92
35,22
8,58
97,14
2,17
80,19
27,96
27,76
81,39
41,35
42,53
42,71
16,94
84,96
99,64
34,75
18,39
75,7
73,39
95,39
7,28
89,51
69,41
37,15
81,12
17,52
61,55
76,98
8,38
83,18
54,81
70,7
17,12
87,5
66,81
92,17
89,49
83,38
73,43
90,94
78,90
85,7
72,90
32,10
81,31
79,100
71,22
2,24
24,77
43,7
60,92
50,60
66,90
6,57
45,75
13,74
48,40
85,19
96,36
14,98
51,97
28,84
82,71
40,34
70,77
41,10
42,57
63,88
66,67
92,89
62,98
16,13
4,94
35,66
97,49
53,64
40,67
30,88
30,96
28,79
25,15
22,92
24,76
92,6
96,33
81,54
50,25
22,82
72,3
74,44
73,78
47,83
27,74
85,1
5,43
100,99
15,51
49,28
65,31
99,51
54,85
24,29
55,87
94,75
100,94
94,79
84,68
39,13
31,53
88,62
41,79
81,31
71,21
6,57
50,45
67,30
70,22
30,55
69,38
63,62
32,87
62,17
81,9
17,8
92,14
28,63
76,13
31,90
64,76
66,21
23,12
32,100
32,76
51,25
43,33
81,16
27,2
72,43
22,98
72,60
97,24
35,60
50,83
19,43
79,11
32,29
46,30
59,91
47,62
30,45
39,11
52,88
17,53
33,51
22,68
33,89
5,92
96,31
25,3
91,98
60,65
78,43
37,66
37,30
2,46
38,78
37,19
9,22
16,96
86,51
29,42
89,17
55,44
69,80
1,22
88,71
35,63
92,48
36,98
45,30
28,20
63,75
15,15
42,35
19,42
100,97
53,36
55,54
53,93
42,39
39,9
94,100
28,67
78,52
68,87
36,20
89,29
83,87
78,98
98,65
57,38
4,63
86,94
73,33
5,11
58,56
3,73
17,7
33,67
43,52
12,98
20,35
51,1
4,72
6,97
16,8
11,57
46,73
66,86
91,51
28,66
41,89
11,29
35,88
60,41
44,94
8,41
17,39
64,54
71,57
6,49
35,37
57,60
1,98
63,5
51,86
81,33
87,41
51,70
25,76
61,89
93,67
98,100
70,21
61,79
11,96
6,81
9,13
51,25
45,81
12,95
100,16
6,66
19,1
4,60
34,68
79,56
74,48
4,74
80,48
47,7
94,41
36,34
41,36
24,54
34,9
3,14
2,51
76,64
55,25
4,70
63,71
2,78
1,53
62,99
43,79
67,96
17,17
86,95
60,29
44,11
91,96
72,74
8,43
27,23
90,30
17,83
44,45
64,52
47,36
38,78
98,8
46,97
21,67
31,92
79,68
52,93
95,50
78,98
66,31
35,23
99,71
42,45
92,66
45,89
83,51
84,71
36,92
72,45
55,4
38,12
13,27
72,21
22,63
71,45
46,68
94,39
60,13
63,35
97,31
9,7
78,83
4,82
67,92
22,49
12,92
95,26
80,81
9,60
54,92
64,15
46,83
37,77
74,24
98,82
88,79
99,8
19,27
67,17
23,1
86,64
87,91
23,28
13,20
58,23
74,6
8,2
68,28
31,19
74,74
51,72
23,69
39,89
43,20
43,39
68,64
98,44
81,40
72,100
25,45
57,1
83,53
48,57
94,76
11,31
90,11
5,31
3,94
97,51
23,5
24,57
51,13
61,66
94,63
89,71
14,18
26,32
79,15
48,21
72,51
22,81
4,50
54,4
52,30
34,89
75,68
94,57
60,73
12,57
46,78
52,74
75,37
87,88
18,30
25,11
8,95
81,81
48,45
21,97
26,9
33,51
12,29
12,74
1,94
85,83
62,60
42,3
97,30
90,41
64,47
5,1
74,24
51,59
86,52
78,49
86,25
16,48
88,54
95,20
64,61
48,29
5,15
94,58
47,41
46,10
91,28
68,5
42,100
22,44
96,61
76,32
56,44
75,38
11,78
11,88
13,30
77,62
20,95
23,32
57,14
88,35
70,98
56,79
86,86
97,91
27,24
28,13
15,8
10,85
68,56
96,11
19,36
13,72
18,96
38,30
51,93
98,60
62,1
11,76
16,64
52,84
63,80
53,14
45,37
13,26
21,66
14,53
52,53
51,100
33,64
26,71
4,18
1,97
73,62
85,40
3,53
36,9
5,92
54,100
30,12
69,75
57,39
61,1
26,58
31,31
88,76
47,99
5,44
93,7
47,5
81,21
71,2
68,69
70,71
91,26
85,8
43,63
45,13
85,99
67,64
32,38
96,14
58,18
47,81
40,75
28,20
4,16
10,14
87,9
82,20
13,74
25,62
38,33
15,79
18,96
65,62
99,54
66,24
36,86
84,81
40,98
31,29
12,55
50,82
65,89
84,15
75,39
89,10
22,34
68,55
25,21
79,71
13,65
46,67
29,91
31,96
20,2
95,31
32,84
9,38
69,98
91,9
47,48
73,97
67,53
76,43
64,8
59,74
93,21
44,69
87,47
98,9
64,18
22,58
37,27
48,86
62,30
29,57
75,5
3,49
41,86
37,82
5,73
9,52
43,4
27,85
26,89
30,69
59,55
46,22
100,38
75,28
62,7
35,78
91,86
90,53
93,59
55,90
91,2
92,28
2,87
70,27
96,55
60,23
57,94
9,1
14,22
47,52
79,54
60,25
96,61
26,49
2,25
57,33
79,75
85,99
97,21
34,29
100,93
99,68
12,52
34,29
28,31
95,99
37,27
53,80
31,61
66,43
67,15
100,35
27,68
33,26
81,80
30,21
50,48
31,91
50,67
61,84
88,62
56,94
36,15
29,65
72,49
95,31
36,56
21,29
75,97
24,81
64,35
27,3
96,97
33,71
81,54
38,13
20,42
1,72
100,69
73,61
67,38
75,30
17,68
5,2
75,42
14,55
69,79
45,59
4,95
2,70
93,14
45,91
12,73
74,99
10,75
7,54
81,53
44,88
45,52
96,63
94,83
48,67
79,8
33,33
43,55
42,81
20,74
25,42
77,2
27,42
83,37
2,54
94,79
88,37
66,19
84,88
25,13
20,32
96,95
71,3
48,100
44,12
5,98
8,18
88,97
27,41
97,5
52,79
59,97
94,39
80,84
80,33
89,68
85,19
1,86
4,71
22,34
74,29
19,59
3,80
35,5
46,31
51,67
6,78
26,4
23,6
72,100
16,51
26,30
88,50
52,6
19,7
94,13
35,94
56,21
10,56
68,56
15,38
14,27
52,35
55,70
12,3
18,43
90,73
20,77
5,29
66,3
76,39
68,14
74,41
36,71
63,85
81,89
64,69
38,87
99,32
31,8
43,88
57,95
79,77
29,48
55,8
53,47
32,9
27,77
49,91
4,86
47,18
72,46
21,38
77,31
100,87
60,90
58,42
79,33
8,25
73,3
40,16
13,6
14,22
40,17
88,61
13,37
18,49
8,55
69,100
83,70
37,71
98,83
39,25
40,88
35,22
51,5
17,99
70,12
62,63
74,94
93,19
22,27
39,89
81,81
41,74
24,26
34,38
57,53
43,100
26,39
42,40
86,45
58,7
92,61
54,44
14,15
88,53
42,19
12,11
15,82
67,72
28,38
77,100
98,48
62,16
52,9
59,26
13,62
24,8
84,69
42,29
16,42
14,54
23,5
29,54
37,45
68,14
17,12
41,50
78,51
65,19
76,52
83,50
36,59
74,21
42,33
62,46
71,1
35,10
38,93
43,91
66,83
11,74
69,13
4,36
67,53
49,42
65,45
53,58
19,58
53,77
29,82
67,2
74,38
21,57
26,17
61,4
49,79
37,46
16,40
52,49
72,57
73,42
83,77
16,92
47,79
80,40
28,98
96,49
26,86
23,45
41,52
23,38
64,70
99,35
52,29
33,76
82,26
48,28
72,63
31,51
77,75
17,62
70,80
19,39
51,74
28,37
68,93
93,12
61,77
46,4
70,80
73,92
70,84
18,12
43,20
78,78
61,65
6,84
80,96
35,52
48,66
91,25
62,83
73,73
93,74
16,66
73,53
57,16
12,13
80,87
72,49
90,17
95,54
27,62
62,20
64,65
16,44
28,78
75,92
78,20
22,63
98,62
63,76
67,2
7,53
75,55
76,13
3,59
79,61
3,79
95,55
78,86
95,62
83,2
10,71
41,28
30,86
35,83
50,71
81,16
14,25
3,16
64,58
26,42
69,71
40,89
82,86
28,78
100,38
57,93
38,45
39,48
41,64
20,2
7,34
93,3
100,17
79,23
41,46
72,16
19,54
66,18
16,69
63,74
96,98
91,20
44,39
81,10
84,21
5,40
5,32
13,87
4,52
65,31
16,79
61,96
59,87
41,44
21,13
47,78
18,97
87,34
33,86
62,41
89,20
84,29
27,9
17,79
58,66
37,9
7,5
2,66
32,25
69,63
14,2
4,19
15,81
4,13
22,100
38,68
35,19
12,21
23,84
61,56
54,65
85,67
74,86
96,9
97,22
100,11
52,66
40,49
40,63
29,30
6,38
14,23
39,86
91,90
35,2
77,19
19,67
36,68
22,30
80,59
43,53
20,100
15,45
11,15
56,38
77,25
53,93
40,33
94,63
57,35
97,80
26,54
70,45
23,82
44,67
84,99
91,17
18,48
52,42
40,46
34,65
87,36
20,21
43,2
89,40
49,97
5,77
64,17
99,29
50,37
24,38
21,87
38,99
13,41
29,4
25,37
37,75
49,99
27,80
60,18
62,72
3,10
64,9
62,29
47,56
35,85
98,40
54,9
33,100
14,82
56,83
98,47
44,100
21,19
6,48
84,98
99,94
61,59
80,4
70,23
62,93
61,29
68,10
11,65
95,27
42,91
24,79
54,62
23,79
30,95
49,9
34,2
3,22
97,6
28,30
8,19
26,62
78,20
90,79
61,55
70,34
80,25
19,2
51,28
50,15
25,45
27,85
89,36
82,23
69,88
50,73
64,16
8,28
7,95
85,63
61,43
39,48
25,54
94,17
51,66
78,89
18,82
97,77
56,54
98,94
25,40
79,53
95,64
22,71
30,79
89,74
8,94
82,31
93,40
65,7
29,72
21,50
51,3
79,89
27,54
7,1
40,63
5,56
23,73
63,90
48,8
60,87
20,59
91,67
18,35
25,33
99,75
39,67
47,54
6,12
11,6
80,7
16,79
56,93
6,23
57,30
64,27
75,88
36,71
24,3
18,76
25,85
4,42
46,2
8,62
27,57
5,17
70,7
100,75
33,65
50,49
98,24
36,100
48,18
76,14
68,45
26,88
60,46
78,3
20,92
19,96
89,73
13,53
58,85
25,52
23,97
30,84
45,6
53,19
40,37
83,26
93,21
97,77
22,65
80,73
50,44
88,94
77,36
100,61
36,26
33,97
66,57
100,34
34,40
83,48
44,90
18,2
23,54
24,67
34,50
62,14
56,3
15,96
20,64
57,79
71,34
92,43
52,35
49,13
91,79
40,11
30,54
75,47
38,97
6,33
17,37
59,50
46,44
89,91
52,51
91,92
4,89
100,13
65,87
14,22
99,52
17,50
53,76
50,13
96,29
62,46
19,73
7,93
2,32
73,71
66,15
30,1
89,47
51,32
45,49
98,24
15,33
9,91
15,51
31,37
97,36
56,77
2,54
81,64
76,76
87,73
54,63
40,69
89,42
39,57
11,90
59,55
84,22
36,67
59,9
59,10
91,71
13,36
96,74
19,13
29,10
96,32
49,29
30,83
87,27
59,53
25,34
74,83
7,23
89,65
47,85
31,6
55,70
73,94
38,4
24,81
88,57
95,67
67,46
46,40
69,35
15,28
77,20
81,15
56,39
19,83
41,98
36,76
25,33
94,32
96,71
13,47
65,10
50,65
95,66
29,91
42,4
3,14
24,72
9,11
79,90
16,27
70,83
82,70
21,58
71,93
19,52
5,49
9,3
28,18
74,62
3,11
58,63
5,90
91,72
100,4
1,17
33,38
73,58
76,1
96,35
54,21
10,89
18,73
91,56
36,31
12,52
77,65
87,49
11,12
82,93
77,5
65,96
24,89
4,49
6,77
59,78
94,55
31,57
39,57
6,89
11,81
66,82
23,93
54,49
91,40
22,33
85,69
36,52
61,15
39,69
3,12
61,4
78,6
61,13
39,91
75,9
85,63
20,22
5,44
94,66
13,57
57,55
31,40
17,37
83,49
47,63
99,14
47,22
43,85
79,43
20,47
77,66
80,40
1,29
75,91
38,74
15,39
59,58
42,68
18,33
2,50
37,33
58,41
79,42
66,19
14,84
34,21
95,25
78,33
56,96
44,30
98,58
51,33
70,6
66,22
86,63
25,41
27,81
37,1
83,30
12,25
30,5
83,20
21,80
27,58
78,10
55,50
66,40
39,35
52,55
87,40
95,100
74,1
40,54
48,83
67,85
25,88
58,68
40,8
33,20
20,10
5,22
58,26
19,15
80,83
10,67
1,89
100,60
26,72
68,97
38,63
28,33
98,90
82,7
13,80
24,29
8,11
62,44
33,64
15,9
13,23
73,18
14,3
74,78
51,68
64,8
14,65
8,20
85,79
34,44
58,81
76,77
82,15
28,28
80,10
27,95
40,49
74,28
33,100
46,46
98,88
39,52
57,55
84,90
63,78
82,1
43,15
43,82
47,47
76,26
79,86
28,87
26,37
54,26
1,43
73,37
99,72
96,93
79,50
67,73
58,93
81,23
27,94
96,37
75,87
41,50
64,47
11,91
28,27
66,49
8,24
59,17
39,57
36,72
71,31
4,18
22,38
62,80
96,22
10,72
51,56
79,6
91,48
43,94
99,74
93,90
23,4
44,42
55,12
62,14
93,33
32,76
2,34
35,73
74,14
17,83
76,79
46,7
98,41
11,10
15,36
88,33
71,28
98,95
36,27
24,42
89,44
57,82
6,53
74,14
86,71
76,72
80,80
19,66
7,19
96,63
94,8
17,46
2,76
2,3
25,94
97,83
48,41
45,48
86,34
50,82
14,2
58,73
46,69
62,66
96,87
84,67
43,4
94,20
26,47
80,2
31,64
85,73
90,96
89,26
37,67
10,67
56,44
8,5
87,99
70,81
20,75
29,18
86,3
31,39
47,60
77,2
81,27
10,3
89,15
93,3
80,27
43,9
5,91
68,66
89,18
43,64
6,44
31,55
26,40
6,85
5,25
22,47
29,16
20,88
48,84
12,37
40,32
5,36
81,84
25,66
51,52
19,93
83,36
62,38
22,55
7,94
71,41
69,79
52,60
27,29
40,53
76,43
29,45
27,88
35,38
30,74
91,59
