S_i,A_i
31,18
100,78
41,89
22,30
40,11
85,43
21,55
34,68
97,20
3,2
4,89
14,90
30,3
83,69
84,84
25,42
84,58
66,72
37,79
46,87
37,55
66,95
19,54
59,9
92,29
25,18
27,71
49,65
16,90
51,61
74,74
46,91
98,53
7,53
92,81
1,96
88,69
5,2
90,48
76,36
100,12
13,12
26,51
73,54
64,22
87,27
71,46
46,68
35,55
41,65
88,70
35,40
76,73
29,41
93,75
68,97
96,53
23,54
19,73
66,9
55,71
31,20
50,68
86,13
73,78
75,8
51,48
99,79
12,83
14,97
50,17
86,85
71,90
29,4
85,35
74,46
68,80
93,26
38,23
98,86
61,77
30,87
35,47
1,65
63,7
27,40
59,17
74,37
63,81
14,31
100,98
9,19
54,59
8,93
21,1
8,80
23,23
87,83
30,81
34,11
75,69
27,61
20,52
51,64
75,86
80,82
1,72
67,78
74,41
60,46
80,53
95,96
49,34
60,43
91,12
19,100
56,36
8,53
83,3
5,67
57,43
44,4
96,88
35,29
5,23
98,54
5,87
65,56
6,65
26,78
57,79
28,69
61,59
16,89
10,70
57,79
28,63
51,15
81,27
68,55
14,58
48,68
63,32
24,90
18,47
77,82
23,91
86,61
74,50
50,3
42,100
24,92
90,18
4,76
6,95
16,56
16,49
7,59
85,94
68,25
73,47
83,49
90,72
54,67
29,66
54,79
41,73
47,75
10,11
6,3
89,36
81,90
18,1
81,44
80,11
77,69
100,62
19,17
62,27
34,67
93,66
60,84
60,43
63,15
63,33
31,50
54,8
58,76
14,47
96,34
21,68
59,9
24,21
52,98
84,80
62,49
23,21
90,27
51,86
100,11
53,61
36,45
24,44
67,97
66,26
52,93
99,58
23,89
22,96
98,69
21,60
94,14
21,49
21,13
97,2
45,75
48,34
65,75
85,58
35,76
3,76
62,100
7,14
18,74
70,24
2,15
6,25
68,21
89,97
10,58
1,25
18,25
34,60
43,34
88,38
81,54
21,22
54,28
76,53
76,47
37,55
75,100
22,72
86,57
78,2
99,29
21,24
12,99
31,74
78,52
64,79
33,97
60,63
13,82
60,93
13,86
18,69
63,53
9,55
99,42
42,34
38,93
6,14
1,20
92,52
93,69
42,27
20,11
91,58
62,91
21,80
98,44
61,69
98,33
19,19
1,1
45,10
37,63
86,93
34,100
25,85
23,22
80,45
66,33
91,46
15,58
19,81
87,64
5,8
25,32
99,99
20,30
90,41
87,75
90,69
45,5
36,81
60,88
61,42
77,29
50,33
78,45
88,43
32,57
1,10
80,91
13,13
54,86
99,37
74,63
16,34
82,88
45,35
46,31
88,27
7,35
98,54
20,17
62,99
20,75
48,100
91,68
30,67
66,44
64,52
80,32
56,16
16,88
33,91
29,46
87,42
62,20
67,63
42,100
76,74
88,47
49,46
15,10
17,85
46,32
19,26
59,27
60,45
4,5
23,64
76,38
30,52
58,2
38,41
77,86
99,48
58,28
