S_i,A_i
84,7
61,22
9,44
74,36
75,65
61,1
52,50
50,87
25,47
69,75
11,87
24,16
45,20
5,31
14,84
7,36
19,7
69,83
71,36
72,42
61,86
65,88
59,49
2,7
86,89
55,67
96,78
75,2
97,58
27,40
32,25
60,10
39,25
48,37
30,21
88,21
40,82
15,55
17,51
22,70
9,48
90,56
77,19
31,86
12,23
58,87
1,83
58,80
43,36
86,40
45,7
89,63
15,73
99,24
78,45
50,40
63,77
35,9
96,33
38,18
96,65
45,88
97,18
86,74
42,5
84,9
34,29
57,12
16,61
79,24
46,6
54,68
28,5
1,82
17,66
34,99
65,52
40,43
84,1
53,98
96,38
29,96
60,94
29,30
18,40
65,57
51,8
27,62
58,52
70,70
11,97
15,5
50,31
64,44
4,40
61,4
55,83
14,82
19,40
86,64
18,34
54,54
16,5
31,92
73,81
74,96
64,38
93,10
1,60
87,14
40,27
31,37
52,5
86,75
31,98
76,25
88,75
42,72
63,43
53,48
8,45
68,72
92,61
25,34
5,40
58,32
54,34
28,80
80,49
33,14
11,54
52,20
22,100
69,82
73,75
94,67
23,20
9,10
67,87
24,79
96,57
18,38
23,3
17,20
6,18
67,59
51,35
95,79
90,19
85,21
52,25
57,38
59,49
19,2
55,86
14,16
65,39
2,17
79,45
85,52
40,26
97,74
88,15
2,79
39,76
47,97
86,31
83,60
37,9
5,54
16,82
87,49
36,51
91,47
8,96
62,48
75,76
53,69
61,22
86,10
45,100
70,3
28,92
19,32
97,22
23,7
24,29
53,18
87,16
19,21
33,49
18,66
84,42
75,70
65,46
31,95
9,90
42,84
80,34
18,23
12,50
42,63
21,72
6,2
23,45
11,56
11,39
8,83
25,45
18,11
81,1
79,3
25,5
39,12
11,49
60,63
49,18
43,12
28,16
91,41
86,68
94,41
76,40
72,40
5,95
22,27
98,45
77,7
96,79
75,83
31,94
3,17
34,54
39,50
31,41
43,63
85,19
9,32
95,32
85,95
92,85
24,76
76,96
51,97
4,38
68,7
89,53
39,87
62,35
100,77
14,72
1,4
39,83
11,27
63,61
14,74
77,72
21,52
42,73
63,96
23,8
98,23
28,46
35,96
73,12
93,64
29,55
19,42
39,73
15,83
83,74
75,31
13,60
38,64
61,57
99,86
60,68
6,4
92,55
96,9
3,82
34,8
15,42
81,82
90,58
95,81
48,4
62,57
15,87
52,22
90,6
25,32
25,67
98,44
48,31
95,55
14,94
60,18
59,100
56,71
31,38
90,21
45,23
20,28
31,25
30,49
87,16
91,43
58,72
14,92
63,75
22,32
58,25
89,90
83,42
22,57
53,34
62,70
72,99
67,37
25,81
54,72
60,40
90,45
93,96
24,17
24,5
13,25
46,46
16,93
38,79
83,73
82,93
48,53
5,85
97,50
56,35
14,12
6,29
7,59
50,49
43,54
45,33
99,80
59,40
8,36
66,54
95,87
53,14
80,95
18,40
8,42
80,73
35,3
18,50
80,28
47,20
74,22
40,13
34,15
80,57
89,43
56,85
15,4
4,91
8,42
91,23
89,53
69,69
48,77
9,61
4,52
61,28
12,16
39,29
63,57
17,5
66,6
41,57
78,100
21,41
88,88
55,42
17,41
43,24
72,64
56,46
74,23
5,62
99,92
13,44
58,16
48,72
42,47
27,50
55,98
73,8
71,17
49,99
24,54
95,49
77,74
78,82
19,74
46,28
80,50
68,38
66,45
57,16
100,97
36,24
40,58
15,50
87,27
67,63
37,40
7,22
6,86
55,38
10,28
3,99
86,97
89,26
4,67
22,72
27,30
12,18
14,53
88,88
79,96
21,81
62,41
21,55
38,15
82,87
65,24
12,35
57,1
21,34
41,61
96,37
96,28
43,82
100,30
41,72
62,95
52,51
3,4
16,45
91,67
21,99
87,95
56,75
64,67
62,2
67,53
58,56
45,14
42,92
60,42
85,19
3,73
13,41
91,59
45,11
29,72
5,26
97,73
13,57
25,22
77,95
73,87
79,70
8,28
99,85
98,36
94,66
62,44
48,98
4,73
8,19
68,52
57,94
1,11
69,72
86,15
100,83
14,54
62,84
35,11
100,50
87,71
48,55
51,61
61,88
10,35
10,79
44,90
27,48
77,26
59,15
6,16
42,52
32,57
31,34
28,82
4,39
5,75
47,77
44,50
37,31
83,72
55,84
91,37
7,57
11,61
52,58
9,8
86,65
100,50
49,9
49,94
42,39
78,18
11,39
17,35
42,26
13,27
36,22
47,41
9,71
95,9
8,96
27,84
27,42
54,79
79,59
69,47
87,19
52,36
36,61
54,32
59,100
94,29
35,84
1,2
21,61
68,79
36,45
55,61
79,87
100,10
75,81
92,58
10,20
86,81
41,17
38,9
52,75
87,5
66,84
6,85
80,1
86,81
79,78
44,42
95,78
38,14
47,100
75,14
36,39
89,83
98,76
99,26
57,92
81,68
100,90
61,75
34,56
41,65
8,50
91,91
71,52
26,77
34,38
20,92
97,6
27,97
61,65
82,72
60,87
35,13
60,62
70,33
36,16
59,51
10,9
97,48
29,56
56,64
67,57
94,15
89,49
16,80
39,74
78,59
86,62
92,59
12,64
94,9
9,51
35,14
18,68
31,66
23,35
25,48
57,72
78,56
2,24
93,34
38,95
59,12
58,8
75,24
54,98
60,94
12,60
17,41
92,21
35,54
85,1
87,46
32,21
51,24
100,42
53,92
39,93
12,2
78,97
65,29
76,2
81,23
44,47
20,5
72,70
26,11
51,92
1,3
79,69
53,17
23,87
34,31
14,80
59,20
84,53
30,32
57,58
7,5
28,72
4,50
75,70
44,8
85,68
30,7
95,2
56,69
56,80
57,51
80,74
31,82
57,97
28,44
13,33
50,16
67,11
20,31
41,94
3,10
7,89
6,49
25,57
49,66
96,57
87,60
82,13
88,76
51,77
60,27
23,61
77,67
35,41
42,59
10,48
14,82
8,16
90,82
2,11
34,33
66,2
11,100
47,26
35,33
75,55
3,10
40,29
98,21
53,85
23,34
12,16
92,40
46,94
56,60
50,89
64,4
23,58
66,34
26,99
88,32
20,69
11,10
74,6
93,46
50,26
40,37
34,26
63,52
59,54
65,81
67,69
80,59
52,62
48,11
4,31
15,66
22,55
13,20
97,32
88,8
95,32
45,6
37,46
61,20
79,21
72,68
41,84
82,81
99,96
81,59
77,48
100,74
23,88
100,14
40,55
98,25
5,71
20,27
87,4
13,34
77,36
87,49
41,23
100,79
10,68
46,63
5,35
92,72
68,59
70,33
8,78
97,88
57,26
66,2
23,83
83,36
90,35
11,96
87,76
45,22
46,60
14,17
11,96
45,45
78,80
87,86
57,70
58,83
69,41
27,99
65,58
31,54
99,93
55,94
72,49
24,16
96,36
57,14
29,49
96,66
80,31
79,80
20,77
28,32
12,65
14,95
14,58
29,24
25,63
52,2
27,16
30,47
63,78
34,54
7,62
48,100
71,47
37,96
39,29
27,66
28,57
32,38
40,9
75,67
41,85
51,28
82,83
21,85
96,31
78,75
27,67
27,29
43,36
69,11
57,75
71,92
13,89
81,36
92,51
40,94
80,17
5,64
19,16
38,21
90,71
11,33
63,87
77,22
55,24
52,65
65,52
59,15
100,4
40,20
12,64
57,16
75,4
85,92
81,18
46,58
97,80
63,97
72,33
89,47
86,45
4,92
26,49
90,10
68,77
77,25
12,51
52,32
46,72
98,46
14,13
77,36
38,37
2,7
60,69
39,14
7,91
46,99
86,98
19,57
27,53
83,99
13,33
77,68
34,17
36,80
68,42
58,19
7,100
27,99
32,71
94,63
72,19
36,54
63,63
93,64
48,7
15,74
100,88
32,19
16,67
85,59
70,40
19,47
95,22
53,1
62,44
64,4
55,79
90,1
29,29
47,77
5,74
26,7
40,94
72,82
50,75
49,20
40,88
7,67
1,70
48,17
26,57
40,39
51,12
30,79
58,69
6,48
50,49
21,70
19,31
53,70
58,78
3,69
45,64
17,86
17,20
19,73
56,82
15,81
2,50
57,72
30,70
10,74
18,82
69,70
67,28
66,86
5,49
98,85
61,47
60,55
2,74
72,33
58,15
96,67
8,48
74,30
12,53
78,5
86,97
10,30
94,15
73,45
70,13
21,85
35,62
42,53
68,26
48,89
11,48
64,40
84,52
93,3
64,84
54,58
64,6
37,18
47,71
37,92
41,6
50,51
38,59
12,41
40,63
5,22
89,29
67,46
61,27
51,64
13,78
16,47
60,37
56,11
28,74
50,92
88,70
49,25
37,94
97,46
37,4
98,47
49,12
58,3
42,89
24,25
81,64
49,13
37,40
27,30
26,83
67,78
38,42
60,99
67,82
68,49
76,65
43,83
71,26
46,68
82,84
68,95
39,16
48,8
18,74
37,43
88,32
53,65
81,30
73,49
61,56
53,33
16,33
23,52
15,6
96,58
100,70
43,78
66,69
75,43
97,2
14,3
12,98
20,93
68,33
89,39
33,2
3,89
26,76
61,26
25,73
40,63
63,45
97,24
36,23
71,5
72,99
46,88
33,82
34,79
100,52
99,1
41,5
22,12
27,41
49,83
14,15
96,48
36,96
33,34
21,43
16,81
5,91
45,59
93,55
17,35
41,71
37,39
66,72
9,34
51,60
94,10
49,61
99,94
83,82
78,9
22,69
93,39
65,3
62,5
44,49
89,31
48,37
11,81
54,40
51,24
70,22
97,14
88,71
32,29
21,35
77,1
84,67
34,85
78,4
85,20
88,15
91,3
90,54
61,55
93,38
73,45
78,51
36,24
61,81
52,38
98,78
92,83
74,23
24,52
32,74
66,60
16,60
40,52
59,100
50,25
33,64
8,50
41,6
18,58
34,18
30,57
61,23
