S_i,A_i
100,8
47,21
27,68
46,26
66,12
82,54
50,16
31,42
17,28
29,13
65,9
1,88
55,80
42,51
53,37
40,96
75,42
13,50
40,93
88,29
41,44
84,79
56,54
65,96
78,56
55,45
27,100
62,25
19,45
79,59
64,23
55,64
96,71
85,49
23,11
41,32
20,51
85,47
55,14
67,26
6,94
52,54
69,50
74,76
54,34
52,56
99,13
84,94
33,76
37,47
81,79
54,9
89,39
45,87
24,16
7,12
47,36
76,13
73,29
98,35
12,15
67,90
82,12
74,85
42,97
23,65
40,22
40,17
35,100
76,62
37,47
48,94
79,34
52,78
74,27
18,65
75,65
87,34
33,86
18,39
96,96
41,37
14,45
76,57
43,38
17,2
33,64
91,23
58,98
35,95
52,88
98,87
23,29
100,83
82,51
57,15
63,89
66,70
69,73
79,5
95,42
37,24
75,21
29,15
28,19
49,19
38,14
51,51
40,16
88,78
74,96
77,28
100,69
62,12
90,45
72,53
66,41
85,38
96,70
63,83
63,63
2,48
17,3
100,63
18,63
15,38
99,52
45,46
17,66
59,82
84,44
12,13
33,19
60,46
29,34
93,66
8,16
35,4
81,21
80,88
67,41
32,92
77,57
75,21
90,41
79,99
97,93
3,52
79,25
48,96
95,32
91,57
32,51
88,82
30,3
55,12
31,81
67,2
72,88
89,76
42,15
46,42
96,46
47,27
62,73
6,36
22,6
10,57
20,84
29,81
71,18
94,49
30,85
22,18
30,10
100,82
19,92
15,49
13,37
65,69
97,71
80,68
71,15
10,29
93,19
30,83
14,2
61,39
14,51
19,86
43,85
5,10
48,7
22,1
78,99
77,2
100,24
67,67
30,28
19,88
64,62
36,31
62,9
7,7
95,72
44,33
71,4
64,3
21,39
80,52
73,47
97,52
100,17
18,37
9,40
95,78
81,26
51,16
42,99
12,19
76,22
43,53
16,99
94,27
82,20
14,38
32,74
62,45
40,15
66,67
23,85
51,21
85,76
94,88
94,61
42,3
51,65
68,79
38,36
68,52
22,51
56,43
46,69
55,77
92,77
36,30
66,11
52,66
80,2
14,41
39,46
84,80
14,16
53,29
37,72
92,44
23,36
24,35
13,18
75,71
98,14
74,72
86,58
2,66
68,11
26,39
77,64
37,65
3,86
12,23
3,65
9,63
89,85
3,96
17,17
96,90
53,46
45,68
92,2
6,75
30,8
15,40
72,83
90,74
50,63
65,36
72,85
57,1
100,16
45,19
9,65
83,33
66,76
1,70
68,58
29,71
36,29
85,87
76,39
33,99
75,7
64,79
49,60
41,38
28,96
84,1
40,46
84,76
21,39
88,20
94,27
98,92
40,89
24,30
41,37
43,89
80,66
74,26
21,3
47,97
24,30
8,3
69,74
2,56
83,43
24,38
12,20
40,58
60,95
5,18
51,77
52,83
24,75
45,7
64,61
94,31
5,59
53,69
7,8
22,2
98,56
40,96
30,40
32,9
90,69
76,16
79,94
40,39
36,53
78,41
29,74
3,42
55,79
83,32
23,36
88,99
70,95
15,72
26,19
96,17
86,28
59,79
46,87
78,68
16,93
21,66
52,97
77,1
44,18
49,80
2,44
94,68
21,99
22,9
7,80
95,90
83,14
71,42
1,51
90,30
98,39
100,43
25,71
99,25
22,62
91,33
24,25
66,19
23,20
59,42
12,90
69,68
11,9
83,85
59,91
92,7
62,82
41,80
5,10
65,29
41,35
82,20
82,50
11,47
1,13
65,55
15,77
75,58
8,29
43,26
7,77
51,33
55,99
4,40
67,57
43,35
9,41
45,1
66,49
56,79
27,75
36,100
12,38
24,92
98,22
48,97
44,90
58,2
98,12
26,15
29,34
38,44
43,34
70,54
34,87
5,62
22,52
31,78
78,47
73,1
33,74
72,31
23,54
78,23
26,72
15,5
85,65
53,43
35,17
65,39
56,20
8,45
75,45
16,26
34,46
93,49
22,91
83,14
14,35
79,4
93,54
11,88
45,63
41,45
5,47
78,29
7,18
22,31
65,98
36,6
85,8
74,43
97,15
79,44
72,41
53,18
26,55
18,2
4,35
94,40
55,41
57,60
65,35
51,37
46,38
30,43
7,87
91,87
18,89
75,24
85,34
26,11
82,45
45,100
52,47
41,43
97,50
34,8
33,73
55,85
76,74
89,59
33,28
69,97
63,34
51,98
28,76
66,62
48,34
34,40
52,30
6,52
71,10
11,49
13,71
69,98
3,32
93,6
26,61
68,80
13,94
57,13
63,25
49,50
60,12
28,48
38,18
53,43
79,29
67,67
36,90
82,21
54,62
24,28
33,63
97,10
12,24
89,25
10,72
85,90
83,63
73,30
32,1
19,43
54,39
18,91
48,90
50,95
74,9
10,99
20,58
65,85
68,7
66,8
52,74
48,4
45,87
69,79
32,31
79,12
65,35
65,97
46,15
82,21
32,53
22,34
25,33
53,54
43,14
75,93
99,14
77,8
70,13
10,54
54,58
12,95
62,30
91,2
17,54
36,20
11,55
88,78
94,1
62,61
45,28
77,18
59,20
74,11
80,77
54,89
59,55
86,78
70,38
5,72
60,14
53,40
37,26
84,66
68,33
92,95
78,62
57,60
87,43
26,98
87,43
83,43
69,13
21,50
55,92
10,10
33,15
81,75
9,87
4,42
16,50
80,75
75,51
82,25
29,79
46,81
78,13
95,34
91,13
51,54
19,15
60,93
68,67
6,17
91,69
83,57
86,40
12,23
34,77
24,99
19,23
44,19
83,53
60,70
56,11
32,84
5,57
58,48
73,59
26,21
12,56
55,47
53,76
37,84
34,10
93,48
53,80
36,92
71,12
34,54
32,8
12,95
66,73
100,35
22,92
6,3
65,93
71,96
35,9
27,58
99,40
23,10
4,9
65,58
64,75
6,47
30,35
48,45
22,35
96,96
14,56
65,68
14,84
31,28
16,75
95,35
100,82
64,56
51,94
99,71
79,24
74,20
88,36
91,32
75,14
48,41
12,71
66,90
57,89
24,62
80,66
79,85
58,74
5,4
72,26
39,91
62,69
51,89
58,68
28,6
96,69
15,60
51,9
53,4
63,87
22,98
73,68
49,69
29,55
40,27
40,94
73,21
26,100
66,52
37,42
60,48
59,98
13,33
54,45
43,91
78,53
79,43
99,87
68,90
19,84
56,30
30,63
59,93
8,52
56,31
14,3
89,56
24,51
33,49
57,9
97,87
31,36
100,47
28,77
22,88
80,22
63,40
44,41
39,76
3,20
42,23
85,34
51,39
92,26
77,69
83,83
85,82
65,77
54,50
54,5
55,54
87,14
9,70
9,77
76,95
7,69
32,2
