S_i,A_i
17,41
92,86
36,57
91,70
15,15
90,89
19,6
9,55
36,71
48,84
59,1
93,62
5,57
100,59
59,12
41,22
49,5
84,52
80,43
94,73
85,12
20,60
67,18
39,78
15,47
50,23
96,22
20,44
42,33
61,70
82,90
54,42
33,39
89,24
97,89
6,40
74,50
81,56
11,15
78,61
40,88
67,73
41,54
68,92
78,4
12,100
90,44
18,17
34,91
40,93
99,15
17,86
66,10
19,74
98,48
86,96
78,45
36,9
70,94
4,25
43,83
5,73
17,66
100,9
53,41
17,91
62,15
11,36
34,89
21,85
81,16
57,48
47,91
13,3
11,54
73,24
21,67
47,47
74,59
55,25
21,13
64,90
9,20
52,29
67,7
79,19
26,51
24,46
28,21
41,67
10,14
64,89
74,2
46,59
83,69
34,82
82,37
86,21
79,95
66,82
39,3
35,16
45,76
4,41
37,10
23,41
44,26
76,14
78,63
61,92
65,49
2,31
23,83
23,6
18,96
85,70
85,42
61,23
86,60
10,7
31,57
44,46
36,12
37,13
14,32
63,79
35,85
81,38
56,48
16,69
6,65
54,51
15,70
45,7
27,62
44,37
92,59
87,79
81,100
99,82
19,23
62,95
98,36
43,88
35,80
34,24
9,57
57,12
3,79
16,93
61,56
48,20
46,25
62,83
46,7
100,1
96,13
39,40
3,16
6,16
59,85
93,25
62,56
30,63
7,59
63,46
15,45
14,71
10,74
16,54
67,45
31,1
64,29
84,57
48,38
30,20
1,88
20,91
1,93
22,89
32,95
48,73
38,29
25,40
49,10
67,81
29,52
40,50
29,29
95,82
23,63
8,81
34,86
22,67
8,16
64,81
35,51
95,35
88,65
41,100
88,54
21,68
17,42
23,4
61,22
10,31
58,25
27,1
99,71
8,92
30,90
25,96
67,34
67,27
92,57
9,77
46,95
54,63
80,57
58,37
65,29
41,61
74,95
71,80
48,97
29,26
61,10
59,3
13,48
31,37
37,84
90,75
91,61
38,6
60,32
65,32
91,44
1,27
30,85
44,61
28,4
21,98
100,70
6,61
81,41
1,20
24,32
32,30
64,38
57,51
60,51
54,38
73,48
98,7
46,52
67,15
3,38
19,41
29,34
18,34
21,39
72,100
59,18
23,12
19,24
6,15
5,93
65,86
57,49
72,46
51,48
56,66
47,5
20,52
5,49
15,4
2,46
11,83
37,24
99,34
28,84
97,83
99,44
32,41
44,87
54,1
36,35
12,52
94,40
34,46
8,42
62,18
2,64
40,37
96,76
41,48
57,61
97,2
34,67
38,47
20,78
54,64
67,3
28,36
57,97
8,4
56,29
21,7
53,48
45,38
92,86
100,66
76,91
53,37
79,98
12,90
12,47
100,11
99,78
11,52
54,65
39,11
95,66
61,83
34,42
78,62
24,28
21,38
89,62
65,56
43,31
38,41
44,25
50,71
12,76
6,13
97,31
1,16
93,91
58,22
82,2
47,88
14,44
43,62
3,9
85,3
62,9
80,63
86,10
8,80
46,27
44,2
68,72
13,66
81,2
63,20
52,81
4,67
26,94
4,97
60,59
49,90
27,66
34,54
84,16
29,68
59,86
17,75
2,79
25,80
88,26
39,67
37,40
96,81
28,92
17,100
81,34
39,94
69,28
35,38
41,25
12,50
32,69
39,30
47,37
89,22
24,36
7,60
11,20
69,80
25,72
98,69
35,17
39,13
66,54
57,49
92,66
30,78
81,77
97,89
22,53
63,62
18,49
90,46
3,27
79,12
87,75
28,18
98,44
38,83
62,66
14,45
72,75
27,80
87,70
88,99
48,31
26,45
47,58
62,91
86,23
82,32
25,63
9,76
32,49
1,81
2,71
88,6
24,70
2,47
9,93
42,62
26,63
36,75
76,61
72,75
39,88
48,16
9,76
81,2
93,52
6,31
92,20
57,18
52,84
99,47
1,31
75,60
25,52
2,61
69,20
46,87
48,84
68,21
24,74
6,19
54,98
67,66
99,68
21,92
2,43
100,75
25,39
44,98
14,61
9,45
13,12
55,92
97,42
96,23
71,22
52,78
54,67
21,59
19,66
28,11
50,60
12,43
58,6
54,50
98,97
29,98
92,3
74,29
23,29
70,10
67,90
65,42
41,90
28,92
23,22
34,73
18,4
29,36
76,3
79,95
60,71
77,77
4,75
54,82
68,43
26,61
68,78
84,74
56,76
9,56
43,19
29,76
9,1
22,5
77,46
90,99
51,92
4,97
4,18
37,50
78,86
35,23
94,22
13,41
14,57
100,69
87,23
23,5
20,7
47,32
52,76
16,50
27,88
39,44
71,47
35,23
79,6
12,45
25,46
69,49
26,36
49,100
90,100
82,4
39,85
17,95
70,38
77,76
82,91
71,10
67,1
36,1
53,94
59,30
62,69
90,45
33,22
97,60
37,3
11,16
45,22
100,60
60,30
69,57
19,28
68,26
87,59
81,100
68,41
81,61
70,34
42,48
11,66
67,48
28,69
69,2
63,45
45,40
68,18
25,80
47,76
18,9
17,85
100,95
31,18
79,86
87,100
66,56
40,73
8,84
96,34
93,21
36,27
62,26
48,79
69,65
78,44
39,30
21,76
91,4
98,49
37,54
94,95
67,91
81,77
4,4
74,20
83,61
78,26
98,59
16,19
61,73
9,61
27,3
73,81
19,56
61,62
83,6
6,77
7,65
63,62
38,38
45,65
70,8
100,85
63,22
36,5
38,13
1,34
62,80
44,18
25,73
6,51
76,93
10,59
54,72
89,30
100,83
98,50
20,95
45,64
23,7
4,78
93,8
45,7
38,96
64,22
55,44
45,63
88,9
65,78
87,55
32,52
70,49
91,68
28,94
9,10
99,98
71,37
43,68
72,71
31,79
26,3
2,3
96,68
70,94
50,48
14,68
25,12
21,99
12,57
16,98
81,67
19,57
86,3
8,5
18,34
52,43
74,4
1,48
46,37
68,41
70,78
56,20
91,98
68,40
43,36
17,69
58,44
46,80
91,25
36,61
71,24
12,29
37,44
13,72
89,31
10,68
96,71
89,10
69,27
91,97
55,29
92,51
30,27
18,12
81,58
89,52
19,3
97,47
73,56
10,34
54,52
11,48
84,70
62,8
36,49
52,34
88,7
71,29
51,81
99,11
80,76
30,85
19,62
47,17
21,92
70,14
14,96
30,57
16,10
16,35
88,68
72,86
64,47
38,62
73,65
44,45
15,16
73,55
75,9
90,5
24,91
80,96
74,22
92,98
92,73
24,11
24,1
43,37
75,43
17,90
83,99
89,71
74,37
65,42
79,7
74,44
91,14
90,34
75,1
26,10
21,40
40,67
71,71
88,63
47,8
86,90
70,45
83,37
19,57
49,22
19,24
18,14
33,22
21,4
11,64
46,58
21,63
63,84
78,93
99,64
64,86
96,57
38,25
8,7
49,14
81,11
99,25
61,83
94,80
77,79
67,60
55,18
18,24
80,25
19,7
59,74
1,97
34,46
14,81
73,76
100,88
29,77
14,69
83,26
26,73
56,47
48,47
78,99
14,21
1,40
15,92
57,12
44,28
7,37
70,34
75,26
72,47
79,44
16,1
55,21
43,58
68,29
88,35
65,78
28,36
22,42
96,19
98,36
80,51
92,40
88,72
18,49
31,26
40,73
19,95
76,32
59,18
11,9
28,22
97,6
95,24
97,96
98,73
42,93
25,70
61,32
8,93
9,38
33,8
85,68
27,48
12,21
97,65
91,16
45,10
58,28
11,62
53,60
53,65
61,22
97,53
52,49
82,16
50,40
60,2
84,63
82,23
53,74
68,11
70,47
27,68
80,61
7,29
5,49
80,61
14,63
4,15
90,36
58,24
14,36
65,43
42,47
84,40
100,84
87,15
25,25
57,54
45,6
33,79
68,1
92,91
12,18
71,86
11,14
75,24
14,9
93,90
23,56
23,33
70,68
86,15
6,7
98,67
11,43
25,27
81,83
49,7
60,97
88,21
75,12
98,24
17,94
93,93
21,83
72,84
97,19
83,50
51,49
56,93
41,43
67,59
73,21
69,50
61,79
9,38
79,12
35,44
49,94
24,6
49,4
32,50
30,46
80,93
47,3
76,92
22,46
14,23
68,83
5,91
86,52
33,86
75,77
89,21
84,41
5,16
70,36
94,51
87,62
68,10
91,3
67,85
46,49
58,99
100,66
75,5
45,4
99,80
56,34
55,15
6,99
14,19
23,16
40,61
36,3
96,92
81,24
70,6
27,84
9,31
26,32
79,9
51,26
5,71
88,92
58,58
24,66
11,52
6,53
76,71
17,25
24,44
9,30
75,33
18,41
69,37
53,44
78,61
71,31
100,51
17,25
23,66
13,35
49,66
34,96
24,53
85,20
95,23
22,78
44,73
38,73
31,77
15,33
69,28
49,71
14,57
94,38
81,60
15,37
17,78
56,97
57,5
91,85
39,52
9,100
50,74
36,4
50,46
39,14
3,26
65,51
12,53
93,35
100,2
66,70
14,8
45,7
37,41
37,27
92,7
63,54
42,71
52,12
24,79
33,63
76,38
35,43
21,17
85,34
95,39
99,23
38,70
78,57
56,4
57,45
35,71
63,80
94,96
41,21
70,98
20,12
63,49
43,65
22,64
7,66
90,60
79,50
3,15
19,12
92,88
2,96
30,98
25,41
71,81
70,55
65,53
29,71
2,99
60,90
48,31
25,97
86,82
85,18
4,93
41,40
71,8
41,60
28,19
29,64
43,2
45,83
82,90
56,66
41,6
78,56
12,16
84,32
65,22
4,20
74,77
1,83
77,77
65,45
1,16
21,94
83,53
19,73
30,31
83,11
4,13
53,29
26,8
88,89
68,4
22,43
88,15
41,29
21,67
36,57
93,30
17,60
50,45
91,64
74,47
53,17
71,45
69,78
65,23
95,82
92,79
2,68
40,74
67,56
98,39
36,48
41,45
80,99
79,48
18,56
38,8
54,82
70,7
62,99
99,28
43,38
37,59
27,77
29,95
32,16
61,70
57,52
48,99
58,50
91,27
18,6
15,16
85,61
79,73
89,47
12,67
48,82
94,64
54,71
10,4
15,38
50,74
66,90
65,29
75,53
68,28
93,40
25,98
25,18
7,70
93,41
67,11
16,11
75,33
30,49
28,42
98,57
8,26
77,48
57,93
80,82
80,50
84,62
20,77
74,60
78,56
23,72
6,6
46,49
84,60
54,3
51,32
6,35
98,62
29,20
10,99
45,54
63,70
73,70
23,4
51,54
60,92
46,25
97,74
30,8
14,12
97,7
30,51
6,85
96,68
16,34
69,31
95,18
53,51
16,96
41,18
76,8
34,30
100,22
2,63
58,98
56,25
49,67
80,87
43,71
3,86
87,76
92,58
2,91
75,6
96,95
75,97
82,58
58,85
39,72
40,19
37,91
76,84
100,52
19,29
22,84
88,56
42,25
92,68
9,11
52,55
74,36
25,47
47,89
91,18
94,95
9,86
72,18
98,89
91,41
35,16
17,52
85,2
36,29
12,47
45,14
84,37
69,75
90,81
