S_i,A_i
91,65
72,27
38,70
30,69
35,45
53,48
47,8
76,21
97,19
46,91
16,52
22,46
71,54
87,77
65,34
67,48
53,58
29,88
74,7
51,31
73,73
55,6
79,91
81,77
31,74
98,22
27,47
64,24
79,10
86,95
38,92
54,45
18,23
95,29
20,89
13,76
46,66
26,79
71,35
51,86
30,46
42,54
59,95
74,2
35,97
27,6
2,1
40,9
51,82
65,71
12,52
39,70
20,12
25,6
61,65
69,55
62,1
100,48
7,41
35,36
52,97
71,9
71,98
58,7
91,100
96,58
34,79
46,59
44,55
9,79
17,71
73,28
69,91
57,97
57,56
29,75
100,7
69,85
81,86
44,81
17,5
7,84
94,49
18,70
93,64
100,1
93,42
44,79
51,34
73,18
53,40
32,95
93,54
77,8
58,12
29,26
49,47
47,3
38,100
27,23
89,81
89,99
79,49
66,41
40,65
50,58
80,11
74,36
3,74
23,4
63,80
72,99
60,55
59,3
12,66
16,46
13,29
63,93
9,95
52,70
7,71
75,41
14,29
6,80
73,8
64,74
38,90
10,18
66,14
5,77
11,54
69,42
41,93
76,52
1,55
59,93
49,79
69,88
13,66
36,33
19,52
84,89
5,46
45,70
62,99
51,77
46,22
88,90
81,19
23,80
24,86
72,36
18,79
72,4
2,88
97,37
64,54
13,99
58,69
23,57
82,39
89,24
39,28
48,15
57,9
16,70
96,29
58,42
78,88
14,23
83,30
26,37
90,89
9,73
11,11
78,28
43,68
90,28
36,39
61,4
93,52
29,27
100,23
8,24
1,94
71,14
47,30
25,37
50,3
21,95
39,5
22,2
15,35
12,29
2,54
7,37
15,38
15,27
58,34
19,88
37,95
61,23
10,29
68,99
83,81
74,91
74,14
50,47
16,99
60,5
80,40
67,87
60,67
51,12
57,94
12,62
99,19
83,71
14,1
12,28
22,39
64,49
25,2
90,92
45,86
70,46
54,92
40,3
91,87
46,97
97,5
31,75
36,65
53,59
1,48
49,11
82,83
20,43
47,23
77,16
6,58
45,69
86,31
77,98
4,69
12,64
83,60
46,78
48,69
93,45
37,44
99,62
69,57
72,17
61,69
76,67
13,60
70,75
13,10
12,95
95,7
66,63
52,79
46,81
58,12
17,66
17,75
59,51
54,7
17,72
74,35
66,11
82,74
59,90
65,38
97,30
85,19
82,19
95,62
65,34
70,83
27,81
99,18
32,30
62,33
12,51
93,43
12,84
37,7
56,66
49,77
14,14
34,70
46,1
49,75
39,15
84,91
90,33
5,17
13,13
23,96
27,64
74,57
78,47
43,75
10,2
63,98
15,94
68,4
51,63
97,92
98,92
13,79
36,31
49,72
58,65
47,46
14,35
63,57
99,65
69,31
32,71
55,21
64,29
96,74
62,89
79,80
100,79
25,54
6,18
22,23
10,20
13,65
100,83
6,16
96,39
63,31
36,7
68,44
8,34
84,85
44,54
55,34
15,13
70,36
25,2
72,81
50,93
2,8
87,41
53,18
12,65
17,68
58,37
30,84
37,79
46,47
70,72
65,46
59,85
95,8
37,37
50,64
17,71
76,78
21,68
25,99
27,29
63,75
66,99
34,2
58,45
32,81
4,46
78,93
60,21
11,14
70,26
75,65
57,27
82,24
63,24
44,60
54,38
32,77
29,29
21,96
16,7
6,88
53,40
69,12
78,30
41,54
72,36
71,91
94,87
43,15
45,37
43,1
40,19
44,16
24,32
96,82
98,46
13,71
94,71
52,91
4,91
44,2
32,80
53,66
2,98
51,42
51,67
11,50
41,36
75,39
12,54
47,70
85,4
44,87
89,95
47,37
57,43
24,73
37,12
64,61
39,88
4,17
4,52
76,92
21,37
30,7
56,82
68,70
28,94
73,1
63,42
51,8
52,25
22,69
87,88
44,1
80,18
62,66
66,89
82,21
34,5
10,30
42,51
33,100
84,34
79,97
76,74
21,93
19,43
98,8
18,54
73,27
55,46
35,40
92,98
43,96
89,77
60,17
3,92
72,63
24,51
54,9
82,48
5,10
52,28
47,89
12,68
76,45
30,31
56,15
62,87
44,4
60,21
9,53
12,44
85,10
65,12
63,37
74,93
20,7
82,55
72,61
28,99
30,80
99,91
2,72
49,40
96,59
35,3
14,72
67,40
100,69
24,25
67,18
47,44
61,34
81,31
76,34
33,44
80,53
36,36
38,46
54,71
13,17
23,50
87,25
24,71
75,56
7,18
92,72
39,22
58,29
5,29
51,60
88,73
40,45
90,98
77,90
51,51
24,67
5,53
75,23
79,32
27,46
6,43
66,33
94,39
86,6
27,11
87,19
52,64
15,19
18,42
37,50
86,65
41,41
10,10
82,56
41,4
87,96
19,87
88,88
18,13
20,80
96,93
27,9
88,78
83,39
3,53
60,80
9,61
100,23
44,97
72,8
13,10
84,93
68,45
30,7
23,36
57,53
87,99
42,52
6,31
28,70
49,90
95,60
88,17
92,42
8,32
92,38
55,35
15,71
28,51
100,77
85,10
1,49
15,33
34,40
67,78
85,77
86,24
63,93
21,72
26,83
62,20
14,26
34,50
68,89
70,1
36,15
4,27
96,18
87,98
13,70
97,7
39,62
50,49
20,92
82,14
14,76
71,72
65,94
77,81
50,67
98,1
6,34
70,78
17,11
52,27
20,66
49,36
76,38
46,96
64,18
37,36
37,38
41,88
25,9
68,65
62,7
87,77
49,93
37,3
15,92
47,82
72,8
84,35
65,67
66,79
57,87
83,85
73,90
5,25
90,38
95,60
17,57
62,68
20,61
86,20
20,85
65,56
28,62
65,46
17,79
66,95
80,77
2,87
27,95
8,94
28,83
26,24
65,51
21,98
62,19
100,73
15,40
5,21
11,65
82,95
31,45
10,59
19,98
35,66
100,81
3,3
65,56
32,28
75,37
24,7
37,40
58,26
100,43
40,38
89,15
1,22
8,6
84,57
88,73
60,37
5,74
100,86
25,48
45,20
57,19
71,67
48,39
88,53
4,93
81,28
77,50
44,44
70,65
66,71
10,58
88,2
90,19
33,36
91,96
73,40
86,69
4,39
48,17
61,40
53,27
35,80
20,60
18,80
63,19
46,57
18,42
63,93
20,9
97,14
98,70
24,76
46,16
41,78
