S_i,A_i
96,8
64,51
37,36
68,42
5,12
57,25
72,44
34,36
51,48
97,64
49,30
97,56
52,24
7,76
43,9
81,34
14,24
60,72
10,51
76,62
2,51
55,23
29,69
68,8
48,31
58,11
38,56
78,1
59,76
48,4
87,38
51,100
90,27
7,44
75,92
49,41
82,50
17,42
98,92
58,83
34,56
44,45
54,27
68,84
57,13
76,95
53,59
1,17
72,62
83,4
10,76
46,100
19,18
68,18
34,91
92,81
4,58
83,82
43,67
60,74
4,75
44,37
22,98
88,23
76,50
3,82
11,69
100,4
38,26
37,94
25,9
65,86
83,84
68,4
40,17
34,2
62,32
91,65
8,78
39,16
98,28
58,89
36,20
30,67
77,40
33,55
83,21
99,77
37,53
90,5
94,22
4,78
50,72
36,67
16,80
87,95
24,61
23,40
31,56
21,57
57,94
94,44
59,8
6,14
29,84
35,52
31,30
24,25
52,74
83,19
53,41
27,68
99,91
83,86
98,10
46,37
46,66
94,47
44,100
53,50
64,47
71,38
29,79
60,5
53,29
14,94
64,32
12,88
37,51
1,94
1,77
39,89
58,6
3,43
67,98
99,51
47,29
42,91
37,22
29,50
30,76
81,33
8,2
96,42
27,43
3,5
91,52
40,48
6,6
69,9
65,40
40,12
1,5
65,58
32,9
11,39
100,77
71,10
19,52
50,10
79,12
46,82
86,15
32,28
98,14
17,68
97,63
51,100
25,94
51,94
42,30
26,51
25,5
56,13
21,85
66,49
55,57
64,20
34,65
35,28
77,82
39,2
13,38
47,35
24,38
60,98
9,24
55,41
97,93
100,35
24,90
82,12
63,69
21,20
15,9
14,33
76,88
67,63
44,46
95,99
52,86
13,64
17,4
49,88
13,62
19,70
48,45
3,58
55,45
34,50
9,5
28,99
18,74
22,4
88,1
43,46
12,31
31,38
33,82
17,1
21,35
35,35
37,4
4,26
24,95
26,72
91,24
20,22
53,21
14,61
75,90
24,52
82,56
67,9
35,75
17,26
20,16
64,77
16,12
55,17
53,57
82,26
12,65
2,72
94,16
38,29
61,47
26,66
72,7
76,4
65,16
11,8
27,80
2,53
20,38
91,47
47,76
91,54
29,31
63,61
80,5
7,85
16,80
75,53
11,65
97,100
86,53
60,54
1,76
29,67
47,25
61,92
70,14
33,3
40,57
89,79
96,24
15,26
34,69
74,85
93,4
90,4
96,69
26,85
52,48
19,16
39,18
99,84
78,11
42,73
48,65
33,96
1,42
47,13
14,32
54,59
16,30
43,60
81,60
36,48
55,20
7,70
24,94
91,56
82,25
70,33
55,99
90,68
32,68
80,91
16,11
3,36
1,35
29,6
69,17
49,77
12,80
94,25
83,5
91,61
78,61
15,6
66,54
7,81
24,3
77,40
88,49
46,43
39,37
90,58
36,47
74,72
43,57
13,71
72,17
49,6
73,83
5,25
33,54
87,95
61,40
60,30
4,75
68,73
8,14
58,7
81,11
27,76
12,14
20,17
90,88
94,97
71,30
97,73
94,27
54,3
83,77
95,25
49,68
5,47
3,43
30,71
6,97
91,88
19,92
40,100
69,69
83,19
95,12
31,72
47,69
22,100
64,67
76,80
64,94
40,87
94,92
45,13
16,61
54,62
19,87
56,25
86,41
51,29
89,9
99,56
100,33
27,23
17,5
78,26
21,11
100,3
84,27
52,49
55,59
51,15
52,97
84,86
26,43
69,86
7,66
11,19
4,57
85,19
40,95
39,68
90,54
69,5
37,78
99,54
80,49
26,65
89,55
52,75
89,74
31,1
86,60
84,43
96,26
2,85
86,6
39,90
58,59
47,92
15,73
65,34
31,78
17,85
2,64
41,52
2,57
17,21
61,95
9,81
17,7
67,45
9,39
22,13
85,81
16,16
94,85
92,87
55,77
80,31
2,53
30,42
52,23
46,35
94,87
97,1
72,35
54,70
12,32
84,56
55,90
99,24
28,3
97,62
11,37
89,35
80,37
66,5
69,1
99,8
89,32
2,64
74,59
77,60
83,21
36,3
8,49
47,23
45,43
30,37
52,82
80,62
49,82
61,51
25,99
24,95
42,75
93,75
73,15
18,64
15,73
47,46
79,93
13,85
16,13
95,54
28,1
4,29
91,45
30,26
31,81
9,21
85,92
12,10
46,44
51,67
87,93
93,54
67,73
58,4
26,88
8,57
57,75
91,96
87,30
79,62
85,47
8,61
69,83
3,86
90,32
67,97
7,55
58,73
57,48
63,51
63,44
83,14
77,17
32,16
30,50
55,26
96,66
18,74
44,46
52,49
69,79
54,21
7,83
99,22
63,98
17,8
52,39
16,98
51,64
86,60
9,79
10,82
16,27
76,61
71,71
46,8
29,71
31,43
12,96
58,76
90,79
1,7
82,74
30,88
8,56
8,51
87,11
16,32
20,53
1,29
77,90
11,97
46,22
7,7
31,81
61,53
32,71
89,73
53,9
62,26
46,37
82,36
14,35
75,36
54,98
62,46
40,95
26,7
10,36
43,79
24,77
32,87
25,45
20,84
15,52
39,62
13,11
96,17
36,99
20,47
71,54
75,81
23,68
34,58
50,8
27,1
72,8
75,97
96,44
21,70
11,76
60,19
82,44
33,63
27,89
45,95
22,19
86,61
21,50
48,94
3,15
80,89
93,24
16,91
53,77
61,4
37,75
84,12
66,46
11,78
62,76
87,35
88,32
99,82
70,38
87,75
97,89
36,78
69,26
84,8
10,47
48,95
77,15
14,68
22,29
23,49
66,72
72,82
47,19
21,49
82,3
37,39
13,49
73,99
21,72
31,98
44,44
14,76
18,66
86,81
15,93
86,98
30,69
43,85
83,53
72,17
10,10
96,52
91,25
3,67
92,5
26,41
95,5
99,94
3,99
31,64
27,18
97,43
69,57
98,12
