S_i,A_i
74,7
9,63
55,98
61,27
72,30
51,10
94,12
16,27
48,48
86,71
85,100
86,16
92,77
4,34
4,22
45,47
34,13
100,21
97,48
91,71
51,90
25,81
26,51
65,51
49,8
99,19
35,42
72,88
14,87
27,93
22,84
50,59
34,82
92,63
72,74
35,27
67,98
7,18
39,75
74,51
57,47
18,80
1,99
33,77
94,25
94,87
23,15
78,16
50,55
7,76
22,93
11,74
7,31
3,4
93,14
21,87
84,83
81,61
41,15
73,39
49,62
33,46
95,35
12,52
38,60
91,16
24,65
16,4
88,45
45,100
95,75
45,80
85,72
3,35
91,51
93,40
36,84
32,60
22,1
6,78
97,26
29,83
37,18
98,54
45,63
77,43
3,88
64,27
84,11
96,10
97,28
57,74
47,52
100,88
24,4
64,79
98,68
22,78
33,27
16,38
15,77
77,42
17,67
27,79
1,49
17,81
46,44
26,27
59,99
29,12
4,97
23,70
78,84
72,88
67,68
4,4
56,86
65,54
99,4
28,61
3,14
32,70
36,52
71,76
33,72
83,7
12,35
62,15
53,8
85,1
34,58
44,75
66,39
30,80
7,68
76,41
30,26
66,12
51,71
80,69
98,22
25,20
19,37
79,79
96,36
36,84
80,84
23,7
78,99
5,42
58,68
21,86
82,42
22,68
30,7
24,58
8,21
5,72
79,30
85,85
39,8
9,79
10,54
82,35
58,26
11,91
44,70
37,15
48,78
9,24
60,78
47,34
28,98
36,5
71,86
44,90
66,8
76,71
31,64
51,57
5,51
41,36
95,43
50,93
73,80
97,73
17,62
40,45
80,42
88,85
78,22
35,16
29,80
57,11
98,87
23,9
73,70
9,40
97,51
3,89
25,29
8,58
81,27
88,13
34,8
38,23
45,79
51,96
26,77
44,35
46,56
51,1
76,97
21,74
74,3
46,26
66,57
13,72
14,82
4,17
56,3
46,42
31,85
2,20
95,55
67,8
81,57
50,64
60,69
7,34
80,29
95,69
10,45
97,79
97,71
7,54
54,75
42,3
91,99
82,46
73,37
53,18
6,46
13,16
2,73
58,4
11,91
67,34
82,28
53,18
58,19
65,92
82,16
78,25
14,6
33,77
76,62
21,12
61,37
25,56
88,52
33,61
91,79
56,50
12,17
75,54
86,73
13,42
73,50
41,54
24,46
1,4
34,75
44,42
92,62
22,10
81,69
37,52
90,89
12,73
56,27
86,60
36,25
54,91
36,84
71,76
88,16
55,20
31,32
83,13
1,79
1,57
60,53
23,50
99,88
2,80
86,98
17,41
44,12
35,92
21,13
90,34
13,98
30,28
94,19
66,12
39,71
11,35
25,85
89,67
91,62
38,86
75,57
27,16
78,45
45,47
56,63
55,24
4,65
42,62
30,92
12,38
37,19
26,72
8,38
38,27
58,83
24,5
60,77
98,86
77,29
63,6
89,65
29,8
90,66
14,96
97,49
3,72
97,59
59,80
2,14
30,10
14,9
12,81
36,15
62,80
55,92
17,63
94,49
48,19
19,57
93,52
43,16
26,21
5,10
30,31
88,100
78,56
64,71
10,70
28,91
57,65
84,30
93,44
88,23
73,40
4,44
70,85
51,38
67,31
5,12
31,26
34,68
20,23
18,88
15,3
79,54
62,11
81,93
73,38
20,33
78,91
61,78
64,72
92,47
42,58
34,52
63,16
71,51
74,10
79,34
97,46
4,65
68,10
70,14
14,19
17,76
76,73
15,78
44,22
33,94
64,83
12,74
23,31
87,75
64,26
83,41
95,37
17,26
3,18
62,72
72,64
4,38
35,37
72,58
47,58
43,22
24,95
15,99
55,41
3,56
79,95
57,52
49,26
99,81
84,79
65,36
48,23
23,66
24,34
62,85
70,84
47,30
37,84
89,80
9,5
43,34
3,77
75,66
69,68
63,99
96,64
32,76
84,80
50,17
58,59
59,73
27,78
87,46
17,58
50,3
63,74
85,96
24,76
90,90
40,89
96,67
6,75
46,4
26,11
91,65
5,23
28,82
97,5
42,55
9,17
24,97
88,86
78,9
68,93
98,41
42,89
33,5
12,46
92,99
6,23
