S_i,A_i
31,22
23,27
99,49
25,36
49,77
36,32
19,11
3,6
82,61
85,72
100,37
43,3
27,97
13,93
9,48
21,59
69,11
1,8
37,39
91,23
73,91
58,94
10,13
82,14
74,41
99,68
45,95
49,38
99,66
71,56
4,52
83,53
91,3
28,33
74,96
95,96
78,5
84,26
39,58
34,50
11,36
35,5
25,74
25,18
57,41
9,37
49,59
28,44
46,67
100,89
45,69
47,46
77,74
33,93
29,20
68,55
8,99
95,19
31,37
6,99
94,48
73,38
7,33
43,22
60,100
71,39
50,94
20,62
93,97
63,43
63,22
51,37
67,1
90,13
34,41
59,3
15,24
65,52
78,86
51,2
79,3
37,49
76,12
35,8
20,54
94,35
84,82
98,37
59,52
15,24
24,44
78,46
97,12
12,37
26,12
66,19
25,47
72,30
68,14
29,98
7,2
82,79
2,100
76,43
27,15
82,63
66,97
94,99
46,30
28,61
59,96
65,71
52,43
75,44
20,81
77,94
55,95
80,87
9,69
53,91
70,72
15,98
29,74
61,1
43,78
6,3
89,92
39,16
12,76
8,93
16,86
53,97
40,78
18,10
27,87
84,88
86,34
29,62
73,96
26,78
88,50
82,95
34,15
51,45
23,82
58,90
89,65
11,87
81,19
52,88
56,28
39,99
30,16
27,21
54,80
33,81
62,3
4,3
65,43
98,38
3,79
6,7
16,24
64,56
10,20
9,66
82,63
40,12
71,80
6,77
73,87
5,55
47,22
19,75
32,95
92,81
42,23
41,2
12,78
70,92
72,8
43,50
39,7
98,9
83,53
9,83
39,60
66,78
93,67
61,10
48,75
62,74
92,11
13,53
99,9
13,12
97,2
8,52
67,59
22,76
84,88
64,93
96,9
74,13
28,89
42,70
48,36
36,97
1,28
31,48
100,40
33,13
26,100
80,4
18,98
82,92
34,11
34,50
5,92
36,91
12,82
98,70
26,35
82,87
15,93
21,80
14,6
61,45
27,69
26,60
2,13
50,95
37,47
53,62
31,3
2,87
8,61
43,48
61,29
74,14
80,57
21,56
5,78
70,78
4,48
63,39
67,83
6,61
40,56
51,61
5,63
8,82
51,87
37,43
23,21
84,98
90,40
19,11
98,70
14,53
14,48
77,29
42,60
76,77
25,74
99,53
29,94
42,68
96,4
52,48
67,60
40,65
11,8
76,45
25,50
6,14
53,92
35,100
30,60
3,60
50,92
4,3
24,62
84,60
63,16
26,12
39,51
62,1
68,48
87,45
71,33
57,93
85,44
95,15
58,74
94,88
