S_i,A_i
52,19
73,43
100,23
79,57
36,18
82,56
91,41
59,15
21,13
97,92
28,80
97,99
89,66
25,65
72,88
40,69
51,86
86,52
44,65
5,12
4,74
79,96
88,9
83,52
93,70
58,22
33,30
40,60
64,9
47,21
60,60
59,89
32,69
22,27
83,8
12,10
85,12
6,7
25,40
34,17
83,46
91,2
68,50
48,87
98,51
13,9
24,99
31,94
84,4
3,14
33,58
99,60
67,34
24,64
60,99
74,19
76,12
57,40
78,64
15,82
5,2
18,68
33,3
96,40
4,72
97,34
52,10
76,44
24,2
67,82
62,62
16,92
41,99
89,57
20,15
4,97
42,91
58,80
71,28
57,73
81,98
33,28
57,1
48,89
28,94
74,99
18,20
48,4
68,30
17,78
40,67
78,100
97,30
18,2
96,93
13,68
80,96
77,47
37,6
10,88
48,76
26,66
100,31
98,89
20,47
56,37
69,61
92,47
90,91
72,5
48,74
17,13
33,40
92,18
64,97
27,68
12,97
18,100
19,33
54,7
96,69
9,57
44,76
52,39
91,79
52,98
84,10
17,75
89,58
26,84
75,80
57,38
53,78
83,44
82,29
97,7
52,8
63,12
55,11
8,86
29,92
97,98
13,92
64,42
8,16
82,53
47,38
21,48
8,8
72,49
23,73
25,46
57,94
84,7
80,59
22,11
75,37
19,56
45,26
11,42
71,23
10,63
75,12
34,73
87,26
33,38
88,49
1,60
4,86
58,51
15,92
98,21
27,33
88,61
66,46
59,35
46,60
69,90
94,23
2,18
3,2
95,64
95,79
94,86
71,63
9,33
43,5
73,27
30,56
18,4
69,59
74,79
16,84
28,12
8,38
4,21
1,94
88,54
49,87
28,76
6,55
26,70
63,3
11,53
91,50
28,10
1,15
4,16
92,10
73,93
97,12
57,63
8,92
80,65
10,90
99,98
79,47
55,49
4,84
24,35
31,94
28,84
53,5
57,90
2,63
79,38
56,88
94,6
33,89
24,92
65,67
62,38
45,83
89,2
44,15
89,53
36,13
65,90
80,86
15,41
59,2
1,100
28,78
71,45
5,79
82,74
89,4
16,19
39,33
21,63
42,71
39,72
43,87
62,45
52,39
93,30
97,48
40,97
71,98
6,20
32,1
17,71
83,5
49,29
23,5
5,39
36,53
100,89
17,13
71,8
77,92
8,9
37,91
39,79
49,12
73,92
21,86
12,93
58,92
67,86
8,100
23,50
20,63
41,87
23,53
87,3
54,54
95,90
67,67
12,73
12,49
57,39
31,29
55,9
32,66
82,70
40,83
28,15
8,9
49,86
8,45
48,4
35,72
81,18
65,27
39,58
80,51
92,49
74,50
70,48
71,36
92,2
28,26
59,8
64,80
87,28
67,41
13,40
36,61
64,98
64,78
98,23
23,100
15,8
93,51
34,23
23,38
57,82
60,75
47,9
27,76
30,53
62,62
21,23
58,42
76,31
14,84
55,95
62,53
48,92
60,64
96,99
24,25
97,24
47,99
71,100
80,42
67,59
16,32
54,50
44,99
33,92
94,44
6,61
83,78
23,65
97,78
35,11
97,26
64,71
95,69
82,98
7,8
95,27
15,9
10,50
26,20
80,82
43,78
74,65
92,1
77,4
59,41
53,17
55,6
55,82
7,98
14,54
5,63
48,25
43,86
42,87
98,50
18,2
46,69
96,27
78,86
47,93
44,8
85,89
10,29
63,78
58,69
87,70
34,11
65,3
40,75
33,58
85,20
53,13
74,36
83,89
8,48
26,84
74,87
60,12
42,55
34,53
97,86
5,19
18,14
79,45
86,64
46,90
92,30
36,8
60,63
70,79
93,94
39,19
3,9
72,90
3,26
87,78
83,77
7,47
14,27
77,1
27,3
98,76
78,42
31,53
10,19
86,29
15,40
61,26
16,18
97,84
41,59
55,31
37,32
25,65
33,46
10,89
90,3
56,87
17,95
94,97
12,81
46,33
34,62
88,63
24,42
40,13
86,11
16,57
33,69
63,55
76,9
95,4
58,9
63,60
16,84
2,95
61,49
69,85
33,35
94,15
14,20
24,94
58,74
71,59
5,17
47,93
7,100
9,29
79,14
51,76
3,60
27,13
57,17
64,72
14,24
64,83
45,76
43,48
52,24
23,67
19,42
49,7
54,70
58,100
20,12
87,38
80,99
87,20
100,76
85,95
56,43
83,87
27,23
90,78
17,57
79,60
68,70
67,80
66,58
21,49
56,14
7,52
85,63
22,11
23,67
77,56
70,51
25,55
12,88
7,22
64,81
66,58
43,56
56,19
77,76
87,50
53,9
37,11
68,99
28,69
72,44
55,55
77,68
56,71
45,66
35,82
52,90
3,8
44,5
59,47
66,29
92,94
13,95
95,73
44,94
78,59
98,68
16,27
53,88
26,50
61,65
74,87
34,91
29,3
55,80
66,10
26,94
41,36
54,34
11,13
83,6
88,22
28,93
89,2
1,85
98,64
55,15
95,38
85,26
91,9
63,52
54,67
27,50
53,72
82,78
25,34
96,82
90,65
85,71
9,39
10,4
34,57
23,15
25,67
79,70
8,33
31,18
78,7
7,33
86,39
21,67
70,7
32,72
81,13
95,33
29,95
61,8
92,44
89,80
98,49
71,26
74,42
73,70
80,82
92,25
15,6
34,48
2,11
51,28
93,99
60,2
8,84
51,60
7,93
93,1
82,92
1,45
10,96
56,79
33,96
88,45
79,100
26,45
39,27
94,30
46,11
67,17
71,36
75,82
2,31
81,90
48,53
7,50
29,92
53,51
36,65
2,41
2,66
18,97
44,62
3,87
75,11
72,22
43,99
24,50
85,2
61,44
90,10
70,13
11,29
16,12
99,30
70,60
15,2
8,88
25,19
50,25
46,30
47,21
74,82
43,11
97,99
26,97
51,74
41,37
1,19
17,13
18,76
36,36
62,44
10,87
95,85
3,28
59,20
22,21
87,62
47,16
91,4
68,80
23,50
38,3
54,19
87,69
25,85
54,93
35,96
18,15
15,78
96,14
50,55
78,15
51,28
16,53
34,72
74,63
32,67
22,58
89,91
75,80
67,82
76,33
81,65
51,67
50,86
87,88
24,18
48,46
34,94
50,76
43,3
82,17
51,12
21,58
71,54
88,84
48,57
6,83
64,53
67,56
76,34
56,11
32,16
84,92
5,42
58,14
21,24
69,41
77,44
95,79
37,60
95,2
41,89
13,32
21,10
5,9
86,18
57,41
9,88
50,88
68,55
79,95
8,68
12,10
11,8
20,93
35,35
5,8
20,47
61,65
14,88
94,81
63,18
77,58
73,40
65,63
54,87
51,12
99,90
40,53
10,17
25,20
95,64
45,77
47,48
44,64
46,56
62,51
6,98
8,4
49,58
88,24
49,37
18,14
10,59
31,1
97,81
11,1
3,59
94,51
5,32
79,88
54,69
19,17
66,31
24,50
84,44
79,3
29,71
55,51
17,2
38,7
98,54
96,87
78,78
94,84
10,95
86,95
65,84
26,28
9,8
31,64
65,73
51,33
20,86
70,89
43,84
51,31
93,88
72,29
68,1
4,77
64,85
63,92
68,70
86,84
23,27
20,5
10,76
11,36
89,14
14,54
55,88
59,66
55,74
94,69
27,49
64,53
2,15
20,55
81,59
34,90
11,81
46,14
77,47
51,52
25,80
18,49
47,58
12,90
8,44
64,75
82,9
88,54
59,98
58,89
41,24
71,38
92,40
8,99
69,3
28,62
61,100
9,50
7,98
65,1
13,97
82,36
40,45
32,97
54,69
71,27
27,49
74,93
85,96
17,57
68,79
58,15
11,57
46,95
28,80
99,42
32,95
41,66
7,16
83,20
31,65
99,4
6,79
49,14
15,93
33,57
92,87
17,89
18,23
99,50
4,45
46,33
70,97
3,10
93,8
24,15
17,67
64,78
15,31
91,57
82,2
22,99
3,98
63,52
17,96
73,37
31,8
6,83
99,62
3,19
49,82
50,98
42,50
74,59
6,5
21,14
34,42
98,66
31,40
41,11
25,68
93,22
80,67
14,78
53,88
98,58
42,48
12,66
68,64
55,92
68,9
51,41
92,57
68,23
27,90
47,74
54,85
25,21
28,99
98,7
64,80
80,5
84,37
84,24
35,60
67,19
12,60
45,74
99,98
13,54
81,4
71,9
89,97
79,20
92,60
43,64
83,38
43,85
84,61
47,57
86,11
88,36
95,69
98,71
13,31
21,15
24,18
94,91
12,45
4,65
34,65
14,81
55,53
89,56
41,66
35,17
30,4
4,74
55,54
8,8
90,85
67,18
14,6
78,38
69,42
98,60
5,79
32,61
17,11
38,25
17,100
22,73
52,26
48,25
85,17
98,83
71,95
7,94
74,56
77,62
37,79
27,84
54,19
71,36
88,44
33,20
31,63
67,7
47,41
56,46
41,35
26,49
11,92
30,82
63,82
83,5
20,42
33,21
70,62
87,31
27,23
56,50
67,82
67,90
35,66
54,94
28,78
95,79
87,32
79,49
37,6
26,99
93,97
90,66
5,38
59,4
30,30
87,28
81,25
36,58
65,31
44,43
72,74
89,87
88,74
69,34
28,79
65,69
86,71
15,8
89,6
55,85
32,49
1,48
10,50
12,100
41,76
11,99
23,68
46,80
53,8
78,52
10,51
17,32
67,68
35,94
98,86
29,52
23,59
95,75
83,22
37,82
92,78
82,42
26,51
42,82
95,67
17,81
67,16
1,84
2,70
5,25
89,90
