S_i,A_i
2,4
84,94
98,11
25,81
30,17
92,14
79,96
26,81
47,51
89,43
78,38
20,39
27,31
90,61
19,46
24,60
97,7
39,45
100,43
21,19
47,97
77,13
52,19
70,50
50,75
29,31
13,15
52,19
73,59
8,27
48,49
40,78
13,57
50,39
68,4
37,12
28,99
65,21
96,81
73,76
49,67
43,61
34,22
62,11
23,11
33,30
1,48
83,84
84,75
98,24
44,42
9,65
47,83
43,59
34,28
88,1
86,33
85,47
67,69
47,5
1,99
95,40
58,90
49,34
2,32
27,32
82,36
40,25
83,10
37,98
5,4
21,94
4,89
68,36
39,51
78,93
88,78
71,85
86,95
84,45
89,34
100,88
22,91
64,14
79,33
32,86
28,39
72,18
64,35
62,16
37,84
57,77
12,97
93,88
87,37
39,85
20,58
11,61
5,51
100,23
38,13
41,83
65,35
11,98
28,89
16,18
40,31
52,46
61,80
71,50
44,86
42,9
53,29
98,34
62,35
92,48
94,56
28,31
45,100
8,78
18,66
90,70
67,58
3,7
39,54
47,2
38,8
99,92
69,68
7,54
92,37
78,89
39,47
29,77
45,61
9,76
79,18
75,37
97,17
60,87
48,66
93,66
12,15
84,23
70,76
40,46
27,81
3,95
75,92
75,64
78,15
80,65
67,29
32,66
52,21
65,61
71,22
69,10
40,11
79,27
14,66
12,55
30,11
54,30
22,20
83,27
91,14
11,3
53,65
81,26
14,6
16,45
13,13
11,50
2,25
99,53
74,52
11,47
32,98
20,27
60,51
38,17
21,44
8,33
22,83
75,56
87,83
72,26
88,87
44,43
60,45
73,63
26,95
8,72
60,52
68,69
74,26
48,5
70,60
49,21
11,6
67,61
37,82
89,36
30,55
61,25
38,20
75,86
85,6
50,49
42,51
47,12
47,8
38,55
46,42
10,72
53,43
86,53
79,96
54,6
74,52
27,63
14,31
65,72
28,50
78,78
73,5
11,69
24,50
42,68
52,58
55,30
40,72
60,45
41,95
43,64
18,67
31,88
91,64
30,72
58,42
60,72
97,16
8,8
25,15
99,77
32,24
92,84
36,86
92,67
92,25
78,13
27,65
88,95
80,36
21,75
31,95
21,87
86,33
73,56
33,24
53,8
27,82
72,72
20,7
23,80
2,95
94,23
82,8
14,22
65,5
82,82
15,87
45,48
48,35
9,96
18,81
32,83
18,1
42,100
47,56
6,85
97,60
19,71
62,12
61,6
70,74
98,51
21,88
60,14
67,29
22,31
97,74
25,80
17,18
92,16
4,98
89,54
66,57
60,17
11,11
1,76
96,74
91,99
37,37
93,63
10,58
87,22
7,89
37,30
18,97
79,95
33,82
67,32
68,59
26,8
63,64
87,39
55,63
25,55
51,41
53,46
30,28
32,36
90,66
95,54
34,36
26,15
5,80
75,4
70,31
68,7
23,89
16,29
24,88
12,86
99,77
9,62
93,45
13,58
73,89
72,91
100,79
97,19
50,17
6,16
86,79
90,21
68,10
1,13
34,5
29,41
63,81
94,20
95,45
3,44
39,68
48,86
30,89
73,54
99,71
65,16
60,77
82,37
64,40
62,11
86,90
82,60
91,56
83,1
27,78
70,31
69,94
100,15
95,6
39,28
61,28
84,75
40,17
63,5
66,36
76,5
21,45
37,90
69,82
85,55
85,46
94,36
55,59
22,66
10,91
19,42
95,31
79,57
100,20
53,19
89,18
96,7
32,89
47,72
44,77
47,74
53,3
32,38
85,88
60,56
57,55
44,93
14,87
18,44
19,96
73,79
91,100
98,41
79,23
83,83
9,97
99,8
48,51
84,12
25,73
93,24
75,79
55,66
64,76
75,21
1,66
67,96
28,32
76,6
27,74
39,91
45,27
76,12
6,3
58,46
36,13
82,47
15,68
37,54
34,48
40,5
82,96
44,31
76,44
88,98
46,100
11,60
54,71
33,49
70,97
94,79
64,26
51,8
40,17
99,77
12,31
97,74
67,84
20,38
59,73
58,19
6,70
59,12
10,52
68,2
60,58
54,86
53,13
47,58
54,76
91,6
83,12
73,92
50,63
73,46
24,90
62,45
60,7
30,88
47,10
39,19
18,28
47,71
59,24
34,77
91,49
94,81
33,54
3,77
68,2
20,25
71,84
59,54
48,28
89,85
74,76
7,34
42,10
41,19
63,72
18,89
81,35
52,13
64,97
25,98
31,88
64,36
61,3
37,24
94,38
72,80
53,6
50,57
41,26
74,21
86,22
19,3
81,10
16,76
91,67
82,34
77,51
1,3
40,75
71,81
84,68
26,15
24,42
81,61
23,2
74,6
19,40
36,59
45,9
2,1
22,49
86,100
72,25
72,85
21,42
41,49
20,44
45,9
22,31
65,67
11,93
19,83
57,43
33,43
84,84
18,22
22,55
88,50
89,29
100,83
79,73
11,76
19,8
57,74
52,72
65,39
57,40
81,65
21,89
46,31
57,8
43,39
30,45
85,26
58,73
71,71
16,49
19,8
11,62
12,14
63,39
52,33
31,31
64,1
25,25
73,52
36,100
24,78
38,44
86,59
37,37
50,22
63,21
17,18
45,100
18,93
80,92
16,82
54,69
11,55
30,24
11,73
56,15
69,92
62,51
70,10
49,62
26,18
69,48
47,48
37,2
78,89
49,66
