S_i,A_i
94,41
74,75
29,12
92,20
25,100
10,51
76,93
16,62
87,63
100,41
46,34
71,30
97,43
88,43
99,58
39,72
61,63
93,61
40,50
94,98
66,40
62,42
99,48
73,81
62,78
48,29
98,44
40,41
49,38
11,48
54,35
42,11
58,10
81,69
88,17
96,45
95,22
21,68
3,36
91,78
95,70
81,48
99,63
28,17
75,6
78,2
5,90
45,58
21,73
10,85
99,71
44,28
98,69
15,20
34,68
35,84
31,31
86,89
64,29
60,1
35,92
14,55
54,13
44,30
100,62
77,52
57,56
35,70
58,82
18,29
5,47
50,36
95,90
83,53
100,70
70,22
78,52
7,67
57,12
88,11
61,76
55,27
31,37
36,59
25,96
53,67
77,48
16,12
18,1
65,48
18,16
92,73
35,87
90,7
49,49
78,7
60,74
84,43
68,35
20,58
82,13
21,100
15,43
20,76
92,65
94,68
77,22
47,1
77,68
38,58
78,66
26,81
67,62
8,93
45,10
49,88
89,52
69,79
49,3
40,23
89,4
50,98
94,54
10,39
68,2
90,42
41,85
14,90
88,100
70,50
68,6
56,81
14,77
15,85
12,50
60,66
93,46
50,8
90,20
21,67
80,97
3,97
95,19
62,96
66,32
48,78
51,33
82,63
66,19
80,49
64,16
1,18
98,99
63,73
42,93
75,9
77,85
44,61
77,79
28,13
36,60
65,87
20,76
44,89
89,50
96,82
14,71
100,77
84,15
22,33
78,29
52,75
43,59
98,37
50,27
37,4
12,63
100,61
23,100
15,10
88,82
70,97
32,3
58,22
80,34
14,6
88,87
32,87
25,100
76,23
57,55
44,45
86,66
97,39
61,12
94,85
73,86
22,16
71,59
27,92
77,56
59,48
77,7
10,30
5,99
9,71
78,27
68,24
28,99
95,30
23,2
83,12
46,59
35,71
25,51
39,70
62,64
22,53
42,65
62,39
70,85
45,99
10,56
71,35
64,61
1,11
12,28
56,16
39,91
65,56
68,11
61,69
13,100
52,10
47,64
11,56
55,46
63,92
58,29
52,70
35,83
17,37
31,43
65,57
66,49
9,46
5,78
99,50
34,77
75,79
72,20
51,29
100,97
8,61
76,39
72,56
80,6
57,46
3,36
57,90
83,92
38,38
24,30
22,82
34,15
43,38
37,31
24,72
19,61
83,83
67,100
14,3
67,9
34,20
2,61
41,23
43,5
88,33
5,84
44,48
59,52
41,24
26,95
27,87
5,38
13,68
14,68
20,59
69,94
34,38
78,59
69,45
82,14
13,13
