S_i,A_i
50,17
37,15
47,27
67,71
4,79
3,13
23,83
11,86
42,30
39,71
5,80
51,8
21,17
66,69
80,62
49,34
8,78
100,19
95,72
56,35
52,66
64,31
52,51
11,82
72,7
38,40
100,69
29,96
22,16
93,41
51,41
59,22
51,54
82,24
42,13
32,35
23,54
45,63
59,65
82,34
78,29
96,13
4,85
100,80
19,59
60,65
76,23
72,63
6,37
40,56
1,29
33,73
80,66
44,60
34,87
53,67
67,45
67,90
15,63
71,72
30,35
46,24
95,77
18,24
36,38
10,45
64,32
59,46
21,95
99,34
97,25
83,84
41,72
100,41
2,66
95,8
73,54
27,65
58,98
39,46
9,45
46,56
7,77
64,85
23,55
100,75
25,36
37,72
58,47
65,1
54,37
51,76
74,81
65,26
39,61
62,11
2,53
1,91
43,71
46,44
96,55
62,9
80,66
29,49
78,55
42,7
26,41
31,58
94,53
46,56
20,29
6,7
23,89
33,79
33,73
15,52
95,70
31,92
91,55
52,78
40,1
60,22
83,66
9,32
12,24
42,70
47,64
16,21
85,9
51,85
20,32
8,17
18,71
6,6
92,79
64,29
30,50
51,2
28,59
91,48
46,41
81,42
1,53
85,88
97,98
53,13
83,27
19,70
15,1
42,47
87,12
15,74
32,67
6,49
35,46
92,38
62,98
58,82
84,32
91,38
80,12
39,19
84,18
68,24
48,60
16,13
92,38
26,63
39,68
17,98
60,9
50,1
49,15
46,16
54,12
62,93
72,80
95,67
86,21
60,20
26,24
28,50
16,1
99,87
8,26
99,96
78,85
7,17
73,56
78,57
30,47
100,6
35,16
50,3
42,10
34,49
61,95
79,66
54,42
18,76
63,99
93,59
97,29
63,23
58,30
30,43
27,54
81,30
22,94
7,73
11,62
33,97
97,30
73,69
99,83
3,30
56,15
87,45
89,42
91,87
45,19
48,94
83,22
50,86
11,13
19,2
15,53
48,38
43,82
60,43
32,62
36,87
1,84
52,49
54,15
99,14
10,26
96,45
44,64
66,51
69,93
73,67
93,98
88,90
100,4
7,67
68,57
32,73
73,41
67,48
15,54
18,13
85,72
78,66
30,9
55,22
98,46
91,6
11,21
61,84
31,19
63,37
78,69
92,34
50,44
82,98
39,93
48,40
81,60
34,46
72,71
66,32
56,26
71,64
11,89
5,75
11,63
79,13
15,30
91,29
11,85
38,2
28,31
26,56
56,34
29,45
88,30
35,34
54,14
69,70
86,89
3,82
48,99
45,91
37,17
30,62
28,65
15,100
20,26
26,20
52,20
29,26
87,36
85,66
84,87
8,73
63,43
96,27
2,87
85,44
78,57
32,68
10,16
82,32
49,17
11,16
47,53
98,89
43,12
32,25
96,2
78,45
67,90
77,79
4,50
64,88
2,2
75,47
4,7
75,17
98,77
1,67
30,65
68,61
19,74
73,47
24,2
47,9
96,13
52,94
30,29
19,73
85,4
14,14
47,68
39,100
77,65
92,88
70,55
30,96
48,92
24,51
23,19
2,71
89,85
13,32
23,5
37,4
20,74
25,23
53,3
16,31
62,30
67,96
11,19
79,29
4,9
15,64
90,88
43,82
73,4
91,81
41,38
88,44
35,68
40,75
43,33
30,55
55,64
5,69
89,32
23,28
57,82
15,59
92,69
57,58
89,94
44,90
7,45
63,59
27,96
1,70
43,56
49,73
40,22
51,13
13,96
39,1
73,78
38,83
5,64
24,91
92,62
4,5
51,15
16,98
56,79
16,5
34,9
9,51
45,37
56,41
17,31
45,16
91,79
37,76
3,20
54,76
65,42
62,42
12,89
78,5
68,28
39,90
98,12
90,27
20,7
24,95
54,46
33,73
64,25
19,31
96,35
63,29
13,15
34,90
29,29
49,61
4,57
19,68
48,96
24,66
12,54
21,50
3,9
99,76
40,1
62,42
99,42
29,34
35,55
4,33
27,17
5,85
31,9
10,18
63,19
73,48
43,51
52,77
74,41
46,66
55,59
24,10
11,71
26,70
78,47
8,14
34,6
34,60
22,46
18,96
9,32
97,12
52,13
82,98
68,2
83,96
96,98
69,29
9,47
84,77
76,72
51,99
76,72
9,44
23,79
31,98
21,54
24,96
79,80
69,23
77,63
29,48
10,30
38,8
92,92
15,26
30,24
100,49
79,81
